,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
4745,SOAD16672,Lyndrassia,No,Flood Risk Reduction,Earth,10.976,0.14,26006.0,1998.0,1973.0,0.05122,833.60977,Uncontrolled,5.0,48.05,Low,Not Rated,2015.4,0.05653163,23.7,17.7,18.72,60.12,3.3986816230416297
343,SOAD10935,Lyndrassia,No,Fish and Wildlife Pond,Earth,11.824,0.116,10235.0,1979.0,1984.0,0.00788,418.13653,Uncontrolled,0.0,33.882,Low,Not Rated,2014.8,0.0666439,19.6,8.3,23.12,51.02,3.40017183765769
104,SOAD09199,Lyndrassia,No,Grade Stabilization,Earth,10.062,0.117,5430.0,1976.0,2003.0,0.04925,1222.45011,Uncontrolled,0.0,39.738,Low,Not Rated,2017.0,0.07011935,7.8,17.8,22.92,48.52,3.402190917730332
4486,SOAD13167,Lyndrassia,No,Flood Risk Reduction,Earth,9.032,0.197,19275.0,2007.0,2009.0,0.0394,1153.20457,Uncontrolled,0.0,29.76,Low,Not Rated,2015.6,0.07479527,7.2,15.7,22.64,45.54,3.4061765263974664
6453,SOAD02788,Lyndrassia,No,Flood Risk Reduction,Earth,10.117,0.212,16169.0,1992.0,2007.0,0.02561,918.83505,Uncontrolled,1.0,34.054,Low,Not Rated,2014.0,0.083444096,10.2,9.5,21.14,40.84,3.407856886684895
969,SOAD14541,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.904,0.167,30000.0,1962.0,2008.0,0.07486,673.81237,Uncontrolled,0.0,23.302,Low,Not Rated,2014.0,0.088133805,14.4,7.3,17.04,38.74,3.41430358633399
3581,SOAD17340,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.886,0.217,30000.0,1964.0,2000.0,0.02561,266.329,Uncontrolled,0.0,19.758,Low,Not Rated,2016.4,0.10782249,9.1,6.0,16.58,31.68,3.415816569328308
4196,SOAD01559,Lyndrassia,No,Flood Risk Reduction,Earth,10.747,0.183,299389.0,1994.0,2008.0,0.0394,1547.37149,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.07283914,16.0,13.4,17.5,46.9,3.416155707836151
4719,SOAD18980,Lyndrassia,No,Flood Risk Reduction,Earth,9.006,0.182,15390.0,1992.0,1999.0,0.04137,1502.09556,Uncontrolled,1.0,33.882,Low,Not Rated,2015.0,0.069848746,10.2,22.2,16.6,49.0,3.4225885570049286
1836,SOAD08600,Lyndrassia,No,Other,Earth,10.115,0.183,15962.0,1981.0,2004.0,0.02758,229.04294,Uncontrolled,0.0,40.292,Low,Not Rated,2015.0,0.087073155,11.9,21.4,6.020000000000001,39.32,3.423716444671154
6831,SOAD09887,Lyndrassia,No,Fish and Wildlife Pond,Earth,6.46,0.217,12067.0,1977.0,1991.0,0.01576,713.76172,Uncontrolled,0.0,39.738,Low,Not Rated,2015.0,0.06575962,17.1,13.3,21.68,52.08,3.424761090874672
178,SOAD08297,Lyndrassia,No,Grade Stabilization,Earth,9.671,0.124,5923.0,1997.0,2007.0,0.03546,1158.53115,Uncontrolled,0.0,34.092,Low,Not Rated,2014.0,0.067695305,24.7,8.4,17.5,50.6,3.4253824204206467
6043,SOAD16964,Lyndrassia,No,Irrigation,Earth,4.685,0.785,25904.0,1976.0,2005.0,0.05713,1962.84473,Uncontrolled,0.0,46.806,Low,Not Rated,2015.6,0.09464291,17.0,12.4,6.8,36.2,3.4260732471942905
6826,SOAD18700,Lyndrassia,Yes,Other,Earth,6.52,0.2342,0.0,1962.0,2002.0,0.0598879999999999,0.0,Missing,0.0,33.79,Low,Not Rated,2014.0,0.09184705,15.4,15.6,6.419999999999998,37.42,3.4369165065884597
4072,SOAD16195,Lyndrassia,No,Flood Risk Reduction,Earth,10.931,0.132,12130.0,2005.0,2006.0,0.02364,966.77427,Uncontrolled,1.0,34.092,Low,Not Rated,2017.0,0.06315079,27.6,10.3,16.6,54.50000000000001,3.441718235611916
5802,SOAD17456,Lyndrassia,No,Flood Risk Reduction,Earth,9.897,0.212,15286.0,1988.0,2008.0,0.03152,743.05791,Uncontrolled,0.0,37.17999999999999,Low,Not Rated,2014.0,0.07680501,15.2,8.5,21.14,44.84,3.4439366680383685
7494,SOAD18396,Lyndrassia,Yes,Missing,Earth,15.776,3.775,50964.59999999998,1982.0,2010.0,0.24428,2.66329,Uncontrolled,5.0,6.284000000000001,Low,Satisfactory,2015.0,0.04052395,63.7,7.6,13.700000000000005,85.0,3.4445357508957386
1298,SOAD05167,Lyndrassia,No,Flood Risk Reduction,Earth,9.443,0.157,21556.0,1964.0,2004.0,0.00788,141.15437,Uncontrolled,0.0,39.738,Low,Not Rated,2015.0,0.071573585,11.4,12.4,24.36,48.16,3.446983866691589
2259,SOAD16359,Lyndrassia,No,Debris Control,Earth,10.621,0.083,11221.0,1972.0,1987.0,0.01576,175.77714,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.0,0.07331035,12.0,10.0,25.06,47.06,3.449985205680132
1679,SOAD19893,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.473,0.153,8200.0,2000.0,2004.0,0.03546,1464.8095,Uncontrolled,0.0,38.716,Low,Not Rated,2015.4,0.079052754,16.5,10.7,16.6,43.8,3.462510614097118
291,SOAD15022,Lyndrassia,No,Grade Stabilization,Earth,11.556,0.14,6450.0,1990.0,2007.0,0.05516,2319.72559,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.07144574,10.5,20.5,17.5,48.5,3.4651184268295765
2403,SOAD05184,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.995,0.167,30000.0,1977.0,2008.0,0.04137,2540.77866,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.084771864,14.5,6.8,19.64,40.94,3.4705601169168947
947,SOAD00418,Lyndrassia,No,Flood Risk Reduction,Earth,9.844,0.11,11100.0,1986.0,2008.0,0.05713,1888.27261,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.08628469,7.6,11.0,21.64,40.24,3.472095909714699
837,SOAD07537,Lyndrassia,No,Other,Earth,11.841,0.1,9500.0,1997.0,2007.0,0.01773,942.80466,Uncontrolled,1.0,45.282,Low,Not Rated,2014.0,0.085431576,9.2,14.4,17.16,40.760000000000005,3.482191028594971
1631,SOAD00103,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.785,0.15,8065.0,1975.0,1983.0,0.04925,1502.09556,Uncontrolled,0.0,39.738,Low,Not Rated,2015.0,0.06320013,22.3,10.0,22.92,55.22,3.4899112370610235
6003,SOAD04657,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.335,0.217,12500.0,1968.0,1992.0,0.01576,284.97203,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.0684996,20.6,9.5,20.88,50.98,3.4921097292006014
5562,SOAD10046,Lyndrassia,No,Flood Risk Reduction,Earth,10.125,0.157,25020.0,1991.0,2003.0,0.01773,396.83021,Uncontrolled,0.0,34.054,Low,Not Rated,2015.4,0.08438393,17.1,6.8,17.5,41.400000000000006,3.4934945896267897
419,SOAD07270,Lyndrassia,No,Other,Earth,10.194,0.077,6334.0,2005.0,2007.0,0.03349,894.86544,Uncontrolled,0.0,45.282,Low,Not Rated,2014.4,0.085379004,21.8,10.2,8.940000000000001,40.94,3.495416443347931
4281,SOAD00453,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.455,0.215,15465.0,1973.0,2005.0,0.13396,2008.12066,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.0,0.07397358,8.8,14.3,24.22,47.32,3.500429862141609
3828,SOAD07808,Lyndrassia,No,Flood Risk Reduction,Earth,8.093,0.2,11841.0,1999.0,1972.0,0.00788,740.39462,Uncontrolled,5.0,53.014,Low,Not Rated,2017.4,0.04833068,44.9,11.7,16.02,72.61999999999999,3.5097739478945726
6213,SOAD01991,Lyndrassia,No,Flood Risk Reduction,Earth,8.789,0.227,19089.0,2005.0,2009.0,0.02955,974.76414,Uncontrolled,0.0,34.096,Low,Not Rated,2014.4,0.087603234,5.5,5.7,28.9,40.1,3.5128896735608577
2177,SOAD09520,Lyndrassia,No,Flood Risk Reduction,Earth,5.863,0.215,6716.0,1988.0,2005.0,0.05319,2010.78395,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.067745,16.4,17.1,18.4,51.9,3.5159655064344406
352,SOAD12842,Lyndrassia,No,Debris Control,Earth,9.983,0.129,9841.0,2002.0,1981.0,0.00788,239.6961,Uncontrolled,2.0,45.952,Low,Not Rated,2018.0,0.072110355,26.5,5.8,16.6,48.9,3.526196354627609
4223,SOAD04870,Lyndrassia,No,Flood Risk Reduction,Earth,10.168,0.16,17180.0,1994.0,1999.0,0.0394,1099.93877,Uncontrolled,1.0,33.882,Low,Not Rated,2015.0,0.07068366,24.6,8.7,16.6,49.9,3.527114540338516
5756,SOAD10423,Lyndrassia,No,Flood Risk Reduction,Earth,11.798,0.127,20531.0,2007.0,2006.0,0.03349,1837.6701,Uncontrolled,0.0,29.76,Low,Not Rated,2016.0,0.07495623,14.6,15.0,17.5,47.1,3.530438471585512
3402,SOAD00791,Lyndrassia,No,Flood Risk Reduction,Earth,9.491,0.177,13788.0,2006.0,2007.0,0.23246,3939.00591,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.06338415,33.8,5.3,16.6,55.7,3.530497319251299
635,SOAD12098,Lyndrassia,No,Grade Stabilization,Earth,11.597,0.108,10983.0,1990.0,2007.0,0.07486,2154.60161,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.06857057,19.3,14.7,17.5,51.5,3.5313843116164207
5811,SOAD12100,Lyndrassia,No,Grade Stabilization,Earth,8.554,0.192,12846.0,1962.0,2004.0,0.06895,548.63774,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.07239416,5.6,12.7,30.54,48.84,3.5357308924198154
4189,SOAD16728,Lyndrassia,No,Grade Stabilization,Earth,10.323,0.21,17861.0,1978.0,2008.0,0.01576,274.31887,Uncontrolled,0.0,34.516,Low,Not Rated,2014.8,0.10774064,8.7,6.1,18.02,32.82,3.5360478258132937
6280,SOAD09652,Lyndrassia,No,Flood Risk Reduction,Earth,9.661,0.192,13451.0,1991.0,2008.0,0.04137,300.95177,Uncontrolled,1.0,34.054,Low,Not Rated,2014.0,0.08497203,7.7,6.9,27.02,41.620000000000005,3.5365359474718576
910,SOAD09620,Lyndrassia,No,Grade Stabilization,Earth,13.026,0.153,17230.0,1973.0,1966.0,0.00788,1621.94361,Uncontrolled,5.0,115.86200000000002,Low,Not Rated,2016.8,0.048606366,47.6,6.2,19.0,72.80000000000001,3.5385434389114385
7542,SOAD07086,Lyndrassia,No,Flood Risk Reduction,Earth,10.865,0.4,30719.0,1979.0,2004.0,0.10441,1502.09556,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.8,0.076563254,12.0,23.6,10.64,46.24,3.5402848649024965
4637,SOAD09575,Lyndrassia,No,Grade Stabilization,Earth,5.999,0.234,10210.0,1996.0,2009.0,0.03349,988.08059,Uncontrolled,0.0,34.092,Low,Not Rated,2015.8,0.06448715,14.3,23.7,16.919999999999998,54.92,3.541634376943112
3590,SOAD20330,Lyndrassia,No,Flood Risk Reduction,Earth,8.118,0.14,15950.0,1994.0,2007.0,0.15563,1739.12837,Uncontrolled,0.0,33.398,Low,Not Rated,2015.4,0.08171773,9.3,22.3,11.74,43.34,3.5416463994979863
3166,SOAD14139,Lyndrassia,No,Grade Stabilization,Earth,10.805,0.133,16091.0,1974.0,2004.0,0.04137,1443.50318,Uncontrolled,0.0,39.738,Low,Not Rated,2016.0,0.06912391,8.5,20.0,22.76,51.26,3.5432915690541265
4354,SOAD05504,Lyndrassia,No,Flood Risk Reduction,Earth,11.011,0.173,31067.0,2000.0,1973.0,0.01773,1062.65271,Uncontrolled,5.0,48.05,Low,Not Rated,2014.8,0.055578966,30.4,20.3,13.1,63.8,3.545938011258841
2179,SOAD10081,Lyndrassia,No,Grade Stabilization,Earth,11.611,0.087,8711.0,1981.0,2004.0,0.05122,375.52389,Uncontrolled,0.0,33.882,Low,Not Rated,2016.0,0.07698111,12.7,14.2,19.24,46.14,3.5519085243344306
4526,SOAD00396,Lyndrassia,No,Grade Stabilization,Earth,10.787,0.32,16015.0,1977.0,2004.0,0.00788,375.52389,Uncontrolled,0.0,43.036,Low,Not Rated,2016.0,0.08110512,7.9,14.2,21.7,43.8,3.552404277026653
6594,SOAD13136,Lyndrassia,No,Grade Stabilization,Earth,10.277,0.173,23486.0,1968.0,2004.0,0.04334,3155.99865,Uncontrolled,0.0,39.738,Low,Not Rated,2014.8,0.0704159,18.8,6.6,25.06,50.46,3.5531862714886664
3450,SOAD02750,Lyndrassia,No,Grade Stabilization,Earth,8.986,0.147,7896.0,1990.0,2009.0,0.0886499999999999,5590.24571,Uncontrolled,0.0,37.17999999999999,Low,Not Rated,2015.2,0.07661803,5.5,18.8,22.14,46.44,3.558141344189644
2714,SOAD18535,Lyndrassia,No,Flood Risk Reduction,Earth,13.33,0.143,21522.0,2001.0,1973.0,0.04334,1534.05504,Uncontrolled,5.0,54.45399999999999,Low,Not Rated,2016.4,0.049701285,37.0,17.1,17.6,71.7,3.563582107052208
5405,SOAD02663,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.798,0.227,22437.0,1975.0,2008.0,0.03349,332.91125,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.085188955,13.8,5.6,22.44,41.84,3.564305880069733
4117,SOAD19113,Lyndrassia,No,Flood Risk Reduction,Earth,10.175,0.143,20662.0,1999.0,1990.0,0.03152,1049.33626,Uncontrolled,5.0,48.05,Low,Not Rated,2014.4,0.056951262,39.6,11.0,12.04,62.64,3.5674270552396776
5243,SOAD15729,Lyndrassia,No,Flood Risk Reduction,Earth,10.029,0.163,20700.0,1990.0,2003.0,0.0591,1893.59919,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2015.4,0.07618364,24.3,10.8,11.74,46.84,3.5684416726231576
2213,SOAD18767,Lyndrassia,No,Debris Control,Earth,8.009,0.1,12343.0,1976.0,1975.0,0.05319,1456.81963,Uncontrolled,0.0,36.584,Low,Not Rated,2014.0,0.0682824,15.9,14.7,21.68,52.28,3.569804031550884
698,SOAD05654,Lyndrassia,No,Recreation,Earth,10.215,0.167,1800.0,1975.0,2002.0,0.1182,4367.7956,Uncontrolled,0.0,13.708,Low,Not Rated,2014.2,0.098349266,19.2,9.8,7.3,36.3,3.5700783468782897
7900,SOAD10348,Lyndrassia,No,Flood Risk Reduction,Earth,9.548,0.233,41594.0,1975.0,2008.0,0.0886499999999999,2639.32039,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.09291267,9.2,5.2,24.04,38.44,3.5715629002451896
5413,SOAD16244,Lyndrassia,No,Flood Risk Reduction,Earth,10.186,0.136,16979.0,1990.0,2008.0,0.06895,2069.37633,Uncontrolled,1.0,34.054,Low,Not Rated,2014.0,0.08435818,11.8,8.5,22.14,42.44,3.580161077678204
840,SOAD12731,Lyndrassia,No,Grade Stabilization,Earth,9.815,0.118,6965.0,1990.0,2007.0,0.01773,106.5316,Uncontrolled,0.0,34.054,Low,Not Rated,2015.2,0.08342555,8.2,12.6,22.14,42.94,3.5822931879758837
2611,SOAD08251,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.017,0.167,19000.0,1999.0,2005.0,0.01576,183.76701,Uncontrolled,0.0,34.054,Low,Not Rated,2014.4,0.07940075,4.9,17.6,22.64,45.14,3.5841497653722763
1212,SOAD18413,Lyndrassia,No,Irrigation,Earth,6.953,0.333,21000.0,1977.0,2005.0,0.0886499999999999,1534.05504,Uncontrolled,0.0,37.794,Low,Not Rated,2015.0,0.079328306,26.8,5.9,12.5,45.2,3.58563943207264
78,SOAD20303,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.005,0.133,20000.0,1972.0,1983.0,0.00788,322.25809,Uncontrolled,0.0,39.738,Low,Not Rated,2015.0,0.0628234,26.9,7.3,22.92,57.11999999999999,3.5884726023674007
5634,SOAD02079,Lyndrassia,No,Recreation,Earth,5.443,0.117,11000.0,1982.0,2005.0,0.07289,7.98987,Uncontrolled,10.0,8.03,Low,Not Rated,2015.2,0.02336518,33.8,114.5,5.3,153.60000000000002,3.588891506195069
5295,SOAD19367,Lyndrassia,No,Flood Risk Reduction,Earth,11.539,0.167,26925.0,2004.0,1973.0,0.03152,290.29861,Uncontrolled,5.0,54.45399999999999,Low,Not Rated,2016.4,0.04816262,46.1,10.9,17.6,74.6,3.5929314903914924
6021,SOAD04366,Lyndrassia,No,Recreation,Earth,9.846,0.2,29247.0,1966.0,2000.0,0.08668,1262.39946,Uncontrolled,0.0,13.079999999999998,Low,Not Rated,2014.8,0.110253334,9.0,15.4,8.2,32.599999999999994,3.5942586898803706
5014,SOAD09423,Lyndrassia,No,Irrigation,Earth,7.022,0.4,35000.0,1976.0,2005.0,0.01379,93.21515,Uncontrolled,0.0,37.794,Low,Not Rated,2015.8,0.08007275,11.7,15.7,17.5,44.9,3.5952666155993938
378,SOAD11156,Lyndrassia,No,Grade Stabilization,Earth,11.444,0.1,7450.0,2005.0,2007.0,0.04334,1518.0753,Uncontrolled,0.0,29.76,Low,Not Rated,2014.8,0.07651949,10.8,18.7,17.5,47.0,3.5964159965515137
7683,SOAD16430,Lyndrassia,No,Grade Stabilization,Earth,12.456,0.25,33802.0,1969.0,2004.0,0.0898319999999999,7846.05234,Uncontrolled,0.0,39.738,Low,Not Rated,2016.0,0.073675826,11.0,12.8,25.06,48.86,3.59980086773634
7505,SOAD01839,Lyndrassia,No,Fish and Wildlife Pond,Earth,5.744,1.233,37000.0,1970.0,2000.0,0.23246,3707.29968,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.05687174,34.8,9.4,19.1,63.3,3.5999810334295037
1051,SOAD17920,Lyndrassia,No,Flood Risk Reduction,Earth,10.397,0.183,15337.0,2002.0,1973.0,0.04925,1265.06275,Uncontrolled,5.0,54.45399999999999,Low,Not Rated,2016.4,0.049262326,37.6,17.9,17.6,73.1,3.601076046004891
5776,SOAD08866,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Missing,8.397,0.7444,0.0,1985.0,1996.0,0.2986519999999997,0.0,Missing,0.0,12.756,Low,Missing,2019.0,0.07078916,5.5,18.7,26.76,50.96,3.607415509223938
214,SOAD11061,Lyndrassia,No,Grade Stabilization,Earth,9.388,0.093,6074.0,1998.0,2007.0,0.00788,716.4250099999999,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.06668423,26.8,10.4,16.919999999999998,54.120000000000005,3.608950590491295
6523,SOAD09653,Lyndrassia,No,Recreation,Earth,7.681,0.383,11100.0,1997.0,2007.0,0.00788,743.05791,Uncontrolled,0.0,40.882,Low,Not Rated,2014.0,0.097953334,23.2,7.6,6.1,36.9,3.614478041231632
1539,SOAD12621,Lyndrassia,No,Missing,Gravity,10.882,0.207,42000.0,1967.0,1953.0,0.06501,0.0,Missing,5.0,76.67399999999999,Low,Not Rated,2014.0,0.041718315,32.1,23.2,31.36,86.66,3.6153092067688704
4968,SOAD16067,Lyndrassia,No,Debris Control,Earth,8.475,0.113,13666.0,1969.0,1991.0,0.01576,519.34155,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.0,0.0763507,10.6,12.2,24.74,47.54,3.629712106138468
1517,SOAD04606,Lyndrassia,No,Missing,Gravity,7.094,0.205,13975.0,1962.0,1965.0,0.08471,2.66329,Uncontrolled,5.0,85.154,Low,Unsatisfactory,2016.0,0.089272045,20.7,11.8,8.220000000000004,40.720000000000006,3.635157656073571
5626,SOAD08844,Lyndrassia,No,Flood Risk Reduction,Earth,9.38,0.253,13950.0,1999.0,1980.0,0.03349,2428.92048,Uncontrolled,1.0,34.092,Low,Not Rated,2017.0,0.06802359,21.9,15.0,16.6,53.5,3.6392621845006943
871,SOAD05710,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.439,0.09,6850.0,1982.0,1982.0,0.00788,1411.5437,Uncontrolled,0.0,33.882,Low,Not Rated,2015.8,0.065961465,10.3,22.0,22.92,55.22,3.6423921105265618
645,SOAD15743,Lyndrassia,No,Grade Stabilization,Earth,8.775,0.103,9965.0,1995.0,2008.0,0.0886499999999999,1336.97158,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.06789948,14.2,23.0,16.52,53.72,3.64756009042263
1365,SOAD00304,Lyndrassia,No,Flood Risk Reduction,Earth,10.228,0.143,12875.0,1989.0,2008.0,0.05122,1390.23738,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.07081296,20.9,13.7,16.919999999999998,51.52,3.648283851146698
943,SOAD19829,Lyndrassia,No,Flood Risk Reduction,Earth,9.713,0.1,11025.0,1986.0,2008.0,0.02561,415.47324,Uncontrolled,0.0,34.092,Low,Not Rated,2014.8,0.071072884,33.1,6.5,11.74,51.34,3.6488818596303463
6683,SOAD09175,Lyndrassia,No,Recreation,Earth,7.251,0.367,50000.0,1975.0,1999.0,0.06698,2096.00923,Uncontrolled,0.0,16.106,Low,Not Rated,2014.0,0.09383492,27.4,8.0,3.6,39.0,3.6595619469881058
124,SOAD12505,Lyndrassia,No,Other,Earth,9.908,0.137,9388.0,1999.0,2007.0,0.03349,612.5567,Uncontrolled,1.0,40.292,Low,Not Rated,2015.2,0.0914235,22.5,10.7,6.840000000000002,40.040000000000006,3.6605968040227896
697,SOAD05064,Lyndrassia,No,Grade Stabilization,Earth,11.695,0.091,9623.0,1994.0,2007.0,0.03546,1004.06033,Uncontrolled,0.0,34.092,Low,Not Rated,2016.0,0.06817252,27.1,9.2,17.5,53.8,3.667681677639484
5659,SOAD10488,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.942,0.207,24300.0,1989.0,2005.0,0.02561,812.30345,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.08687265,7.2,6.6,28.42,42.22,3.667763374745846
624,SOAD05741,Lyndrassia,No,Flood Risk Reduction,Earth,10.408,0.173,15910.0,2003.0,2006.0,0.03349,1938.87512,Uncontrolled,1.0,30.416,Low,Not Rated,2014.4,0.080128245,10.5,12.7,22.64,45.84,3.673078753352165
362,SOAD00933,Lyndrassia,No,Grade Stabilization,Earth,10.96,0.108,25000.0,1954.0,2000.0,0.00788,1153.20457,Uncontrolled,0.0,23.302,Low,Not Rated,2014.0,0.09356552,9.6,10.7,19.04,39.34,3.68086769938469
3165,SOAD13455,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.103,0.128,10045.0,1977.0,2008.0,0.00788,519.34155,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.07950832,15.9,5.9,24.52,46.32,3.682825359106064
1726,SOAD17246,Lyndrassia,No,Missing,Gravity,7.103,0.104,6000.0,1967.0,1953.0,0.06698,2.66329,Missing,5.0,76.67399999999999,Low,Not Rated,2014.0,0.04712967,32.3,20.6,25.26,78.16,3.6836548739671695
7831,SOAD09990,Lyndrassia,No,Flood Risk Reduction,Earth,9.798,0.195,42867.0,1975.0,2004.0,0.03152,143.81766,Uncontrolled,0.0,39.738,Low,Not Rated,2014.8,0.07457534,6.0,20.3,23.12,49.42,3.685513413399458
2908,SOAD20350,Lyndrassia,No,Flood Risk Reduction,Earth,11.186,0.13,19791.0,1999.0,1973.0,0.0394,1430.18673,Uncontrolled,5.0,48.05,Low,Not Rated,2014.8,0.057854265,37.5,10.6,15.64,63.74,3.687630849480629
407,SOAD17227,Lyndrassia,No,Grade Stabilization,Earth,9.011,0.153,11785.0,1992.0,2009.0,0.02561,761.70094,Uncontrolled,0.0,34.092,Low,Not Rated,2015.8,0.065400176,22.3,17.5,16.6,56.4,3.688569912314415
3837,SOAD13340,Lyndrassia,No,Flood Risk Reduction,Earth,11.058,0.174,19310.0,1992.0,1999.0,0.02561,2202.54083,Uncontrolled,1.0,33.882,Low,Not Rated,2015.0,0.0699545,30.2,10.8,11.74,52.74,3.6894003090262415
6051,SOAD16435,Lyndrassia,No,Flood Risk Reduction,Earth,10.791,0.19,19126.0,2000.0,1998.0,0.08274,4807.23845,Uncontrolled,1.0,34.092,Low,Not Rated,2016.0,0.06809076,24.2,12.5,17.5,54.2,3.69051914960146
217,SOAD15058,Lyndrassia,No,Recreation,Earth,10.881,0.105,10572.0,1998.0,2007.0,0.02167,1219.78682,Uncontrolled,2.0,45.5,Low,Not Rated,2014.0,0.098960556,11.1,17.0,9.2,37.3,3.691228742152452
5657,SOAD08716,Lyndrassia,No,Flood Risk Reduction,Earth,9.738,0.167,22050.0,1994.0,2007.0,0.16351,727.07817,Uncontrolled,1.0,31.001999999999995,Low,Not Rated,2015.0,0.075738326,20.6,16.4,11.74,48.74,3.691485995352268
2741,SOAD14601,Lyndrassia,No,Grade Stabilization,Earth,9.983,0.123,10041.0,1995.0,2009.0,0.04925,1363.60448,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.06779312,28.3,9.6,16.6,54.5,3.694725226610899
5716,SOAD14029,Lyndrassia,No,Flood Risk Reduction,Earth,9.046,0.183,16140.0,1989.0,2008.0,0.04925,2514.14576,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.08443295,9.5,5.4,28.9,43.8,3.698163302242756
591,SOAD12748,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.035,0.095,13768.0,1976.0,1997.0,0.08077,2330.37875,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.0,0.06964859,13.9,16.1,23.12,53.120000000000005,3.6997332954406734
2912,SOAD00659,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.634,0.187,21000.0,1976.0,1983.0,0.04925,1488.77911,Uncontrolled,0.0,30.1,Low,Not Rated,2015.0,0.07338835,20.4,7.1,22.92,50.42,3.700240757763386
4598,SOAD06697,Lyndrassia,No,Flood Risk Reduction,Earth,10.314,0.18,20137.0,2000.0,2007.0,0.06698,2372.99139,Uncontrolled,0.0,31.001999999999995,Low,Not Rated,2014.4,0.08082315,7.7,20.6,17.5,45.8,3.701700419187545
4344,SOAD17367,Lyndrassia,No,Flood Risk Reduction,Earth,9.277,0.167,20190.0,1986.0,2008.0,0.0591,1414.20699,Uncontrolled,0.0,37.17999999999999,Low,Not Rated,2014.0,0.07891854,17.1,8.7,21.14,46.94,3.70443622007966
3334,SOAD14153,Lyndrassia,No,Grade Stabilization,Earth,12.453,0.2,18967.0,2007.0,2008.0,0.05713,2956.2519,Uncontrolled,0.0,29.76,Low,Not Rated,2015.2,0.07591722,18.1,8.1,22.64,48.84,3.707797103226185
5387,SOAD07674,Lyndrassia,No,Grade Stabilization,Earth,10.028,0.157,18090.0,1965.0,2000.0,0.0591,404.82008,Uncontrolled,0.0,23.302,Low,Not Rated,2014.0,0.09356045,15.6,7.0,17.04,39.64,3.7087362292408943
5340,SOAD19812,Lyndrassia,No,Flood Risk Reduction,Earth,13.429,0.168,23834.0,2006.0,2006.0,0.04334,1632.59677,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.062027205,34.3,8.9,16.6,59.8,3.709226845949888
4233,SOAD12581,Lyndrassia,No,Grade Stabilization,Earth,8.571,0.18,18895.0,1971.0,2005.0,0.06895,1211.79695,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.06945233,14.6,16.7,22.14,53.44,3.71153254032135
