ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD14285,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.1,0.1,10082.399999999994,1955.0,2005.0,0.13908200000000015,27.16555799999992,Missing,2.0,27.58,Low,Missing,2019.2,0.0896,15.1,258.3,26.1,299.50000000000006,26.835200000000004
SOAD14954,Lyndrassia,No,Missing,Gravity,6.106,0.141,9038.0,1938.0,1938.0,0.08274,2.66329,Missing,5.0,108.67800000000001,Low,Not Rated,2014.0,0.0963,34.7,11.6,27.8,74.10000000000001,7.13583
SOAD15618,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.444,0.3,0.0,1930.0,1997.0,0.1564179999999995,23.436952000000474,Missing,0.0,76.85,Low,Missing,2016.2,0.0831,18.2,238.1,29.16,285.46000000000004,23.721726
SOAD17599,Lyndrassia,Yes,Irrigation,Earth,8.704,0.008,0.0,1955.0,2008.0,0.07722399999999974,11.185817999999927,Missing,0.0,0.0,Low,Missing,2016.2,0.108,21.4,262.8,23.3,307.5,33.21
SOAD18042,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.528,0.05,10082.400000000052,1950.0,2006.0,0.09377200000000041,59.125037999999904,Missing,0.0,36.75,Low,Missing,2014.2,0.0922,16.8,145.4,27.979999999999997,190.18,17.534596
SOAD18075,Lyndrassia,No,Recreation,Earth,7.945,0.17360000000000003,0.0,1957.0,2001.0,0.04334,276.98216,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1086,27.6,472.2,5.0,504.8,54.82128
SOAD18759,Lyndrassia,Yes,Recreation,Earth,5.288,0.067,16102.399999999965,1957.0,2010.0,0.10716800000000015,26.6329,Uncontrolled,2.0,65.95,Low,Missing,2019.2,0.0851,7.0,99.4,8.4,114.80000000000001,9.76948
SOAD19011,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.461,0.05,6428.0,1960.0,2005.0,0.10165199999999963,11.71847600000001,Missing,2.0,58.86,Low,Missing,2014.8,0.0655,16.3,78.3,20.04,114.63999999999999,7.50892
SOAD19736,Lyndrassia,Yes,Irrigation,Earth,6.949,0.125,0.0,1952.0,2006.0,0.10204600000000008,10.65316,Missing,0.0,49.38,Low,Missing,2018.0,0.0772,7.5,58.8,36.5,102.8,7.93616
SOAD19818,Lyndrassia,No,Recreation,Earth,10.583,0.17700000000000002,0.0,1973.0,1996.0,0.03349,905.5186,Missing,0.0,1.64,High,Not Rated,2014.0,0.109,34.5,227.4,5.6,267.5,29.1575
SOAD20196,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.104,0.067,3864.8000000000175,1960.0,2006.0,0.12962600000000002,8.522527999999738,Missing,1.0,0.0,Low,Missing,2016.2,0.0717,21.9,149.9,27.259999999999998,199.06,14.272602000000001
SOAD20461,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.899,0.083,8507.399999999994,1964.0,2006.0,0.09377199999999952,50.069851999999855,Missing,1.0,33.53,Low,Missing,2015.6,0.0921,8.7,179.9,13.440000000000001,202.04,18.607884
SOAD20468,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.005,0.3,11174.0,1939.0,1995.0,0.11426000000000025,24.50226799999973,Missing,3.0,42.9,Low,Missing,2017.0,0.0564,14.5,59.5,23.700000000000003,97.7,5.51028
SOAD20480,Lyndrassia,No,Flood Risk Reduction,Earth,10.263,0.153,20220.0,1985.0,2008.0,0.07289,1925.55867,Uncontrolled,0.0,34.054,Low,Not Rated,2015.4,0.1022,22.8,18.9,29.3,71.0,7.2562
SOAD00489,Lyndrassia,No,Flood Risk Reduction,Earth,9.179,0.123,12220.0,2003.0,2005.0,0.08077,3787.19838,Uncontrolled,1.0,34.092,Low,Not Rated,2014.4,0.0713,7.7,18.7,11.74,38.14,2.719382
SOAD00735,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.317,0.067,13545.399999999994,1945.0,1991.0,0.1418400000000002,54.86377400000015,Missing,2.0,20.35,Low,Missing,2018.4,0.0837,15.5,372.7,26.48,414.68,34.708716
SOAD01910,Lyndrassia,No,Flood Risk Reduction,Earth,11.551,0.147,11950.0,2004.0,2009.0,0.04334,913.50847,Uncontrolled,1.0,31.354,Low,Not Rated,2015.2,0.1125,5.2,14.4,27.14,46.74,5.25825
SOAD02038,Lyndrassia,No,Flood Risk Reduction,Earth,10.484,0.173,19963.0,2003.0,2005.0,0.11229,945.46795,Uncontrolled,1.0,34.092,Low,Not Rated,2014.4,0.071,27.8,6.5,11.74,46.04,3.2688399999999995
SOAD03065,Lyndrassia,Yes,Irrigation,Earth,6.812,0.05,0.0,1940.0,2006.0,0.12962599999999957,23.96961,Missing,0.0,55.72,Low,Missing,2016.8,0.0946,20.4,59.6,37.0,117.0,11.068200000000001
SOAD03327,Lyndrassia,No,Flood Risk Reduction,Earth,7.907,0.192,10737.0,2000.0,2007.0,0.03349,905.5186,Uncontrolled,0.0,33.504,Low,Not Rated,2014.4,0.0789,25.6,6.3,21.14,53.040000000000006,4.184856000000001
SOAD04171,Lyndrassia,No,Recreation,Earth,10.161,0.17700000000000002,0.0,1955.0,1997.0,0.03546,1041.34639,Missing,0.0,12.53,High,Not Rated,2014.0,0.1275,12.6,158.0,5.7,176.29999999999998,22.47825
SOAD04461,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.665,0.117,15000.0,1973.0,2000.0,0.00788,1558.02465,Uncontrolled,0.0,15.097999999999999,Low,Not Rated,2015.6,0.1233,41.5,20.9,30.259999999999998,92.66,11.424978
SOAD05387,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.015,0.067,21408.399999999994,1959.0,2011.0,0.04373400000000016,0.0,Uncontrolled,4.0,0.0,Low,Missing,2012.6,0.0725,21.6,208.6,21.240000000000002,251.44,18.2294
SOAD05534,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.004,0.08,1575.000000000029,1940.0,1986.0,0.13002000000000002,26.100242000000208,Missing,1.0,28.01,Low,Missing,2015.4,0.0689,13.7,108.8,22.36,144.86,9.980854
SOAD05734,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.684,0.01,3864.7999999999884,1938.0,1991.0,0.14696199999999982,21.838977999999997,Missing,1.0,9.36,Low,Missing,2016.4,0.0798,6.2,246.1,21.52,273.82,21.850835999999997
SOAD05839,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.685,0.058,3068.0,1959.0,2008.0,0.15208399999999989,20.773662000000286,Missing,0.0,18.37,Low,Missing,2013.4,0.128,20.1,137.5,22.36,179.95999999999998,23.034879999999998
SOAD06711,Lyndrassia,Yes,Irrigation,Earth,3.555,0.042,0.0,1959.0,2006.0,0.12765599999999955,26.100242000000208,Missing,0.0,75.35,Low,Missing,2015.2,0.1252,6.0,107.3,22.1,135.4,16.952080000000002
SOAD06779,Lyndrassia,No,Grade Stabilization,Earth,9.312,0.152,10277.0,1995.0,2009.0,0.05122,1355.61461,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.0652,42.4,18.5,16.6,77.5,5.053
SOAD07078,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.899,0.083,26371.79999999999,1955.0,1989.0,0.14144599999999974,14.381766000000198,Missing,2.0,0.0,Low,Missing,2017.8,0.0693,15.1,490.4,34.839999999999996,540.34,37.445562
SOAD07258,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.574,0.017,0.0,1900.0,1996.0,0.2832859999999999,118.25007599999981,Missing,0.0,41.64,Low,Missing,2016.6,0.1104,23.2,98.3,20.84,142.34,15.714336
SOAD07647,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.522,0.073,9364.200000000012,1947.0,2003.0,0.14183999999999974,29.29618999999957,Missing,1.0,15.83,Low,Missing,2017.8,0.1106,17.1,388.9,9.92,415.92,46.000752000000006
SOAD07966,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.249,0.033,9539.399999999994,1951.0,2006.0,0.07919400000000021,15.979739999999993,Missing,1.0,54.01,Low,Missing,2014.2,0.0701,6.2,193.1,22.52,221.82,15.549582
SOAD08204,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.902,0.025,6252.799999999988,1966.0,2001.0,0.14341599999999977,13.31645,Missing,1.0,18.76,Low,Missing,2014.8,0.1065,11.9,292.2,27.46,331.55999999999995,35.311139999999995
SOAD08386,Lyndrassia,No,Flood Risk Reduction,Earth,7.087,0.187,11334.0,1999.0,2007.0,0.01182,186.4303,Uncontrolled,1.0,33.504,Low,Not Rated,2014.0,0.0886,39.3,22.5,33.24,95.03999999999999,8.420544
SOAD08470,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.142,0.1,0.0,1920.0,1997.0,0.1205639999999999,20.77366199999983,Missing,0.0,59.71,Low,Missing,2015.8,0.0829,13.0,98.0,25.14,136.14,11.286005999999999
SOAD08954,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.164,0.179,0.0,1965.0,1937.0,0.03546,455.42259,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0988,47.6,301.7,13.899999999999999,363.2,35.88416
SOAD09163,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.445,0.067,16591.0,1940.0,1986.0,0.05121999999999982,15.97974,Uncontrolled,2.0,0.0,Low,Missing,2017.2,0.0938,15.4,622.4,18.4,656.1999999999999,61.55155999999999
SOAD10344,Lyndrassia,No,Recreation,Earth,7.518,0.2182,0.0,1962.0,1964.0,0.04137,990.74388,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0761,18.6,628.8,7.3,654.6999999999999,49.822669999999995
SOAD10612,Lyndrassia,No,Flood Risk Reduction,Earth,10.985,0.236,22093.0,2005.0,2006.0,0.01773,926.82492,Controlled,0.0,18.048000000000002,Low,Not Rated,2014.0,0.1113,14.2,5.7,31.020000000000003,50.92,5.667396
SOAD10662,Lyndrassia,Yes,Missing,Earth,19.189,0.133,40000.0,1974.0,1993.0,0.04137,0.0,Uncontrolled,3.0,3.3,High,Satisfactory,2007.0,0.0923,19.8,617.2,10.200000000000001,647.2,59.73656
SOAD10946,Lyndrassia,Yes,Irrigation,Earth,6.751,0.133,0.0,1954.0,1996.0,0.11189599999999977,18.64303,Missing,0.0,37.96,Low,Missing,2015.0,0.0785,11.9,119.1,25.1,156.1,12.25385
SOAD10975,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.627,0.06,0.0,1965.0,2007.0,0.11071399999999976,23.969610000000102,Missing,0.0,61.59,Low,Missing,2015.6,0.1147,6.1,190.3,19.44,215.84,24.756847999999998
SOAD11054,Lyndrassia,No,Grade Stabilization,Earth,8.812,0.175,11009.0,2016.0,2001.0,0.03546,0.0,Controlled,0.0,26.19,Low,Not Rated,2017.0,0.0835,20.6,403.8,27.94,452.34000000000003,37.770390000000006
SOAD12154,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.127,0.075,16591.0,1956.0,1992.0,0.07249600000000012,7.98987,Uncontrolled,2.0,3.06,Low,Missing,2017.2,0.0833,17.3,641.8,15.06,674.1599999999999,56.157527999999985
SOAD12370,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.809,0.053,3111.399999999994,1962.0,2007.0,0.1142599999999998,30.361505999999963,Missing,0.0,54.74,Low,Missing,2015.6,0.1133,18.3,190.6,17.06,225.96,25.601268
SOAD12534,Lyndrassia,Yes,Irrigation,Earth,8.073,0.05,2289.7999999999884,1960.0,2007.0,0.11544200000000027,140.6217119999999,Missing,1.0,0.0,Low,Missing,2015.8,0.1195,4.9,309.2,20.1,334.2,39.936899999999994
SOAD12956,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.788,0.083,20278.00000000003,1968.0,2006.0,0.3045619999999998,5.326579999999922,Missing,1.0,81.72,Low,Missing,2015.6,0.0726,8.9,136.4,32.2,177.5,12.8865
SOAD13414,Lyndrassia,Yes,Water Supply,Earth,6.218,0.017,0.0,1942.0,1990.0,0.08786200000000033,63.91896,Uncontrolled,4.0,52.16,Low,Missing,2016.4,0.0791,14.0,104.6,18.3,136.9,10.828790000000001
SOAD13808,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.465,0.187,11717.000000000058,1960.0,2006.0,0.09298399999999996,25.034925999999814,Missing,1.0,24.67,Low,Missing,2014.6,0.0796,20.1,175.9,25.82,221.82,17.656872
SOAD15030,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.824,0.042,3111.399999999994,1952.0,2007.0,0.15523599999999993,35.68808600000034,Missing,0.0,30.22,Low,Missing,2015.0,0.1191,19.4,105.6,18.52,143.52,17.093232
SOAD15341,Lyndrassia,Yes,Irrigation,Earth,5.455,0.04,0.0,1955.0,2004.0,0.1363240000000001,62.32098599999972,Missing,0.0,53.15,Low,Missing,2014.6,0.0893,19.7,166.9,8.1,194.7,17.38671
SOAD15830,Lyndrassia,No,Recreation,Earth,7.185,0.2182,0.0,1962.0,1960.0,0.04925,966.77427,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0922,37.0,607.9,6.1,651.0,60.022200000000005
SOAD15883,Lyndrassia,No,Recreation,Earth,10.913,0.18780000000000002,0.0,1957.0,2001.0,0.03546,284.97203,Missing,0.0,9.38,Low,Not Rated,2014.0,0.0938,27.0,337.5,7.2,371.7,34.86546
SOAD16933,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.47,0.05,4045.2000000000116,1954.0,2008.0,0.17493599999999976,17.04505599999993,Missing,0.0,76.52,Low,Missing,2014.0,0.1199,7.4,129.8,22.84,160.04000000000002,19.188796000000004
SOAD17010,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.241,0.133,1575.0,1930.0,1988.0,0.09061999999999992,19.175688000000036,Missing,0.0,29.28,Low,Missing,2017.4,0.0768,17.6,102.5,16.36,136.45999999999998,10.480127999999997
SOAD17396,Lyndrassia,No,Recreation,Earth,10.878,0.3726,0.0,1950.0,2002.0,0.03349,111.85818,Missing,0.0,8.05,Low,Not Rated,2014.0,0.0904,31.4,301.4,8.8,341.59999999999997,30.880639999999996
SOAD19753,Lyndrassia,Yes,Other,Earth,4.4,0.1,0.0,1959.0,2006.0,0.10795600000000016,27.698215999999775,Missing,0.0,48.5,Low,Missing,2019.2,0.0875,19.2,99.9,20.34,139.44,12.200999999999999
SOAD19922,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.333,0.18040000000000003,0.0,1973.0,2000.0,0.03349,2527.46221,Missing,0.0,5.04,Low,Not Rated,2014.0,0.1123,30.4,313.2,15.26,358.85999999999996,40.299977999999996
SOAD20077,Lyndrassia,No,Other,Earth,10.088,0.1708,0.0,1971.0,1964.0,0.03349,338.23783,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0703,32.9,604.3,5.02,642.2199999999999,45.14806599999999
SOAD20509,Lyndrassia,No,Recreation,Earth,8.649,0.2112,0.0,1981.0,2003.0,0.04334,2564.74827,Missing,0.0,6.63,Low,Not Rated,2014.0,0.1126,42.9,391.2,6.8,440.9,49.64534
SOAD20608,Lyndrassia,No,Flood Risk Reduction,Earth,12.287,0.147,19153.0,2008.0,2009.0,0.04137,221.05307,Uncontrolled,0.0,34.096,Low,Not Rated,2016.4,0.0974,31.9,16.1,30.439999999999998,78.44,7.6400559999999995
SOAD20660,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.461,0.117,14858.800000000017,1952.0,2016.0,0.05949400000000038,52.20048399999996,Uncontrolled,2.0,54.34,Low,Missing,2019.2,0.0973,7.8,221.8,33.48,263.08000000000004,25.597684000000005
SOAD00299,Lyndrassia,No,Flood Risk Reduction,Earth,14.19,0.152,51000.0,1972.0,1995.0,0.06501,6019.0354,Uncontrolled,3.0,28.13,High,Not Rated,2016.6,0.0985,25.1,267.9,12.679999999999998,305.68,30.10948
SOAD00643,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.109,0.1,8507.399999999994,1967.0,2006.0,0.12489799999999995,27.698215999999775,Missing,0.0,25.12,Low,Missing,2017.0,0.1039,18.4,181.4,25.8,225.60000000000002,23.439840000000004
SOAD00715,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.144,0.067,5401.200000000012,1945.0,2008.0,0.1713899999999997,15.447082000000364,Missing,1.0,12.39,Low,Missing,2016.8,0.1119,8.6,248.0,18.88,275.48,30.826212
SOAD00865,Lyndrassia,No,Recreation,Earth,5.332,0.20480000000000004,0.0,1965.0,1964.0,0.06698,1022.70336,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0651,18.2,707.3,6.7,732.2,47.66622000000001
SOAD01835,Lyndrassia,Yes,Recreation,Earth,16.21,0.133,39563.0,1971.0,1985.0,0.01773,0.0,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0917,23.0,186.5,3.8,213.3,19.559610000000003
SOAD02058,Lyndrassia,No,Flood Risk Reduction,Gravity,4.947,1.342,58000.0,1962.0,1981.0,0.28171,1120.179774,Uncontrolled,5.0,21.148,Low,Fair,2018.0,0.0631,651.7,15.9,24.619999999999997,692.22,43.679082
SOAD02114,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.432,0.107,3111.399999999994,1930.0,2007.0,0.16429800000000006,78.30072599999994,Missing,0.0,28.54,Low,Missing,2016.8,0.1132,14.4,188.1,28.64,231.14,26.165048
SOAD02473,Lyndrassia,No,Flood Risk Reduction,Earth,7.317,0.15,10680.0,2006.0,2009.0,0.0394,1459.48292,Uncontrolled,0.0,34.583999999999996,Low,Not Rated,2015.2,0.1199,12.8,7.9,30.880000000000003,51.580000000000005,6.184442000000001
SOAD02898,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.509,0.22,9582.399999999965,1935.0,1991.0,0.15484199999999992,67.6475660000001,Missing,1.0,23.6,Low,Missing,2018.2,0.0774,18.1,385.9,26.66,430.66,33.333084
SOAD03719,Lyndrassia,Yes,Irrigation,Earth,7.365,0.058,0.0,1953.0,2006.0,0.10244000000000009,284.97203000000013,Missing,0.0,91.65,Low,Missing,2018.6,0.0954,12.1,111.1,33.5,156.7,14.949179999999998
SOAD03765,Lyndrassia,No,Flood Risk Reduction,Earth,9.205,0.244,22800.0,2005.0,2011.0,0.00788,138.49108,Uncontrolled,0.0,32.638,Low,Not Rated,2015.2,0.1064,40.0,15.8,26.14,81.94,8.718416
SOAD03939,Lyndrassia,No,Flood Risk Reduction,Earth,10.206,0.167,17357.0,1996.0,2008.0,0.0985,4325.18296,Uncontrolled,0.0,34.092,Low,Not Rated,2015.2,0.0766,39.0,22.6,17.5,79.1,6.05906
SOAD04627,Lyndrassia,No,Recreation,Earth,7.395,0.1736,0.0,1964.0,1997.0,0.04137,1086.62232,Missing,0.0,12.89,High,Not Rated,2014.0,0.0914,16.4,224.0,6.3,246.70000000000002,22.54838
SOAD04821,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.09,0.04,0.0,1905.0,1996.0,0.30298599999999976,118.25007599999958,Missing,0.0,52.76,Low,Missing,2016.8,0.1083,18.0,238.0,29.06,285.06,30.871997999999998
SOAD04937,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.442,0.042,54662.0,1949.0,2001.0,0.16902600000000012,25.567584000000124,Missing,1.0,0.0,Low,Missing,2014.4,0.1188,22.7,764.1,21.5,808.3000000000001,96.02604000000001
SOAD04968,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.159,0.1,2289.7999999999884,1960.0,2008.0,0.14144599999999974,15.97974,Missing,1.0,8.16,Low,Missing,2013.8,0.117,16.9,103.1,13.899999999999999,133.9,15.666300000000001
SOAD05364,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.694,0.07,3864.8000000000175,1956.0,2006.0,0.13671800000000012,14.914423999999826,Missing,1.0,13.24,Low,Missing,2016.6,0.0872,9.9,128.5,21.419999999999998,159.82,13.936304
SOAD05448,Lyndrassia,No,Recreation,Earth,10.017,0.17359999999999995,0.0,1968.0,2003.0,0.03349,399.4935,Missing,0.0,28.19,High,Not Rated,2014.0,0.108,13.0,437.0,6.3,456.3,49.2804
SOAD05568,Lyndrassia,No,Recreation,Earth,7.962,0.2182,0.0,1962.0,1963.0,0.04137,588.58709,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0689,34.6,773.4,3.3,811.3,55.89857
SOAD07573,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.624,0.133,18136.79999999999,1967.0,2001.0,0.0591,10.65316,Uncontrolled,1.0,45.7,Low,Missing,2012.6,0.106,30.3,163.8,30.98,225.08,23.85848
SOAD07597,Lyndrassia,No,Flood Risk Reduction,Earth,8.539,0.153,13332.0,1988.0,2000.0,0.02561,1041.34639,Uncontrolled,0.0,34.516,Low,Not Rated,2015.6,0.1217,16.1,14.7,30.880000000000003,61.68000000000001,7.506456000000001
SOAD08224,Lyndrassia,No,Grade Stabilization,Earth,6.579,0.12,4967.0,1975.0,2008.0,0.07486,5353.2129,Uncontrolled,0.0,34.054,Low,Not Rated,2015.4,0.1034,33.2,14.7,22.04,69.94,7.231796
SOAD08617,Lyndrassia,No,Grade Stabilization,Earth,8.701,0.193,8887.0,1994.0,2008.0,0.04925,865.56925,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0937,38.2,13.7,31.199999999999996,83.1,7.78647
SOAD09070,Lyndrassia,No,Grade Stabilization,Earth,11.675,0.183,12890.0,2003.0,2007.0,0.05122,1523.40188,Uncontrolled,0.0,34.092,Low,Not Rated,2017.0,0.0646,37.4,16.9,16.6,70.9,4.580140000000001
SOAD09074,Lyndrassia,No,Grade Stabilization,Earth,6.499,0.21,5433.0,2006.0,2007.0,0.02561,735.06804,Uncontrolled,0.0,32.638,Low,Not Rated,2014.4,0.0967,12.8,22.6,30.46,65.86000000000001,6.368662000000001
SOAD09388,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.853,0.067,3111.399999999994,1930.0,2008.0,0.1713899999999997,62.853643999999804,Missing,0.0,18.23,Low,Missing,2018.0,0.1156,6.5,322.8,28.4,357.7,41.35012
SOAD09801,Lyndrassia,No,Debris Control,Earth,10.824,0.23379999999999998,0.0,1960.0,2005.0,0.03349,548.63774,Missing,0.0,0.0,High,Not Rated,2012.6,0.1029,20.6,836.2,17.92,874.72,90.008688
SOAD10122,Lyndrassia,No,Recreation,Earth,10.677,0.19640000000000005,0.0,1964.0,2002.0,0.03546,231.70623,Missing,0.0,11.2,High,Not Rated,2014.0,0.1416,23.3,293.4,6.8,323.5,45.8076
SOAD10237,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.874,0.093,8507.400000000023,1952.0,2006.0,0.12253399999999992,82.56198999999992,Missing,1.0,35.08,Low,Missing,2015.6,0.0988,5.4,114.0,29.56,148.96,14.717248000000001
SOAD13142,Lyndrassia,No,Recreation,Earth,7.134,0.23900000000000002,0.0,1979.0,2001.0,0.05122,498.03523,Missing,0.0,38.55,Low,Not Rated,2014.0,0.1215,28.7,237.4,7.2,273.3,33.20595
SOAD13728,Lyndrassia,No,Grade Stabilization,Earth,8.269,0.153,9960.0,1990.0,2008.0,0.04925,3907.04643,Uncontrolled,0.0,31.354,Low,Not Rated,2015.4,0.1038,6.4,5.7,28.74,40.84,4.239192
SOAD13931,Lyndrassia,No,Recreation,Earth,3.558,0.22999999999999998,0.0,1949.0,1963.0,0.09456,4892.46373,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0753,33.4,693.5,4.7,731.6,55.08948000000001
SOAD14401,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.277,0.167,21427.0,1972.0,2000.0,0.03152,1776.41443,Uncontrolled,0.0,35.354,Low,Not Rated,2015.6,0.1044,18.6,20.8,21.48,60.88000000000001,6.3558720000000015
SOAD14655,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.433,0.025,20278.00000000003,1950.0,2007.0,0.1386879999999997,33.02479600000015,Missing,0.0,121.35,Low,Missing,2017.2,0.0698,21.7,156.4,24.900000000000002,203.0,14.1694
SOAD14930,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.831,0.15,0.0,1935.0,2007.0,0.11189599999999977,23.969610000000102,Missing,0.0,70.68,Low,Missing,2015.6,0.0882,22.0,129.6,27.3,178.9,15.77898
SOAD15070,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.332,0.183,17718.0,1967.0,2007.0,0.1205639999999999,7.98987,Uncontrolled,1.0,65.7,Low,Missing,2016.6,0.1251,23.8,65.1,37.08,125.97999999999999,15.760097999999997
SOAD15451,Lyndrassia,No,Recreation,Earth,8.424,0.19640000000000005,0.0,1990.0,2001.0,0.04334,732.40475,Missing,0.0,6.24,High,Not Rated,2014.0,0.1145,15.5,349.3,4.8,369.6,42.3192
SOAD15609,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.981,0.15,6252.799999999988,1977.0,2001.0,0.159964,23.96961,Missing,1.0,15.19,Low,Missing,2014.4,0.1122,15.8,298.1,31.060000000000002,344.96000000000004,38.704512
SOAD15997,Lyndrassia,No,Recreation,Earth,5.277,0.1612,0.0,1900.0,1965.0,0.06698,434.11627,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0983,8.8,913.4,7.8,929.9999999999999,91.41899999999998
SOAD16163,Lyndrassia,No,Recreation,Earth,10.073,0.2616,0.0,1964.0,2005.0,0.03349,1331.645,Missing,0.0,0.0,High,Not Rated,2014.0,0.1113,47.7,775.8,3.8,827.3,92.07848999999999
SOAD17068,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.082,0.05,54988.600000000006,1960.0,1996.0,0.0862860000000003,24.502268000000186,Missing,2.0,0.0,Low,Missing,2012.4,0.0839,19.0,938.2,21.72,978.9200000000001,82.13138800000002
SOAD17677,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.218,0.1,3111.399999999994,1948.0,2006.0,0.09416599999999997,71.90883000000008,Missing,0.0,49.25,Low,Missing,2015.6,0.1081,9.4,68.1,17.3,94.8,10.24788
SOAD17691,Lyndrassia,Yes,Recreation,Earth,14.455,0.097,22000.0,1986.0,1991.0,0.02561,0.0,Uncontrolled,5.0,29.56,Low,Satisfactory,2007.0,0.0423,6.5,309.2,4.9,320.59999999999997,13.561379999999998
SOAD18132,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.508,0.06,4686.399999999994,1945.0,2007.0,0.12962600000000002,19.175688000000036,Missing,1.0,33.31,Low,Missing,2017.4,0.0808,7.3,151.7,23.84,182.84,14.773472
