,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
685,SOAD17125,Navaldia,No,Irrigation,Earth,5.177,0.0,13008.200000000012,1956.0,2005.0,0.02167,0.0,Missing,0.0,31.562,Low,Not Rated,2014.0,0.0734,11.8,19.3,3.1,34.2,2.3669886365532875
7065,SOAD15016,Navaldia,Yes,Flood Risk Reduction,Earth,18.311,0.492,126970.0,1962.0,2005.0,0.23443,23.96961,Missing,5.0,17.548000000000002,Low,Not Rated,2014.0,0.0889,5.6,12.6,28.78,46.98,2.3669951637089253
7650,SOAD04984,Navaldia,Yes,Flood Risk Reduction,Earth,9.691,0.963,87797.0,1955.0,2006.0,0.12214,21.30632,Missing,5.0,29.17,Low,Not Rated,2014.0,0.0702,20.6,10.6,22.18,53.38,2.367370691150427
1472,SOAD20121,Navaldia,Yes,Recreation,Earth,5.891,0.308,14673.200000000012,1957.0,2005.0,0.08668,0.0,Missing,5.0,12.988,Low,Not Rated,2014.0,0.0937,7.0,16.9,8.2,32.099999999999994,2.367930471897125
1978,SOAD12973,Navaldia,Yes,Recreation,Rockfill,5.286,0.0443999999999999,520223.8000000001,1882.0,2002.0,0.06895,29.29619,Missing,5.0,7.045999999999999,Low,Fair,2015.4,0.0532,12.1,22.6,6.8,41.5,2.3703669495880604
1897,SOAD01976,Navaldia,Yes,Recreation,Earth,2.926,0.025,70182.4,1914.0,2006.0,0.1394760000000001,18.64302999999973,Missing,5.0,27.798,Low,Not Rated,2014.0,0.0556,20.8,23.8,5.1,49.7,2.3711463406682016
4341,SOAD14045,Navaldia,Yes,Recreation,Stone,5.095,0.097,163150.2,1909.0,1999.0,0.1753299999999999,1515.41201,Uncontrolled,5.0,29.712,Low,Satisfactory,2015.6,0.0577,28.1,14.6,4.5,47.2,2.372982540726662
5093,SOAD17974,Navaldia,Yes,Flood Risk Reduction,Earth,6.703,0.637,27400.0,1961.0,2005.0,0.0,0.0,Missing,5.0,25.72,Low,Not Rated,2014.0,0.0809,9.0,11.6,18.12,38.72,2.3746049213409424
4751,SOAD12823,Navaldia,No,Irrigation,Earth,10.51,0.83,47567.19999999998,1962.0,2007.0,0.1851799999999999,2.66329,Uncontrolled,1.0,26.606,Low,Not Rated,2022.0,0.1107,14.9,8.9,3.0,26.8,2.384411522746086
5936,SOAD01077,Navaldia,Yes,Recreation,Earth,5.833,0.4,17837.0,1941.0,2006.0,0.0,0.0,Missing,5.0,15.192,Low,Not Rated,2014.0,0.1152,12.5,9.6,9.2,31.3,2.3912420123815536
4492,SOAD07319,Navaldia,Yes,Flood Risk Reduction,Earth,8.276,0.315,33820.0,1962.0,2006.0,0.06107,2.66329,Missing,5.0,16.5,Low,Not Rated,2014.0,0.0742,9.3,11.1,20.04,40.44,2.3932090267539023
5208,SOAD06969,Navaldia,No,Tailings,Earth,4.564,0.0,11313.799999999988,1963.0,1996.0,0.19306,5.32658,Missing,0.0,19.208,Low,Not Rated,2014.0,0.0642,19.4,5.1,10.16,34.66,2.393740120381117
6436,SOAD18666,Navaldia,Yes,Flood Risk Reduction,Earth,11.145,0.86,86340.0,1969.0,2005.0,0.15366,10.65316,Missing,5.0,40.768,Low,Not Rated,2014.0,0.0659,20.4,16.8,14.4,51.6,2.395862156152725
4312,SOAD11535,Navaldia,Yes,Flood Risk Reduction,Earth,9.924,0.538,53780.0,1965.0,2007.0,0.07092,2.66329,Missing,5.0,33.208,Low,Not Rated,2014.0,0.1097,7.3,7.0,17.4,31.7,2.39758749306202
4413,SOAD05786,Navaldia,Yes,Irrigation,Earth,2.874,2.033,80596.40000000001,1957.0,2000.0,0.0,0.0,Missing,3.0,15.488,Low,Not Rated,2014.0,0.0747,35.6,6.4,3.9,45.9,2.3982666939496995
369,SOAD10731,Navaldia,No,Recreation,Concrete,8.375,0.037,9873.00000000003,1986.0,2002.0,0.0886499999999999,149.14424,Missing,0.0,10.874,Low,Not Rated,2014.0,0.1033,16.0,5.0,6.2,27.2,2.3996999263763428
4588,SOAD06686,Navaldia,Yes,Recreation,Earth,8.704,0.133,68384.79999999999,1940.0,2012.0,0.06895,2.66329,Missing,5.0,53.032,Low,Fair,2015.8,0.0502,31.4,7.8,8.8,48.0,2.401165187358856
2616,SOAD07653,Navaldia,No,Irrigation,Gravity,5.626,0.083,18272.00000000003,1900.0,1918.0,0.0,0.0,Missing,5.0,13.541999999999998,Low,Not Rated,2014.0,0.0828,23.4,8.0,12.3,43.7,2.4026858482509854
375,SOAD13971,Navaldia,Yes,Other,Earth,11.778,0.2299999999999999,14689.0,1973.0,2005.0,0.05122,7.98987,Missing,5.0,23.344,Low,Not Rated,2014.0,0.0958,12.5,15.6,5.740000000000004,33.84,2.405982030630112
3303,SOAD15355,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.742,0.126,13906.200000000012,1962.0,1988.0,0.0,16906.56492,Missing,0.0,29.344,Low,Not Rated,2014.0,0.0666,6.9,11.3,22.94,41.14,2.406824074164033
132,SOAD14755,Navaldia,Yes,Other,Earth,8.556,0.037,19047.20000000004,1970.0,2013.0,0.00394,0.0,Missing,2.0,21.392,Significant,Satisfactory,2017.4,0.1385,11.7,43.4,6.179999999999998,61.28,2.410965031385422
6146,SOAD18818,Navaldia,Yes,Recreation,Earth,8.395,0.3,55289.80000000002,1953.0,1989.0,0.0,0.0,Uncontrolled,8.0,21.64,Low,Not Rated,2014.0,0.0973,13.6,5.1,9.5,28.2,2.411366258561611
5832,SOAD03879,Navaldia,Yes,Flood Risk Reduction,Earth,7.199,0.807,68050.0,1964.0,2006.0,0.0,0.0,Missing,5.0,42.3,Low,Not Rated,2014.0,0.0576,13.6,11.8,28.06,53.46,2.4122215931117537
977,SOAD03763,Navaldia,Yes,Recreation,Earth,8.942,0.084,57784.79999999999,1956.0,2009.0,0.03349,5.32658,Missing,5.0,73.22399999999999,Low,Fair,2014.0,0.0613,23.6,16.5,6.1,46.2,2.4171820968389515
5366,SOAD03532,Navaldia,Yes,Flood Risk Reduction,Earth,6.741,0.408,55950.0,1970.0,2006.0,0.06698,7.98987,Missing,5.0,40.768,Low,Not Rated,2014.0,0.0657,23.1,5.6,28.06,56.760000000000005,2.4173508712649348
1856,SOAD17868,Navaldia,Yes,Irrigation,Earth,10.15,0.2152,29072.20000000001,1973.0,2005.0,0.068162,2.66329,Missing,5.0,30.088,Low,Not Rated,2014.0,0.0989,14.8,17.1,2.2,34.1,2.417467460781336
3158,SOAD13122,Navaldia,Yes,Recreation,Earth,6.235,0.083,17516.600000000006,1915.0,2007.0,0.17336,18.64303,Missing,5.0,10.324,Low,Not Rated,2014.0,0.0804,15.5,12.1,8.1,35.7,2.417574597895145
4468,SOAD05576,Navaldia,No,Recreation,Earth,9.339,0.187,19902.0,1971.0,2001.0,0.0,0.0,Missing,0.0,19.252,Low,Not Rated,2014.0,0.096,12.4,5.4,8.1,25.9,2.420825136452913
6812,SOAD18567,Navaldia,Yes,Flood Risk Reduction,Earth,11.99,0.714,81000.0,1962.0,2006.0,0.0,0.0,Missing,5.0,24.894,Low,Not Rated,2014.0,0.102,13.2,7.6,17.54,38.34,2.426624009460211
4570,SOAD03103,Navaldia,Yes,Recreation,Earth,7.161,0.29,36077.79999999996,1917.0,2005.0,0.17336,0.0,Missing,0.0,17.42,Low,Not Rated,2014.0,0.0628,12.1,20.7,6.6,39.4,2.4266975574195384
4600,SOAD03098,Navaldia,No,Missing,Missing,13.455,0.483,17026.0,2003.0,1968.0,0.1000759999999996,1632.5967699999997,Uncontrolled,1.0,19.552,Low,Not Rated,2014.0,0.1039,8.3,16.1,6.700000000000001,31.1,2.4306787684559823
5696,SOAD20645,Navaldia,Yes,Missing,Earth,12.625,0.313,62032.40000000002,1976.0,1990.0,0.24034,7.98987,Uncontrolled,7.0,14.524,Low,Not Rated,2014.0,0.0538,4.9,11.6,17.78,34.28,2.431427672207356
5821,SOAD18850,Navaldia,Yes,Irrigation,Earth,3.292,3.583,251949.0,1969.0,2000.0,0.0,0.0,Missing,1.0,16.054000000000002,Low,Not Rated,2014.0,0.0688,18.6,18.3,11.2,48.10000000000001,2.435063582286239
3885,SOAD07959,Navaldia,No,Missing,Missing,5.422,0.3712,15980.073999999991,1981.0,1969.0,0.1036220000000001,2.66329,Uncontrolled,1.0,28.826,Low,Not Rated,2014.0,0.0923,7.1,14.1,6.700000000000001,27.9,2.435893949121237
2010,SOAD10221,Navaldia,No,Irrigation,Earth,2.367,2.092,32976.0,1975.0,1996.0,0.0,0.0,Missing,0.0,37.056,Low,Not Rated,2014.0,0.0786,7.8,9.7,8.6,26.1,2.43677746206522
1020,SOAD05200,Navaldia,Yes,Recreation,Earth,5.606,0.107,28936.599999999977,1925.0,2005.0,0.0,0.0,Missing,0.0,16.412,Low,Not Rated,2014.0,0.0706,18.7,15.1,8.2,42.0,2.4409181624650955
5518,SOAD17174,Navaldia,Yes,Flood Risk Reduction,Earth,14.804,0.287,52830.0,1970.0,2007.0,0.06304,7.98987,Missing,5.0,31.074,Low,Not Rated,2014.0,0.1204,10.9,6.3,16.26,33.46,2.4425370851159096
5524,SOAD05657,Navaldia,Yes,Flood Risk Reduction,Earth,11.858,0.375,52730.0,1970.0,2006.0,0.0906199999999999,7.98987,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0532,25.0,10.9,28.06,63.96,2.44390569716692
6036,SOAD15537,Navaldia,Yes,Flood Risk Reduction,Earth,17.787,0.4,103490.0,1969.0,2005.0,0.07092,10.65316,Missing,5.0,37.57,Low,Not Rated,2014.0,0.0743,23.5,9.9,15.740000000000002,49.14,2.4457018923014404
3623,SOAD06891,Navaldia,No,Recreation,Earth,6.506,0.133,11047.400000000023,1940.0,2002.0,0.09653,0.0,Missing,0.0,20.22,Low,Not Rated,2014.0,0.109,16.5,5.5,3.0,25.0,2.4467023089528084
6490,SOAD19931,Navaldia,Yes,Flood Risk Reduction,Earth,10.641,1.058,110130.0,1965.0,2006.0,0.1871499999999999,10.65316,Missing,5.0,40.768,Low,Not Rated,2014.0,0.0639,15.2,16.5,22.32,54.02,2.4504381033778198
4129,SOAD13933,Navaldia,No,Recreation,Earth,7.761,0.08,14077.199999999952,1988.0,2002.0,0.14972,0.0,Missing,0.0,11.822,Low,Not Rated,2014.0,0.0857,11.2,9.3,3.5,24.0,2.45119446516037
5699,SOAD17898,Navaldia,Yes,Irrigation,Rockfill,9.09,0.15,1417.3999999999942,1904.0,1988.0,0.0,0.0,Uncontrolled,5.0,12.738,Low,Not Rated,2015.0,0.0524,31.5,12.7,9.2,53.400000000000006,2.451452205330133
2655,SOAD09525,Navaldia,No,Irrigation,Earth,6.727,0.323,53740.00000000003,1930.0,2003.0,0.10047,2.66329,Uncontrolled,2.0,31.352,Low,Not Rated,2014.0,0.0763,13.8,13.4,4.8,32.0,2.451726198196411
4264,SOAD10977,Navaldia,No,Water Supply,Earth,8.001,0.25,20878.800000000017,1961.0,2002.0,0.15169,0.0,Missing,0.0,27.612,Low,Not Rated,2014.0,0.0885,6.3,6.3,15.4,28.0,2.452569901943207
6037,SOAD14513,Navaldia,Yes,Missing,Missing,4.709,0.6444,26498.474000000017,1960.0,1989.0,0.0728900000000005,38.88403399999993,Missing,2.0,16.817999999999998,Low,Not Rated,2017.0,0.0918,16.0,10.8,13.96,40.760000000000005,2.4545307333767417
1454,SOAD03375,Navaldia,Yes,Other,Earth,6.582,0.1,30965.4,1964.0,2006.0,0.00985,7.98987,Missing,5.0,19.536,Low,Not Rated,2014.0,0.0725,20.1,8.1,5.74,33.940000000000005,2.4592950372397904
7954,SOAD19559,Navaldia,Yes,Recreation,Earth,2.916,7.167,20766.00000000003,1951.0,2000.0,0.0,0.0,Missing,2.0,23.85,Low,Not Rated,2014.0,0.0678,38.3,7.7,6.6,52.6,2.46094962656498
2199,SOAD05975,Navaldia,Yes,Recreation,Earth,11.055,0.158,28269.20000000001,1960.0,2005.0,0.0,0.0,Missing,4.0,25.252,Low,Not Rated,2014.0,0.073,23.0,9.8,7.5,40.3,2.464412537962198
5304,SOAD02247,Navaldia,Yes,Irrigation,Earth,13.183,0.642,83110.0,1964.0,2005.0,0.0,7.98987,Missing,5.0,25.03,Low,Not Rated,2014.0,0.0755,16.6,17.1,4.8,38.5,2.4661273770034318
591,SOAD16649,Navaldia,Yes,Flood Risk Reduction,Earth,10.031,0.155,43758.00000000003,1968.0,2005.0,0.01773,2.66329,Missing,5.0,25.104,Low,Not Rated,2014.0,0.0824,6.4,13.8,18.9,39.1,2.467661648243666
2723,SOAD20545,Navaldia,Yes,Recreation,Earth,6.557,0.0,18996.79999999999,1968.0,2004.0,0.0,0.0,Missing,5.0,24.564,Low,Not Rated,2014.0,0.0943,5.0,20.4,7.6,33.0,2.4688887745141983
5949,SOAD10183,Navaldia,Yes,Flood Risk Reduction,Earth,8.933,0.601,78162.0,1969.0,2005.0,0.0,0.0,Missing,5.0,38.870000000000005,Low,Not Rated,2014.0,0.0748,13.3,8.3,17.72,39.32,2.473042238652706
3313,SOAD12527,Navaldia,Yes,Recreation,Earth,8.103,0.117,13993.99999999997,1964.0,2004.0,0.12805,0.0,Missing,5.0,24.564,Low,Not Rated,2014.0,0.0917,18.4,11.2,3.1,32.7,2.47462571784854
3734,SOAD01089,Navaldia,Yes,Recreation,Earth,7.975,0.237,26093.199999999983,1961.0,2005.0,0.10441,0.0,Missing,5.0,29.288,Low,Not Rated,2014.0,0.0814,10.8,22.0,3.3,36.1,2.4792176701128485
1915,SOAD06737,Navaldia,No,Water Supply,Earth,5.131,0.333,18173.20000000001,1974.0,2002.0,0.0,0.0,Missing,0.0,26.236,Low,Not Rated,2014.0,0.1199,7.6,14.1,4.9,26.6,2.484747426211834
1999,SOAD15309,Navaldia,Yes,Recreation,Earth,6.359,0.247,12517.400000000023,1913.0,2006.0,0.0,0.0,Missing,0.0,22.652,Low,Not Rated,2014.0,0.0973,9.5,20.8,5.5,35.8,2.4878020361065865
7124,SOAD10919,Navaldia,Yes,Flood Risk Reduction,Earth,12.266,0.433,74960.0,1972.0,2005.0,0.15169,21.30632,Missing,5.0,23.994,Low,Not Rated,2014.0,0.0919,11.5,8.5,21.0,41.0,2.492050562053919
2834,SOAD06683,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.745,0.158,13149.0,1966.0,1996.0,0.11229,0.0,Missing,0.0,48.462,Low,Not Rated,2014.0,0.0719,6.7,6.0,26.74,39.44,2.495018338561058
6171,SOAD07011,Navaldia,Yes,Flood Risk Reduction,Earth,16.139,0.253,75380.0,1969.0,2005.0,0.11032,7.98987,Missing,5.0,37.56999999999999,Low,Not Rated,2014.0,0.0747,16.9,9.1,25.38,51.38,2.4967808609455826
1358,SOAD03815,Navaldia,No,Irrigation,Earth,8.304,0.1,12814.99999999997,1971.0,2004.0,0.0,0.0,Missing,0.0,31.562,Low,Not Rated,2014.0,0.0687,26.7,5.5,2.6,34.800000000000004,2.5016925394535066
2106,SOAD09874,Navaldia,Yes,Recreation,Earth,10.25,0.133,20472.00000000003,1965.0,2006.0,0.0,0.0,Missing,5.0,12.988,Low,Not Rated,2014.0,0.1057,7.8,21.0,5.3,34.1,2.5026518307626247
3315,SOAD14727,Navaldia,Yes,Other,Earth,7.548,0.9,34640.600000000006,1989.0,2009.0,0.07683,5.32658,Missing,5.0,21.454,Low,Satisfactory,2014.0,0.0463,23.3,21.6,6.040000000000003,50.94000000000001,2.5035773364454514
6322,SOAD00535,Navaldia,Yes,Flood Risk Reduction,Earth,9.518,0.45,64110.0,1960.0,2005.0,0.15169,7.98987,Missing,5.0,22.094,Low,Not Rated,2014.0,0.0856,18.6,11.5,21.4,51.5,2.5040913727134466
2163,SOAD02949,Navaldia,No,Recreation,Earth,5.174,0.227,11039.0,1979.0,2002.0,0.0,0.0,Missing,0.0,17.878,Low,Not Rated,2014.0,0.0939,13.7,9.1,4.3,27.1,2.504810881614685
4333,SOAD09802,Navaldia,No,Recreation,Earth,6.807,0.117,6401.799999999988,1962.0,2002.0,0.10441,0.0,Missing,0.0,14.682,Low,Not Rated,2014.0,0.0925,13.9,10.1,4.0,28.0,2.505166858434677
7856,SOAD07076,Navaldia,Yes,Flood Risk Reduction,Earth,13.222,0.993,144840.0,1965.0,2006.0,0.0,0.0,Missing,5.0,43.06,Low,Not Rated,2014.0,0.0663,23.3,11.9,22.32,57.52,2.5064815708994868
2356,SOAD03715,Navaldia,No,Recreation,Earth,2.816,0.158,40061.20000000001,1920.0,1997.0,0.0,0.0,Missing,0.0,16.634,Low,Not Rated,2014.0,0.0819,21.9,7.7,3.8,33.4,2.506823667883873
6384,SOAD07998,Navaldia,Yes,Recreation,Earth,12.756,0.16,28269.199999999983,1970.0,2005.0,0.0,0.0,Missing,5.0,26.706,Low,Not Rated,2014.0,0.0767,14.0,15.9,4.8,34.7,2.508033170551062
3042,SOAD01804,Navaldia,No,Recreation,Earth,6.953,0.5,10960.0,1960.0,2002.0,0.08668,0.0,Missing,0.0,14.682,Low,Not Rated,2014.0,0.0929,5.4,16.9,6.1,28.4,2.5102368593215942
2614,SOAD06574,Navaldia,No,Other,Earth,7.267,0.35,22000.0,1991.0,2002.0,0.1379,2.66329,Missing,0.0,12.746,Low,Not Rated,2014.0,0.0866,13.5,9.7,6.819999999999997,30.02,2.513192272335291
5466,SOAD04353,Navaldia,Yes,Flood Risk Reduction,Earth,20.957,0.425,99350.0,1962.0,2005.0,0.08077,7.98987,Missing,5.0,20.466,Low,Not Rated,2014.0,0.0736,11.2,10.2,23.02,44.42,2.514048750847578
536,SOAD06159,Navaldia,Yes,Recreation,Earth,4.748,0.058,29663.79999999999,1940.0,2011.0,0.03349,5.32658,Missing,2.0,22.142,Significant,Satisfactory,2016.0,0.1224,47.3,28.8,9.1,85.19999999999999,2.514648328721523
3359,SOAD04702,Navaldia,Yes,Flood Risk Reduction,Earth,6.905,0.367,54390.19999999998,1973.0,2005.0,0.12017,0.0,Missing,5.0,16.932,Low,Not Rated,2014.0,0.0984,13.1,12.8,13.18,39.08,2.517192339301109
3080,SOAD08659,Navaldia,No,Water Supply,Earth,5.129,0.308,14609.399999999994,1960.0,1996.0,0.0,0.0,Missing,0.0,12.668,Low,Not Rated,2014.0,0.0614,13.9,8.7,8.9,31.5,2.52317862957716
2215,SOAD20620,Navaldia,No,Recreation,Earth,3.187,0.217,13206.799999999988,1965.0,2002.0,0.12411,0.0,Missing,0.0,13.308,Low,Not Rated,2014.0,0.0968,15.8,9.9,3.2,28.9,2.523724561929703
2101,SOAD04599,Navaldia,Yes,Recreation,Earth,13.028,0.177,30965.4,1960.0,2007.0,0.12805,10.65316,Missing,5.0,33.242,Low,Not Rated,2014.0,0.0436,22.3,15.3,4.6,42.2,2.524229817837477
3457,SOAD09480,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.096,0.285,22083.0,1966.0,2000.0,0.0,0.0,Missing,0.0,48.462,Low,Not Rated,2014.0,0.0765,19.3,5.9,13.16,38.36,2.525614908635616
5944,SOAD03881,Navaldia,Yes,Flood Risk Reduction,Earth,9.088,0.552,47347.0,1971.0,2005.0,0.20291,7.98987,Missing,5.0,40.768,Low,Not Rated,2014.0,0.0655,23.5,9.7,19.82,53.02,2.526841981112957
4991,SOAD14645,Navaldia,No,Irrigation,Earth,12.63,0.125,14088.399999999994,1961.0,1998.0,0.11426,0.0,Missing,0.0,35.644,Low,Not Rated,2014.0,0.1244,5.6,12.6,9.5,27.7,2.5278238110244278
1923,SOAD13230,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.488,0.286,32680.00000000003,1960.0,2005.0,0.0,0.0,Missing,5.0,22.094,Low,Not Rated,2014.0,0.0891,8.5,8.4,21.76,38.66,2.5278528995811937
6883,SOAD00345,Navaldia,Yes,Flood Risk Reduction,Earth,20.411,0.447,108410.0,1964.0,2006.0,0.14381,18.64303,Missing,5.0,27.996,Low,Not Rated,2014.0,0.0595,16.9,9.1,20.44,46.44,2.5298914074897767
3329,SOAD12979,Navaldia,No,Recreation,Earth,7.192,0.193,20402.600000000035,1966.0,2002.0,0.10638,0.0,Missing,0.0,12.072000000000005,Low,Not Rated,2014.0,0.1228,7.1,7.0,9.0,23.1,2.5311892904341224
4667,SOAD17491,Navaldia,Yes,Flood Risk Reduction,Earth,12.994,0.187,73225.6,1985.0,2006.0,0.0788,5.32658,Missing,5.0,28.258,Low,Not Rated,2014.0,0.1105,9.4,13.4,16.240000000000002,39.040000000000006,2.534109168052674
6730,SOAD19475,Navaldia,Yes,Flood Risk Reduction,Earth,10.724,0.558,91000.0,1961.0,2006.0,0.24034,13.31645,Missing,5.0,24.894,Low,Not Rated,2014.0,0.0952,6.2,18.8,20.04,45.04,2.5374573588371274
6948,SOAD15696,Navaldia,Yes,Flood Risk Reduction,Earth,17.746,0.304,114945.0,1972.0,2005.0,0.0985,26.6329,Missing,0.0,39.468,Low,Not Rated,2014.0,0.0605,11.8,23.6,20.28,55.68000000000001,2.5383405518531803
5615,SOAD08514,Navaldia,Yes,Flood Risk Reduction,Earth,12.093,0.315,73145.0,1970.0,2005.0,0.0591,10.65316,Missing,5.0,23.994,Low,Not Rated,2014.0,0.0877,7.3,13.2,21.52,42.02,2.5391888279467825
722,SOAD10505,Navaldia,Yes,Flood Risk Reduction,Earth,15.591,0.173,11300.0,1968.0,2005.0,0.01182,2.66329,Missing,5.0,17.79,Low,Not Rated,2014.0,0.0904,9.6,13.0,21.18,43.78,2.540552337989211
471,SOAD15708,Navaldia,No,Recreation,Earth,10.975,0.127,6127.0,1980.0,2002.0,0.0,0.0,Missing,0.0,13.278,Low,Not Rated,2014.0,0.1043,5.3,17.9,6.2,29.4,2.5406487599015235
1607,SOAD03621,Navaldia,No,Recreation,Earth,7.403,0.179,7000.0,1958.0,2002.0,0.06895,0.0,Missing,0.0,8.504000000000001,Low,Not Rated,2014.0,0.1157,10.6,8.5,7.3,26.4,2.5437611460685727
2599,SOAD07159,Navaldia,No,Recreation,Earth,7.645,0.222,20391.800000000017,1974.0,2002.0,0.0,7.98987,Missing,0.0,13.782,Low,Not Rated,2014.0,0.071,9.3,13.4,6.5,29.200000000000003,2.545869961380959
2979,SOAD05202,Navaldia,Yes,Recreation,Earth,7.336,0.214,33923.80000000002,1963.0,2006.0,0.1576,0.0,Missing,5.0,22.008,Low,Not Rated,2014.0,0.0753,14.2,14.4,4.8,33.4,2.547570765018463
5206,SOAD06416,Navaldia,Yes,Recreation,Earth,6.951,0.35,33923.80000000002,1970.0,2005.0,0.0,0.0,Missing,0.0,23.228,Low,Not Rated,2014.0,0.0767,5.7,17.8,7.6,31.1,2.550559225678444
6259,SOAD19531,Navaldia,Yes,Flood Risk Reduction,Earth,14.754,0.453,132257.0,1980.0,2005.0,0.13002,15.97974,Missing,5.0,35.11,Low,Not Rated,2014.0,0.0851,15.2,9.7,27.06,51.96,2.5508636002242566
7826,SOAD20788,Navaldia,Yes,Flood Risk Reduction,Earth,14.276,1.308,197570.0,1967.0,2006.0,0.24231,34.62277,Missing,5.0,32.232,Low,Not Rated,2014.0,0.1028,5.5,7.6,22.26,35.36,2.5513715136051176
3268,SOAD12109,Navaldia,No,Water Supply,Earth,6.144,0.298,11447.399999999994,1940.0,2002.0,0.10441,0.0,Missing,0.0,18.346,Low,Not Rated,2014.0,0.0988,7.0,12.0,9.1,28.1,2.555112899839878
678,SOAD08615,Navaldia,Yes,Flood Risk Reduction,Earth,16.214,0.148,120131.4,1977.0,2005.0,0.0,0.0,Missing,5.0,37.56999999999999,Low,Not Rated,2014.0,0.0649,30.9,12.1,14.4,57.4,2.55582637488842
1801,SOAD12462,Navaldia,No,Recreation,Earth,3.583,0.193,10960.0,1958.0,2002.0,0.08274,0.0,Missing,0.0,13.016,Low,Not Rated,2014.0,0.0892,9.4,13.8,7.2,30.4,2.560911989212036
5389,SOAD10391,Navaldia,Yes,Flood Risk Reduction,Earth,11.182,0.333,45730.0,1964.0,2007.0,0.09653,5.32658,Missing,5.0,31.428,Low,Not Rated,2014.0,0.1146,5.5,6.0,18.1,29.6,2.561747819185257
6728,SOAD13096,Navaldia,Yes,Flood Risk Reduction,Earth,7.943,0.427,58321.600000000006,1961.0,1998.0,0.16154,13.31645,Uncontrolled,5.0,16.148,Low,Not Rated,2014.0,0.0883,14.4,14.1,22.22,50.72,2.563461743593216
1504,SOAD07017,Navaldia,Yes,Tailings,Earth,10.025,0.867,58967.40000000002,1958.0,2010.0,0.07289,0.0,Missing,5.0,32.492000000000004,Low,Fair,2015.8,0.0622,18.1,22.0,5.640000000000001,45.74,2.564308675155044
3970,SOAD11250,Navaldia,No,Water Supply,Earth,10.367,0.297,20670.60000000001,1962.0,1999.0,0.10244,0.0,Missing,0.0,30.87,Low,Not Rated,2014.0,0.1277,7.4,5.6,14.4,27.4,2.5652190923690794
2555,SOAD18331,Navaldia,No,Other,Earth,12.115,0.421,11301.0,1977.0,2002.0,0.0,0.0,Missing,0.0,12.674,Low,Not Rated,2014.0,0.1196,14.7,8.2,6.040000000000003,28.94,2.56628338649869
5189,SOAD03106,Navaldia,No,Recreation,Earth,8.603,0.333,22126.60000000001,1965.0,1996.0,0.1792699999999999,0.0,Missing,0.0,11.716,Low,Not Rated,2014.0,0.0662,7.5,16.2,4.3,28.0,2.5672418773174286
1775,SOAD05916,Navaldia,Yes,Tailings,Earth,9.685,0.133,30965.4,1981.0,2007.0,0.0453099999999999,2.66329,Missing,5.0,19.536,Low,Not Rated,2014.0,0.0598,19.1,4.8,14.58,38.48,2.5692124956846234
3391,SOAD17360,Navaldia,No,Recreation,Earth,6.121,0.167,15220.399999999994,1949.0,1998.0,0.14775,0.0,Missing,0.0,14.278,Low,Not Rated,2014.0,0.1192,7.7,9.6,8.5,25.8,2.570416662096977
4366,SOAD10492,Navaldia,No,Recreation,Earth,12.191,0.167,19333.60000000001,1960.0,1996.0,0.0,0.0,Missing,0.0,15.95,Low,Not Rated,2014.0,0.0826,16.7,8.0,7.3,32.0,2.571187973022461
764,SOAD06050,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.734,0.2,15058.20000000004,1950.0,1960.0,0.0394,0.0,Missing,0.0,48.462,Low,Not Rated,2014.0,0.0804,5.9,9.1,25.08,40.08,2.572305200099945
8634,SOAD08379,Navaldia,Yes,Water Supply,Earth,14.341,1.733,61079.600000000006,1950.0,1996.0,0.0,103.86831,Uncontrolled,7.0,8.782,Low,Not Rated,2014.0,0.0771,12.7,14.8,8.7,36.2,2.575224530696869
4088,SOAD18798,Navaldia,Yes,Recreation,Earth,7.249,0.058,47582.4,1919.0,2006.0,0.17336,2.66329,Missing,5.0,20.398,Low,Not Rated,2014.0,0.0483,20.4,17.4,7.2,45.0,2.575851045548916
3687,SOAD02944,Navaldia,Yes,Recreation,Earth,8.426,0.17,48343.4,1988.0,2008.0,0.1379,2.66329,Missing,5.0,22.318,Low,Fair,2014.0,0.0668,13.0,21.7,4.7,39.400000000000006,2.578848508000374
811,SOAD03790,Navaldia,Yes,Recreation,Earth,9.287,0.14,31747.79999999999,1969.0,2007.0,0.0799819999999997,0.0,Missing,5.0,20.528,Low,Poor,2014.0,0.0835,6.7,22.2,8.0,36.9,2.5804550170898435
2835,SOAD08228,Navaldia,No,Recreation,Earth,8.577,0.287,19051.79999999999,1965.0,2002.0,0.10835,0.0,Missing,0.0,16.208,Low,Not Rated,2014.0,0.0956,17.2,5.6,7.7,30.5,2.5839600190520287
