,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
7202,SOAD20209,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.849,0.2,59978.399999999965,1945.0,1986.0,32.514062,6897.9211000000005,Missing,3.0,15.09,High,Poor,2024.0,0.1304,757.8,192.6,37.06,987.46,128.764784
8002,SOAD03433,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.204,0.2286,0.0,1994.0,1988.0,0.87468,1922.89538,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1068,610.9,576.3,16.68,1203.88,128.57438399999998
8361,SOAD01937,Lyndrassia,No,Irrigation,Earth,4.89,0.53,0.0,1922.0,1988.0,38.48592,250.34926,Missing,1.0,3.15,High,Not Available,2020.2,0.1146,661.1,426.7,31.6,1119.4,128.28323999999998
7539,SOAD05194,Lyndrassia,No,Flood Risk Reduction,Earth,6.973,0.2238,0.0,1960.0,1996.0,0.38415,7678.265069999999,Missing,0.0,6.29,High,Not Rated,2016.0,0.1464,603.6,254.0,18.58,876.1800000000001,128.27275200000005
6791,SOAD13137,Lyndrassia,No,Debris Control,Earth,10.144,0.1412,0.0,1956.0,2004.0,0.13002,255.67584,Missing,0.0,1.59,High,Not Rated,2015.8,0.1564,42.4,757.3,19.96,819.66,128.194824
7363,SOAD15289,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.659,0.2332,0.0,1959.0,1993.0,0.26004,2687.25961,Missing,0.0,4.99,Low,Not Rated,2014.0,0.1229,514.0,505.2,22.82,1042.02,128.064258
471,SOAD20298,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.1,0.17,25000.0,1965.0,2006.0,0.05122,1001.39704,Uncontrolled,0.0,0.958000000000002,High,Not Rated,2017.4,0.1502,34.6,796.2,19.8,850.6,127.76012
6235,SOAD16835,Lyndrassia,No,Irrigation,Earth,11.296,0.1972,0.0,1968.0,2004.0,0.09456,1595.31071,Missing,0.0,0.0,High,Not Rated,2016.2,0.1504,11.4,800.6,37.1,849.1,127.70464
7141,SOAD08763,Lyndrassia,No,Recreation,Earth,12.056,0.2218,0.0,1963.0,2003.0,0.15366,1550.03478,Missing,0.0,4.86,High,Not Rated,2015.6,0.1525,42.8,789.1,5.3,837.1999999999999,127.673
7716,SOAD15688,Lyndrassia,Yes,Irrigation,Earth,11.006,0.25,1423.4000000000233,1953.0,1995.0,0.3506599999999999,85.22528,Missing,1.0,4.99,Low,Missing,2015.6,0.0974,562.3,713.3,31.1,1306.6999999999998,127.27257999999998
7895,SOAD10389,Lyndrassia,Yes,Irrigation,Earth,5.67,0.247,50905.19999999998,1961.0,2007.0,0.9160499999999998,138.49108,Uncontrolled,3.0,0.0,Significant,Missing,2020.4,0.1249,362.6,646.2,10.0,1018.8,127.24812
1754,SOAD07917,Lyndrassia,Yes,Other,Earth,7.424,0.193,19000.0,1997.0,2002.0,1.5720599999999998,5425.654388,Missing,2.0,0.0,High,Not Rated,2017.2,0.1147,767.9,321.4,18.96,1108.26,127.117422
6659,SOAD03476,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.556,0.267,0.0,1960.0,1999.0,3.5479699999999994,721.2189319999998,Missing,2.0,0.0,Significant,Missing,2021.8,0.1255,423.7,557.1,31.68,1012.48,127.06624
5859,SOAD04283,Lyndrassia,No,Irrigation,Earth,8.614,0.2546,0.0,1977.0,2000.0,0.0985,740.39462,Missing,0.0,3.14,Low,Not Rated,2014.0,0.1273,43.9,936.1,16.4,996.4,126.84172
191,SOAD09942,Lyndrassia,No,Recreation,Missing,7.658,0.2776,0.0,1988.0,1976.0,0.01773,689.7921099999999,Missing,0.0,0.0,Significant,Not Rated,2017.8,0.1439,7.2,870.8,3.4,881.4,126.83346
6473,SOAD00060,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.894,0.2,27301.0,1966.0,2005.0,0.01773,700.4452699999999,Uncontrolled,0.0,0.958000000000002,High,Not Rated,2012.6,0.1395,33.4,845.2,28.92,907.52,126.59904
8167,SOAD17700,Lyndrassia,Yes,Irrigation,Earth,14.096,0.203,167475.2,1953.0,1985.0,1.93257,255.67584,Uncontrolled,5.0,4.96,High,Poor,2024.0,0.1072,639.5,495.4,44.9,1179.8000000000002,126.47456000000004
8289,SOAD06286,Lyndrassia,Yes,Recreation,Earth,49.445,0.357,1000000.0,1986.0,1989.0,3.18943,50.60251,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.08,798.0,769.9,7.5,1575.4,126.032
2860,SOAD12553,Lyndrassia,No,Recreation,Earth,6.772,0.24,0.0,1968.0,1966.0,0.05713,2910.97597,Missing,0.0,0.0,High,Not Rated,2014.0,0.1374,37.5,870.8,7.3,915.6,125.80343999999998
7959,SOAD20273,Lyndrassia,No,Irrigation,Concrete,9.259,0.15,87400.0,1909.0,1985.0,1.72375,45646.12731,Controlled,6.0,4.73,Low,Not Available,2015.6,0.0998,508.0,750.1,2.2,1260.3,125.77794
7575,SOAD15547,Lyndrassia,No,Irrigation,Earth,8.401,0.2988,0.0,1975.0,2006.0,0.32899,3965.63881,Missing,0.0,0.0,High,Not Rated,2015.0,0.1304,272.1,685.8,5.2,963.1,125.58823999999998
764,SOAD14771,Lyndrassia,No,Recreation,Earth,9.073,0.2656,0.0,1964.0,2003.0,0.02561,95.87844,Missing,0.0,0.0,High,Not Rated,2014.0,0.1257,39.0,951.5,8.1,998.6,125.52402
8331,SOAD09325,Lyndrassia,Yes,Water Supply,Earth,34.173,0.5,1416600.0,1955.0,1991.0,6.60344,143.81766,Uncontrolled,2.0,8.29,High,Satisfactory,2007.0,0.1005,750.6,474.7,22.2,1247.5,125.37375
6351,SOAD08575,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.862,0.103,0.0,1928.0,1998.0,0.4330060000000002,5.326579999999922,Missing,0.0,0.0,Significant,Missing,2019.8,0.143,328.4,521.1,27.22,876.72,125.37096
8399,SOAD14310,Lyndrassia,No,Hydroelectric,Gravity,51.492,0.848,551000.0,1931.0,1996.0,449.6328,103586.00126,Controlled,1.0,4.81,High,Satisfactory,2023.0,0.0928,651.7,619.0,80.1,1350.8,125.35424
8280,SOAD13777,Lyndrassia,Yes,Irrigation,Earth,21.709,0.7,134338.0,1953.0,1985.0,6.83787,18283.48585,Uncontrolled,4.0,35.12,Significant,Missing,2020.6,0.1537,680.1,126.3,8.7,815.1,125.28087
7043,SOAD18575,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.541,0.187,0.0,1968.0,1957.0,0.2501899999999999,1456.81963,Missing,0.0,1.54,Low,Not Rated,2014.0,0.1054,516.5,659.1,12.54,1188.14,125.22995599999996
7350,SOAD15383,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.058,0.44,89860.0,1963.0,2000.0,0.34869,5.32658,Missing,3.0,5.0,Low,Missing,2013.8,0.1168,236.7,809.4,25.74,1071.84,125.190912
7457,SOAD13792,Lyndrassia,Yes,Recreation,Earth,12.905,0.209,116520.0,2006.0,2006.0,0.14972,7.98987,Controlled,3.0,4.7,High,Unsatisfactory,2016.0,0.1542,13.4,792.8,5.1,811.3,125.10246
7653,SOAD20333,Lyndrassia,No,Other,Earth,9.121,0.3754,0.0,1919.0,1963.0,0.33687,13915.69025,Missing,0.0,0.0,High,Not Rated,2014.0,0.1028,468.4,734.3,12.96,1215.66,124.96984799999998
8201,SOAD02728,Lyndrassia,Yes,Flood Risk Reduction,Earth,26.308,0.348,300000.0,1989.0,1987.0,0.40976,79.89869999999999,Uncontrolled,3.0,19.21,High,Unsatisfactory,2013.0,0.1239,524.6,475.4,6.719999999999999,1006.72,124.732608
7668,SOAD07094,Lyndrassia,No,Water Supply,Earth,10.452,0.354,0.0,1936.0,1988.0,0.31126,20270.30019,Missing,0.0,29.41,High,Not Rated,2015.8,0.116,612.4,438.4,23.9,1074.7,124.6652
7616,SOAD01598,Lyndrassia,Yes,Missing,Earth,15.768,0.825,0.0,1994.0,1995.0,0.29353,5.32658,Uncontrolled,2.0,6.124000000000002,High,Satisfactory,2007.0,0.0977,559.3,710.2,6.500000000000002,1276.0,124.6652
8392,SOAD01675,Lyndrassia,No,Missing,Earth,22.482,6.283,2340000.0,1956.0,2001.0,198.81437,32060.68502,Missing,1.0,96.7,High,Not Available,2020.2,0.1375,831.2,56.5,18.34,906.04,124.5805
3839,SOAD13639,Lyndrassia,No,Recreation,Earth,8.49,0.24,0.0,1950.0,2003.0,0.0591,476.72891,Missing,0.0,0.0,High,Not Rated,2014.6,0.1348,31.5,886.0,5.5,923.0,124.4204
4182,SOAD09662,Lyndrassia,No,Recreation,Earth,10.846,0.2656,0.0,1972.0,2005.0,0.05319,516.67826,Missing,0.0,3.17,High,Not Rated,2014.0,0.1265,32.1,945.5,5.7,983.3,124.38745000000002
7931,SOAD03825,Lyndrassia,No,Irrigation,Earth,7.458,0.115,0.0,1968.0,1995.0,0.66586,13.31645,Missing,0.0,22.64,High,Not Available,2014.0,0.1306,572.7,347.3,28.8,948.8,123.91328
5533,SOAD14996,Lyndrassia,No,Irrigation,Earth,5.178,0.19,0.0,1972.0,2005.0,0.14775,2048.07001,Missing,0.0,0.0,High,Not Rated,2014.6,0.1536,28.3,773.2,3.3,804.8,123.61727999999998
8359,SOAD03055,Lyndrassia,No,Hydroelectric,Missing,19.213,0.175,8200.0,1900.0,1988.0,23.47649,30950.09309,Uncontrolled,1.0,5.678000000000001,High,Satisfactory,2023.0,0.1025,547.2,571.9,85.2,1204.3,123.44075
7754,SOAD14201,Lyndrassia,No,Recreation,Earth,11.518,0.2052,0.0,1989.0,2005.0,0.30929,1946.86499,Missing,0.0,3.2,High,Not Rated,2015.0,0.1445,84.3,761.2,5.1,850.6,122.9117
7470,SOAD02704,Lyndrassia,No,Recreation,Earth,7.031,0.265,0.0,1972.0,2008.0,0.3349,902.85531,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0833,555.7,915.8,3.4,1474.9,122.85917
7370,SOAD09217,Lyndrassia,No,Flood Risk Reduction,Earth,6.957,0.1758,0.0,1972.0,1964.0,0.32308,3731.26929,Missing,0.0,3.12,High,Not Rated,2014.0,0.1224,106.7,876.4,18.1,1001.2,122.54688
8282,SOAD15032,Lyndrassia,Yes,Missing,Earth,29.758,0.833,183963.2,1954.0,1992.0,2.87423,53.2658,Uncontrolled,3.0,2.69,High,Not Rated,2019.0,0.1451,712.0,119.8,11.2,843.0,122.3193
3289,SOAD17913,Lyndrassia,No,Debris Control,Earth,8.404,0.1178,0.0,1972.0,2000.0,0.06107,916.17176,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1243,9.7,951.9,21.64,983.24,122.216732
8290,SOAD01563,Lyndrassia,Yes,Missing,Earth,22.718,0.0,112519.0,1986.0,2006.0,3.81983,162.46069,Missing,2.0,1.7780000000000022,High,Satisfactory,2020.0,0.0847,730.2,701.5,7.660000000000002,1439.36,121.913792
8252,SOAD02971,Lyndrassia,Yes,Recreation,Earth,33.892,0.4,0.0,1953.0,1999.0,1.18397,13.31645,Uncontrolled,2.0,1.56,High,Satisfactory,2007.0,0.099,554.8,667.9,7.1,1229.7999999999995,121.75019999999998
7940,SOAD12551,Lyndrassia,No,Recreation,Earth,11.49,0.4493999999999999,0.0,1950.0,2010.0,0.4865899999999999,5441.10147,Missing,0.0,3.23,High,Not Rated,2014.0,0.0822,522.3,946.2,9.5,1478.0,121.4916
5673,SOAD11886,Lyndrassia,Yes,Irrigation,Earth,10.105,0.058,43824.00000000003,1960.0,1999.0,0.1359300000000001,23.96961,Missing,1.0,0.0,Low,Missing,2013.8,0.1264,18.5,898.9,43.6,961.0,121.4704
2814,SOAD07488,Lyndrassia,No,Recreation,Missing,8.078,0.28,0.0,1982.0,1938.0,0.05122,1534.587698,Missing,0.0,0.0,Significant,Not Rated,2016.6,0.123,28.6,952.4,5.9,986.9,121.3887
8238,SOAD07948,Lyndrassia,Yes,Irrigation,Earth,11.401,0.567,135057.4,1936.0,2013.0,3.23671,13.31645,Uncontrolled,5.0,17.44,High,Poor,2024.0,0.1118,803.6,260.5,19.8,1083.9,121.18001999999998
6988,SOAD12604,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.674,0.1472,0.0,1991.0,2003.0,0.21079,6426.51877,Missing,0.0,0.0,Significant,Not Rated,2014.8,0.1483,27.8,777.5,10.419999999999998,815.7199999999999,120.97127599999996
5128,SOAD01154,Lyndrassia,No,Recreation,Earth,7.302,0.24,0.0,1963.0,1966.0,0.09653,399.4935,Missing,0.0,0.0,High,Not Rated,2014.0,0.1449,17.7,813.8,3.3,834.8,120.96252
7131,SOAD10540,Lyndrassia,No,Recreation,Earth,5.471,0.282,0.0,1959.0,2004.0,0.31126,16328.63099,Missing,0.0,4.62,High,Not Rated,2014.0,0.1155,144.5,890.6,6.6,1041.6999999999998,120.31635
7633,SOAD04833,Lyndrassia,Yes,Tailings,Missing,0.0,0.6738000000000001,0.0,1981.0,2006.0,2.34824,0.0,Missing,5.0,5.65,High,Satisfactory,2018.0,0.0966,554.7,663.2,23.76,1241.66,119.944356
8263,SOAD09305,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.612,1.74,0.0,1930.0,1995.0,5.38795,286119.90799,Controlled,5.0,0.0,High,Not Available,2017.4,0.0971,699.9,506.9,28.44,1235.24,119.941804
7528,SOAD18211,Lyndrassia,Yes,Irrigation,Earth,3.461,0.033,0.0,1951.0,1994.0,0.4893479999999999,24.502268000000186,Missing,1.0,20.32,Significant,Missing,2021.4,0.1687,390.0,291.2,29.6,710.8000000000001,119.91196
6803,SOAD18306,Lyndrassia,No,Recreation,Earth,9.753,0.24,0.0,1973.0,2003.0,0.13987,729.74146,Missing,0.0,1.61,High,Not Rated,2014.6,0.1474,30.0,774.6,8.8,813.4,119.89516
5985,SOAD14137,Lyndrassia,No,Recreation,Earth,8.99,0.2178,0.0,1904.0,1966.0,0.09653,3590.11492,Missing,0.0,3.35,High,Not Rated,2014.0,0.1212,38.1,944.4,6.7,989.2,119.89104
7234,SOAD00143,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.854,0.1794,0.0,1991.0,1998.0,0.28368,662.0938939999999,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1103,141.7,923.7,20.56,1085.96,119.781388
913,SOAD14823,Lyndrassia,No,Recreation,Earth,10.963,0.2834,0.0,1946.0,1958.0,0.02561,498.03523,Missing,0.0,1.56,High,Not Rated,2014.0,0.1301,10.4,903.4,4.1,917.9,119.41879
6244,SOAD00218,Lyndrassia,Yes,Other,Earth,8.057,0.587,16000.0,1997.0,1995.0,0.7249599999999998,5416.066544,Uncontrolled,3.0,0.0,High,Not Rated,2015.2,0.1085,660.0,431.8,8.799999999999999,1100.6,119.4151
8360,SOAD17668,Lyndrassia,No,Navigation,Concrete,11.669,1.088,142500.0,1938.0,1993.0,69.33218,981182.6689,Uncontrolled,5.0,46.502,Significant,Not Available,2018.4,0.0988,736.3,451.8,19.54,1207.64,119.31483199999998
7075,SOAD06750,Lyndrassia,No,Irrigation,Earth,6.701,0.3066,0.0,1983.0,1990.0,0.24428,3837.80089,Missing,0.0,0.0,Low,Not Rated,2014.2,0.1171,693.8,288.7,36.3,1018.8,119.30147999999998
3934,SOAD20156,Lyndrassia,No,Missing,Earth,8.661,0.261,0.0,1968.0,2004.0,0.06107,2218.52057,Missing,0.0,1.54,High,Not Rated,2015.0,0.1465,33.4,756.0,24.94,814.34,119.30081
7695,SOAD02028,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.647,0.5684,0.0,1993.0,2006.0,0.34081,6405.745108,Missing,0.0,0.0,Significant,Not Rated,2014.8,0.1345,245.0,621.6,20.24,886.84,119.27998
8182,SOAD19897,Lyndrassia,No,Irrigation,Earth,38.342,0.269,0.0,2005.0,1991.0,16.992037999999997,32096.373106,Controlled,5.0,11.65,High,Not Available,2017.6,0.0944,886.1,337.9,38.0,1262.0,119.1328
8087,SOAD18234,Lyndrassia,Yes,Recreation,Earth,28.363,0.29,130000.0,1992.0,1992.0,0.97515,15.97974,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0969,343.4,880.1,5.2,1228.7,119.06103
761,SOAD14119,Lyndrassia,No,Missing,Missing,7.269,0.1083999999999999,0.0,1976.0,1938.0,0.03546,761.70094,Missing,0.0,0.0,High,Not Rated,2017.8,0.1273,33.4,895.2,5.999999999999998,934.6,118.97458
8022,SOAD03075,Lyndrassia,No,Recreation,Earth,7.941,0.067,0.0,1948.0,1989.0,0.35657,1515.41201,Uncontrolled,1.0,3.19,High,Not Rated,2007.4,0.1051,608.0,514.3,9.2,1131.5,118.92065
4298,SOAD17282,Lyndrassia,No,Irrigation,Earth,6.534,0.2216,0.0,1978.0,2006.0,0.09456,426.1264,Missing,0.0,3.19,High,Not Rated,2014.0,0.123,32.9,909.0,22.3,964.2,118.5966
7628,SOAD12015,Lyndrassia,Yes,Missing,Missing,13.19,0.317,119132.6,1982.0,1989.0,0.29353,5.32658,Uncontrolled,2.0,9.44,High,Unsatisfactory,2019.0,0.1207,513.2,437.1,29.54,979.84,118.266688
3736,SOAD00302,Lyndrassia,Yes,Water Supply,Earth,5.178,0.1,4452.0,1960.0,2006.0,0.1698139999999997,6544.768846000001,Missing,0.0,3.38,Low,Missing,2016.0,0.1173,22.6,934.1,49.4,1006.1,118.01553
6368,SOAD11856,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.12,0.1,38523.79999999999,1950.0,1993.0,0.1118959999999997,79.89869999999999,Uncontrolled,3.0,0.0,Low,Missing,2016.8,0.1267,21.6,882.7,26.56,930.86,117.939962
8253,SOAD02647,Lyndrassia,Yes,Other,Rockfill,201.585,4.4,15998422.2,1972.0,1997.0,58.700878,5293.022546,Missing,5.0,3.17,High,Satisfactory,2018.0,0.0831,714.2,642.5,59.36,1416.06,117.674586
7097,SOAD09392,Lyndrassia,Yes,Water Supply,Rockfill,8.34,0.1,2663.0,1912.0,1998.0,0.26201,2.66329,Uncontrolled,3.0,27.71,Significant,Missing,2019.4,0.1854,282.0,330.0,22.0,634.0,117.5436
8222,SOAD20778,Lyndrassia,Yes,Recreation,Earth,24.702,0.327,360000.0,1939.0,1993.0,2.61025,103.86831,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0913,357.1,922.1,6.8,1286.0,117.4118
1205,SOAD16958,Lyndrassia,No,Recreation,Earth,9.148,0.2302,0.0,1964.0,2003.0,0.03152,679.13895,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1304,18.4,872.9,9.0,900.3,117.39911999999998
7992,SOAD08604,Lyndrassia,Yes,Irrigation,Earth,13.619,0.302,29033.800000000017,1951.0,2007.0,0.34475,787.2685240000001,Missing,4.0,0.0,Low,Missing,2015.2,0.1046,536.9,572.9,11.5,1121.3,117.28798
6412,SOAD20313,Lyndrassia,No,Other,Earth,5.391,0.2025999999999999,0.0,1956.0,1963.0,0.20882,3643.38072,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1198,25.6,947.3,5.860000000000001,978.76,117.255448
8314,SOAD01878,Lyndrassia,No,Hydroelectric,Gravity,17.079,0.15,9292.0,1915.0,1982.0,13.26007,147503.65336,Uncontrolled,3.0,0.0,Low,Satisfactory,2023.0,0.0796,892.3,499.0,79.5,1470.8,117.07568
8254,SOAD18023,Lyndrassia,No,Irrigation,Earth,15.688,0.498,0.0,1920.0,1985.0,11.388176,265723.900512,Controlled,5.0,27.24,High,Not Available,2019.4,0.1083,904.8,139.3,35.1,1079.1999999999998,116.87735999999995
7862,SOAD04763,Lyndrassia,No,Flood Risk Reduction,Earth,10.289,0.2314,0.0,1977.0,1990.0,0.46295,5044.27126,Missing,0.0,48.87,High,Not Rated,2014.0,0.1399,647.1,160.9,25.34,833.34,116.584266
2951,SOAD14781,Lyndrassia,No,Recreation,Earth,8.466,0.2582,0.0,1959.0,1964.0,0.05319,532.658,Missing,0.0,0.0,Low,Not Rated,2014.0,0.119,23.2,949.6,5.9,978.7,116.4653
642,SOAD14593,Lyndrassia,No,Recreation,Earth,8.569,0.2648,0.0,1960.0,1962.0,0.02364,1123.90838,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1244,7.4,921.8,5.0,934.2,116.21448
5818,SOAD00209,Lyndrassia,Yes,Irrigation,Earth,8.08,0.067,0.0,1960.0,1993.0,3.512904,32.492138000000296,Missing,1.0,6.5,Significant,Missing,2021.8,0.1422,466.1,332.5,17.0,815.6,115.97832
8321,SOAD01608,Lyndrassia,No,Flood Risk Reduction,Rockfill,24.394,0.833,2200000.0,1988.0,2002.0,5.80756,245.02268,Uncontrolled,5.0,6.52,High,Not Available,2018.4,0.1029,890.9,163.5,69.78,1124.18,115.67812200000002
185,SOAD00175,Lyndrassia,No,Missing,Missing,11.71,0.2,2100.0,1999.0,1990.0,0.0197,31.95948,Uncontrolled,0.0,0.0,Low,Not Rated,2020.8,0.1288,44.8,846.6,6.42,897.8199999999999,115.639216
7811,SOAD13366,Lyndrassia,Yes,Recreation,Earth,21.624,0.0,168200.0,1978.0,2008.0,0.2561,2.66329,Missing,2.0,18.648000000000003,High,Satisfactory,2012.0,0.0985,559.3,608.8,5.0,1173.1,115.55035
6682,SOAD08670,Lyndrassia,No,Recreation,Earth,6.681,0.2582,0.0,1970.0,1962.0,0.1851799999999999,20850.89741,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1167,36.7,944.3,7.4,988.4,115.34628
7963,SOAD18253,Lyndrassia,Yes,Irrigation,Earth,11.708,0.15,62542.40000000002,1931.0,1980.0,0.72102,697.7819799999997,Missing,2.0,21.58,Low,Missing,2014.2,0.1219,667.6,231.4,46.8,945.8,115.29301999999998
239,SOAD16450,Lyndrassia,No,Recreation,Missing,11.645,0.14,0.0,1997.0,2003.0,0.02561,439.44285,Uncontrolled,0.0,0.0,High,Not Rated,2020.8,0.1232,34.4,897.1,3.7,935.2,115.21664
8380,SOAD13610,Lyndrassia,Yes,Flood Risk Reduction,Earth,24.071,0.817,900000.0,1966.0,1991.0,29.44165,1022.70336,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0964,943.6,245.9,5.640000000000004,1195.14,115.211496
877,SOAD15822,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.182,0.092,3701.0,1965.0,2001.0,0.1221399999999994,35.15542800000003,Missing,2.0,28.03,Significant,Missing,2020.8,0.1711,249.0,408.8,15.16,672.9599999999999,115.143456
8403,SOAD16536,Lyndrassia,No,Flood Risk Reduction,Rockfill,35.872,1.667,7411000.0,1978.0,2008.0,480.62681,84247.85257,Controlled,5.0,1.58,High,Not Available,2020.8,0.0837,820.9,510.6,43.28,1374.78,115.069086
4547,SOAD15697,Lyndrassia,No,Grade Stabilization,Earth,10.458,0.105,13824.0,1962.0,2005.0,0.11229,1174.51089,Uncontrolled,0.0,0.3279999999999994,High,Not Rated,2012.6,0.1439,36.9,739.6,21.74,798.24,114.866736
8018,SOAD03304,Lyndrassia,Yes,Recreation,Earth,21.529,0.2,240000.0,1970.0,1985.0,0.38415,7.98987,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.1114,546.2,479.8,3.4,1029.4,114.67516
4254,SOAD04273,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.333,0.06,43824.00000000003,1952.0,1999.0,0.1552359999999999,21.30632000000037,Missing,1.0,4.7,Low,Missing,2013.8,0.1248,7.3,882.3,27.26,916.86,114.42412799999998
5056,SOAD03416,Lyndrassia,No,Recreation,Earth,11.104,0.24,0.0,1973.0,2004.0,0.0591,1102.60206,Missing,0.0,0.0,High,Not Rated,2014.0,0.1438,23.1,768.7,3.7,795.5000000000001,114.39290000000004
7783,SOAD19903,Lyndrassia,Yes,Recreation,Earth,14.224,0.304,80000.0,1974.0,1992.0,0.55357,23.96961,Uncontrolled,2.0,13.19,High,Satisfactory,2020.0,0.1147,545.0,449.3,2.9,997.2,114.37883999999998
6378,SOAD16924,Lyndrassia,No,Irrigation,Earth,6.874,0.253,0.0,1961.0,2004.0,0.15366,942.80466,Missing,0.0,0.0,High,Not Rated,2014.0,0.1312,21.6,842.2,7.8,871.6,114.35392000000002
7597,SOAD02751,Lyndrassia,No,Recreation,Earth,21.254,0.353,226800.0,1975.0,2002.0,0.42749,55.92909,Controlled,5.0,1.56,High,Satisfactory,2019.0,0.0846,575.8,771.6,3.4,1350.8000000000002,114.27768
3818,SOAD02618,Lyndrassia,No,Debris Control,Earth,10.859,0.1412,0.0,1957.0,2004.0,0.05122,519.34155,Missing,0.0,0.0,High,Not Rated,2015.8,0.1407,18.5,765.4,26.26,810.16,113.989512
610,SOAD19068,Lyndrassia,No,Flood Risk Reduction,Earth,11.31,0.152,34520.0,2002.0,2003.0,0.01773,290.29861,Uncontrolled,3.0,0.3279999999999994,High,Not Rated,2016.0,0.1212,17.3,916.1,6.6800000000000015,940.08,113.937696
8309,SOAD11216,Lyndrassia,No,Irrigation,Earth,15.919,0.383,0.0,1931.0,2002.0,17.264291999999998,43023.851976000005,Controlled,5.0,0.0,High,Not Available,2017.0,0.0957,612.8,541.9,35.1,1189.7999999999995,113.86385999999996
7986,SOAD07359,Lyndrassia,Yes,Missing,Earth,18.971,0.233,100959.0,2014.0,1998.0,0.54569,7.98987,Uncontrolled,3.0,4.05,High,Satisfactory,2017.0,0.1015,272.7,833.4,15.08,1121.1799999999998,113.79977
7085,SOAD12516,Lyndrassia,No,Other,Earth,8.492,0.2704,0.0,1973.0,1993.0,0.1851799999999999,961.44769,Missing,0.0,0.0,Significant,Not Rated,2014.0,0.1484,33.1,728.3,4.68,766.0799999999999,113.686272
8295,SOAD07028,Lyndrassia,Yes,Recreation,Earth,16.72,0.3,190000.0,1973.0,1990.0,4.90727,426.1264,Uncontrolled,2.0,8.17,High,Satisfactory,2007.0,0.1055,815.3,256.1,4.5,1075.9,113.50745
2536,SOAD17447,Lyndrassia,No,Other,Earth,8.499,0.1601999999999999,0.0,1950.0,1962.0,0.04334,649.84276,Missing,0.0,1.66,Low,Not Rated,2014.0,0.1292,39.2,833.6,5.380000000000003,878.1800000000001,113.46085600000002
7007,SOAD01336,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,13.853,0.067,104838.0,1959.0,1994.0,0.3412039999999998,41.54732400000012,Missing,2.0,19.95,Significant,Missing,2020.6,0.1582,431.4,263.0,21.74,716.14,113.293348
8306,SOAD16036,Lyndrassia,Yes,Irrigation,Earth,9.51,0.113,86005.2,1922.0,1995.0,7.25748,165.12398,Uncontrolled,3.0,34.8,High,Not Rated,2023.8,0.1115,766.3,215.4,33.8,1015.5,113.22825
3229,SOAD19262,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.775,0.1748,0.0,1978.0,2005.0,0.04334,420.79982,Missing,0.0,1.59,High,Not Rated,2014.0,0.1286,36.5,823.4,18.44,878.34,112.954524
7699,SOAD03855,Lyndrassia,No,Recreation,Earth,9.009,0.346,0.0,1976.0,1993.0,0.394,6354.60994,Missing,0.0,0.0,Low,Not Rated,2014.0,0.0923,649.8,566.0,7.5,1223.3,112.91058999999998
