,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
886,SOAD00131,Flumevale,Yes,Irrigation,Earth,4.061,0.273,13606.0,1890.0,1971.0,0.1576,0.0,Missing,6.0,10.81,Low,Satisfactory,2013.0,0.044440236,13.8,215.3,47.2,276.3,12.278837190940976
1706,SOAD20033,Flumevale,Yes,Water Supply,Earth,17.017,0.117,20000.0,1928.0,2005.0,0.2561,223.71636,Missing,0.5,15.868,Low,Satisfactory,2017.0,0.072413474,110.0,18.4,41.4,169.8,12.29580793976784
2318,SOAD08713,Flumevale,Yes,Recreation,Earth,17.415,0.141,20660.0,1974.0,2009.0,0.19503,197.08346,Uncontrolled,2.0,56.96,Significant,Satisfactory,2021.0,0.11759615,27.2,71.9,5.7,104.8,12.324076461791991
80,SOAD11290,Flumevale,Yes,Irrigation,Earth,10.449,0.055,13605.0,1953.0,1994.0,0.00788,7.98987,Missing,6.0,9.78,Low,Not Rated,2015.2,0.038380418,46.6,253.5,21.2,321.3,12.33162829466164
1639,SOAD10433,Flumevale,Yes,Water Supply,Earth,5.484,0.367,0.0,1953.0,2007.0,0.4334,37.28606,Missing,1.0,11.338,Low,Satisfactory,2017.0,0.09969987,100.4,12.2,11.1,123.7,12.33287388831377
1907,SOAD09263,Flumevale,Yes,Water Supply,Earth,8.189,0.267,2250.0,1889.0,2002.0,0.49644,15.97974,Missing,0.5,8.346,Low,Satisfactory,2017.0,0.07319227,89.1,10.2,69.3,168.6,12.340216487646105
1675,SOAD05948,Flumevale,Yes,Irrigation,Earth,5.758,0.06,0.0,1895.0,1993.0,0.24231,0.0,Uncontrolled,6.0,14.08,Low,Fair,2021.0,0.045097318,5.2,233.3,35.3,273.8,12.34764554426074
1074,SOAD19571,Flumevale,Yes,Irrigation,Earth,4.388,0.12,0.0,1895.0,1982.0,0.08471,0.0,Missing,6.0,39.18,Low,Not Rated,2015.2,0.045122214,45.5,192.6,35.9,274.0,12.363486543297768
1660,SOAD01597,Flumevale,Yes,Water Supply,Earth,11.728,0.193,65936.0,1957.0,2007.0,0.13199,7.98987,Missing,6.0,28.21,Low,Satisfactory,2021.0,0.041818637,27.7,219.6,49.1,296.4,12.395044125616549
1262,SOAD05055,Flumevale,Yes,Fish and Wildlife Pond,Earth,8.356,0.2,0.0,1906.0,2014.0,0.1182,0.0,Uncontrolled,6.0,0.0,Low,Satisfactory,2014.0,0.044066448,20.4,239.4,22.14,281.94,12.424094282761216
1874,SOAD01144,Flumevale,Yes,Irrigation,Earth,5.038,0.093,14750.0,1931.0,1977.0,0.23049,0.0,Missing,6.0,46.24,Low,Not Rated,2018.2,0.043709423,17.5,234.0,33.6,285.1,12.461556609347465
2588,SOAD16198,Flumevale,Yes,Water Supply,Earth,7.282,3.857,186400.0,1977.0,2005.0,0.76633,0.0,Missing,0.5,9.38,Low,Satisfactory,2017.0,0.06898707,121.0,23.1,36.6,180.7,12.465963822603223
380,SOAD04186,Flumevale,Yes,Irrigation,Earth,3.412,0.15,2578.7999999999884,1901.0,2008.0,0.05122,21.30632,Missing,0.0,75.45,Low,Not Rated,2015.2,0.07004383,25.5,110.6,42.0,178.1,12.474806490540503
179,SOAD08774,Flumevale,Yes,Irrigation,Earth,11.547,0.11,27226.0,1968.0,2003.0,0.02561,0.0,Missing,6.0,18.57,Low,Not Rated,2018.4,0.04364955,32.2,208.4,45.5,286.1,12.48813640587032
646,SOAD07054,Flumevale,Yes,Irrigation,Earth,6.359,0.1,0.0,1898.0,1995.0,0.00788,0.0,Uncontrolled,0.0,16.59,Low,Fair,2018.0,0.07069864,16.5,130.4,29.9,176.8,12.49951977133751
602,SOAD18883,Flumevale,Yes,Recreation,Earth,8.674,0.028,1951.0,1965.0,2001.0,0.0591,0.0,Uncontrolled,10.0,0.0,Low,Not Rated,2014.8,0.042657394,31.8,258.5,3.1,293.40000000000003,12.5156793884933
1302,SOAD08178,Flumevale,Yes,Irrigation,Earth,5.681,0.448,27102.0,1946.0,2010.0,0.15957,0.0,Uncontrolled,6.0,18.97,Low,Not Rated,2015.2,0.040896554,30.8,266.5,8.8,306.1,12.51843504048884
366,SOAD14365,Flumevale,Yes,Recreation,Concrete,7.59,0.022,7735.599999999977,1930.0,1996.0,0.05122,37.28606,Uncontrolled,0.0,33.93,Low,Not Rated,2016.0,0.06413905,26.5,159.9,9.1,195.5,12.539184905588629
363,SOAD07281,Flumevale,Yes,Irrigation,Earth,13.006,0.108,62544.40000000002,1973.0,2006.0,0.03546,23.96961,Missing,6.0,6.74,Low,Satisfactory,2021.0,0.042288907,18.6,234.8,43.3,296.7,12.547118669003249
1995,SOAD00050,Flumevale,Yes,Fish and Wildlife Pond,Earth,11.541,0.167,11481.0,1912.0,2008.0,0.0,7.98987,Uncontrolled,10.0,17.46,Low,Not Rated,2017.8,0.042559016,22.2,244.5,28.74,295.44,12.57363583356142
860,SOAD03708,Flumevale,Yes,Irrigation,Earth,6.718,0.477,55591.0,1927.0,1978.0,0.08471,0.0,Missing,6.0,12.95,Low,Fair,2015.0,0.042944364,20.4,244.1,28.6,293.1,12.586993161588907
1742,SOAD09280,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.632,0.32,15939.0,1909.0,1968.0,0.1871499999999999,0.0,Missing,6.0,8.42,Low,Not Rated,2015.0,0.04540444,12.7,242.5,22.2,277.4,12.59519211500883
1046,SOAD01097,Flumevale,Yes,Missing,Earth,3.714,0.767,2754.600000000006,1927.0,1989.0,0.1871499999999999,0.0,Uncontrolled,0.0,53.29,Low,Not Rated,2017.8,0.06832188,21.8,144.6,18.42,184.82,12.627250541448593
400,SOAD15258,Flumevale,Yes,Water Supply,Rockfill,8.452,0.09,17804.0,1940.0,2001.0,0.08668,0.0,Uncontrolled,0.0,31.34,Low,Not Rated,2018.2,0.066432975,9.5,163.2,17.5,190.2,12.63555188924074
1301,SOAD16125,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.731,0.29,17536.199999999983,1950.0,2001.0,0.17139,0.0,Missing,0.0,9.27,Low,Fair,2011.0,0.070215285,45.0,100.4,34.88,180.28,12.658411548137664
525,SOAD03570,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.539,0.272,90800.0,1963.0,2007.0,0.0591,7.98987,Missing,0.0,117.07,Low,Fair,2016.0,0.06939852,10.6,148.4,24.34,183.34,12.723525092601776
938,SOAD06906,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.02,0.11,20676.0,1974.0,2000.0,0.07683,0.0,Uncontrolled,6.0,42.93,Low,Satisfactory,2013.0,0.042923484,34.2,235.6,27.3,297.1,12.752567095682029
944,SOAD19231,Flumevale,Yes,Water Supply,Earth,8.576,0.075,12570.0,1934.0,2003.0,0.05713,0.0,Uncontrolled,6.0,26.4,Low,Fair,2021.0,0.043220375,40.1,212.6,43.0,295.7,12.78026480861008
618,SOAD01936,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.296,0.07,9402.0,1889.0,1993.0,0.0591,0.0,Uncontrolled,6.0,61.95,Low,Fair,2018.0,0.044135805,25.0,234.2,31.880000000000003,291.08,12.8470501832664
356,SOAD01626,Flumevale,Yes,Irrigation,Earth,6.792,0.136,5200.0,1952.0,2007.0,0.04137,21.30632,Uncontrolled,6.0,31.25,Low,Not Rated,2015.0,0.043874692,33.9,235.6,24.1,293.6,12.88160962164402
1312,SOAD00768,Flumevale,Yes,Flood Risk Reduction,Earth,4.634,1.367,108946.4,2012.0,2003.0,0.13987,0.0,Uncontrolled,6.0,9.77,Low,Fair,2019.0,0.04585048,16.6,241.7,23.08,281.38,12.901408579573037
399,SOAD15188,Flumevale,Yes,Irrigation,Earth,4.957,0.083,5588.0,1951.0,2004.0,0.05122,7.98987,Uncontrolled,6.0,46.98,Low,Not Rated,2015.8,0.043329872,34.2,236.3,27.6,298.1,12.91663490012288
1309,SOAD10080,Flumevale,Yes,Irrigation,Earth,10.287,0.317,8550.0,1947.0,1987.0,0.12017,0.0,Missing,6.0,45.47,Low,Fair,2018.0,0.0457149,30.0,216.4,36.6,283.0,12.937316671013832
916,SOAD01955,Flumevale,Yes,Irrigation,Earth,8.381,0.139,11810.0,1947.0,1986.0,0.08668,7.98987,Missing,6.0,28.3,Low,Unsatisfactory,2009.0,0.044576667,30.4,230.2,29.8,290.4,12.945064169168472
1613,SOAD18727,Flumevale,Yes,Irrigation,Earth,9.37,0.455,72174.0,1958.0,2006.0,0.13199,0.0,Missing,6.0,13.9,Low,Not Rated,2015.2,0.043958664,11.6,251.7,32.0,295.3,12.980993461608888
2425,SOAD16022,Flumevale,Yes,Hydroelectric,Earth,7.021,0.085,2700.0,1852.0,1991.0,0.61464,2.66329,Uncontrolled,3.0,24.364,Low,Satisfactory,2023.0,0.06914116,107.0,23.8,57.0,187.8,12.984709279239178
290,SOAD12207,Flumevale,Yes,Irrigation,Earth,3.599,0.4,18768.0,1882.0,1993.0,0.07289,0.0,Missing,6.0,17.23,Low,Not Rated,2013.0,0.04541827,24.4,253.1,10.3,287.8,13.07137808650732
312,SOAD08886,Flumevale,Yes,Fish and Wildlife Pond,Earth,26.571,0.083,11668.0,1950.0,2006.0,0.08077,0.0,Missing,0.0,66.47,Low,Not Rated,2017.6,0.06903678,37.1,129.6,23.56,190.26,13.134938102960586
942,SOAD02187,Flumevale,Yes,Irrigation,Earth,7.515,0.265,14187.0,1968.0,1989.0,0.10047,34.62277,Uncontrolled,6.0,21.53,Low,Unsatisfactory,2021.0,0.04644578,36.2,232.4,14.7,283.3,13.158089333027602
919,SOAD14096,Flumevale,Yes,Irrigation,Earth,5.043,0.11,9019.0,1888.0,1981.0,0.10244,0.0,Missing,6.0,12.68,Low,Not Rated,2016.6,0.04491043,40.5,250.3,3.1,293.90000000000003,13.1991756439209
1344,SOAD02627,Flumevale,Yes,Irrigation,Earth,4.209,0.353,0.0,1904.0,1982.0,0.1832099999999999,0.0,Uncontrolled,6.0,63.67,Low,Fair,2022.0,0.046925448,47.5,192.8,41.0,281.3,13.200128488987684
1494,SOAD17663,Flumevale,Yes,Flood Risk Reduction,Earth,7.922,0.308,19200.0,1971.0,2006.0,0.17336,42.61264,Uncontrolled,6.0,46.21,Low,Not Rated,2017.8,0.044751536,32.9,229.3,33.14,295.34,13.216918672099707
1465,SOAD01248,Flumevale,Yes,Flood Risk Reduction,Earth,12.464,0.35,51434.0,1974.0,1982.0,0.13593,13.31645,Uncontrolled,3.0,64.1,Low,Not Rated,2020.2,0.08386427,42.1,78.3,37.72,158.12,13.260618631839751
477,SOAD11232,Flumevale,Yes,Irrigation,Earth,5.124,0.183,11154.0,1964.0,1983.0,0.0591,221.05307,Missing,6.0,17.02,Low,Unsatisfactory,2011.0,0.043769207,22.4,276.8,4.2,303.4,13.279577358812093
950,SOAD11684,Flumevale,Yes,Flood Risk Reduction,Earth,9.711,0.189,19854.0,1958.0,2004.0,0.08471,7.98987,Uncontrolled,3.0,6.29,Low,Fair,2020.0,0.08000117,45.0,98.5,22.96,166.46,13.316994417458773
1751,SOAD15150,Flumevale,Yes,Water Supply,Earth,5.454,0.133,3000.0,1918.0,2000.0,0.45901,10.65316,Missing,0.5,17.53,Low,Poor,2022.0,0.071027905,150.1,12.4,25.0,187.5,13.317732140421867
1402,SOAD20060,Flumevale,Yes,Flood Risk Reduction,Earth,11.968,0.144,23730.0,1960.0,1993.0,0.11426,29.29619,Missing,3.0,33.58,Low,Fair,2012.0,0.07934942,42.6,104.1,21.98,168.67999999999998,13.384660328328607
503,SOAD12732,Flumevale,Yes,Irrigation,Earth,4.21,0.12,5973.0,1964.0,1990.0,0.06698,226.37965,Missing,6.0,17.84,Low,Fair,2011.0,0.04340371,45.1,243.7,20.0,308.8,13.403066009283066
1368,SOAD06850,Flumevale,Yes,Irrigation,Earth,38.113,0.147,124000.0,1966.0,1992.0,0.06501,0.0,Uncontrolled,3.0,0.0,Low,Satisfactory,2023.0,0.08153953,23.3,137.6,3.5,164.4,13.405098170042038
418,SOAD15876,Flumevale,Yes,Irrigation,Earth,9.847,0.12,29060.0,1905.0,1988.0,0.03152,13.31645,Uncontrolled,6.0,3.19,Low,Unsatisfactory,2013.0,0.043540455,39.2,232.3,36.7,308.2,13.419168354570866
1747,SOAD15798,Flumevale,No,Water Supply,Earth,5.159,0.053,1454.8000000000177,1902.0,1987.0,0.2758,7.98987,Uncontrolled,10.0,14.222,Low,Not Rated,2016.0,0.04126978,285.4,9.3,30.8,325.5,13.433313131332396
2566,SOAD01749,Flumevale,Yes,Irrigation,Earth,31.741,0.263,285100.0,2005.0,2006.0,0.21867,0.0,Uncontrolled,1.0,21.61,High,Fair,2022.0,0.09183664,33.0,110.4,3.1,146.5,13.454067576676607
96,SOAD10701,Flumevale,Yes,Recreation,Earth,9.345,0.09,6140.0,1955.0,2005.0,0.01773,47.93922,Missing,0.0,144.73,Low,Fair,2014.0,0.06765141,19.7,176.4,2.9,199.0,13.46263126283884
1283,SOAD12913,Flumevale,Yes,Irrigation,Earth,8.841,0.1,0.0,1952.0,1995.0,0.0985,21.30632,Missing,0.0,95.78,Low,Fair,2020.0,0.06949373,11.9,154.9,27.0,193.8,13.467885522544384
647,SOAD12258,Flumevale,Yes,Irrigation,Earth,6.389,0.267,6140.0,1951.0,2006.0,0.07486,29.29619,Missing,0.0,97.39,Low,Fair,2016.0,0.06937886,40.6,114.4,39.2,194.2,13.473374669253824
744,SOAD06706,Flumevale,Yes,Irrigation,Earth,3.149,0.15,9001.0,1886.0,1988.0,0.12214,0.0,Missing,6.0,13.9,Low,Not Rated,2012.8,0.044425007,39.6,250.2,13.6,303.40000000000003,13.478547110408543
772,SOAD01490,Flumevale,Yes,Recreation,Earth,13.739,0.047,11130.0,1968.0,2006.0,0.05516,106.5316,Missing,0.0,65.2,Low,Not Rated,2018.6,0.06956121,14.0,172.1,7.7,193.8,13.48096312880516
954,SOAD00148,Flumevale,Yes,Irrigation,Earth,4.071,0.165,6464.0,1925.0,2001.0,0.20094,0.0,Uncontrolled,6.0,14.55,Low,Satisfactory,2020.0,0.04491556,12.2,282.7,5.7,300.6,13.501617526263
1176,SOAD07703,Flumevale,Yes,Flood Risk Reduction,Earth,10.332,0.167,17324.0,1969.0,2006.0,0.0886499999999999,7.98987,Missing,0.0,51.49,Low,Not Rated,2018.0,0.07058696,15.9,147.7,27.78,191.38,13.508931837826967
1399,SOAD07875,Flumevale,Yes,Irrigation,Earth,4.724,0.17,38941.0,1892.0,1997.0,0.03546,0.0,Uncontrolled,6.0,7.95,Low,Satisfactory,2013.0,0.04404891,22.2,244.8,40.5,307.5,13.545039547607304
926,SOAD17828,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.239,0.133,15679.0,1987.0,2007.0,0.08471,26.6329,Uncontrolled,6.0,72.05,Low,Fair,2019.0,0.04703716,34.3,234.4,19.56,288.26,13.558931211605667
1664,SOAD19073,Flumevale,Yes,Flood Risk Reduction,Earth,5.963,0.177,8000.0,1953.0,1997.0,0.15366,282.30874,Uncontrolled,3.0,26.58,Low,Fair,2017.0,0.07928018,18.1,134.5,18.96,171.56,13.601308147311212
691,SOAD20049,Flumevale,Yes,Flood Risk Reduction,Earth,10.524,0.167,0.0,1972.0,2001.0,0.0591,13.31645,Uncontrolled,3.0,75.69,Low,Not Rated,2020.2,0.081734784,34.8,91.7,39.98,166.48,13.60720683157444
2001,SOAD14056,Flumevale,Yes,Water Supply,Earth,10.029,0.233,0.0,1945.0,1989.0,0.42749,7.98987,Missing,1.0,4.984,Significant,Satisfactory,2017.0,0.1001767,35.6,69.6,30.7,135.89999999999998,13.614013456553218
707,SOAD16273,Flumevale,Yes,Irrigation,Earth,6.163,0.107,6933.0,1947.0,2002.0,0.09456,101.20502,Missing,6.0,20.6,Low,Unsatisfactory,2017.0,0.044089153,11.4,286.9,11.1,309.4,13.641184064745902
104,SOAD04757,Flumevale,Yes,Irrigation,Earth,9.706,0.07,0.0,1953.0,1985.0,0.01773,0.0,Uncontrolled,6.0,23.17,Low,Not Rated,2011.8,0.042975165,25.6,280.5,11.7,317.8,13.657507421076298
431,SOAD00925,Flumevale,Yes,Irrigation,Earth,6.465,0.25,32726.0,1951.0,2005.0,0.06501,15.97974,Uncontrolled,6.0,15.58,Low,Fair,2018.0,0.042881425,23.8,247.9,47.5,319.2,13.68775101006031
1445,SOAD16852,Flumevale,Yes,Water Supply,Earth,4.831,0.553,14400.0,1955.0,2009.0,0.32505,7.98987,Missing,0.5,11.19,Low,Satisfactory,2017.0,0.070669964,126.5,5.0,62.3,193.8,13.695839014649392
1780,SOAD05327,Flumevale,Yes,Recreation,Earth,21.793,0.157,10193.600000000006,1885.0,2006.0,0.10047,26.100242000000208,Uncontrolled,4.0,52.98,Low,Poor,2016.0,0.072941355,45.4,138.6,3.8,187.8,13.698386545479298
1212,SOAD19860,Flumevale,Yes,Irrigation,Earth,11.349,0.127,9395.0,1957.0,2005.0,0.12608,29.29619,Uncontrolled,6.0,4.67,Low,Fair,2020.0,0.04384359,34.8,244.5,33.3,312.6,13.705506147444249
302,SOAD10430,Flumevale,Yes,Water Supply,Earth,11.532,0.208,0.0,1968.0,2006.0,0.03546,0.0,Missing,0.0,72.26,Low,Fair,2009.0,0.07243195,33.4,105.3,51.0,189.7,13.740341249108312
1178,SOAD13169,Flumevale,Yes,Flood Risk Reduction,Earth,8.589,0.188,19381.0,1967.0,2005.0,0.11032,13.31645,Uncontrolled,3.0,27.93,Low,Satisfactory,2003.0,0.07866939,34.0,120.9,19.88,174.78,13.749836259037256
492,SOAD19569,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.602,0.275,15003.200000000012,1939.0,2001.0,0.09653,0.0,Missing,0.0,21.61,Low,Fair,2021.0,0.068920776,10.5,160.3,29.22,200.02,13.785533665120605
989,SOAD10670,Flumevale,Yes,Flood Risk Reduction,Earth,12.807,0.233,27127.0,1956.0,1994.0,0.08077,7.98987,Uncontrolled,6.0,6.23,Low,Satisfactory,2021.0,0.04144504,23.8,283.6,25.56,332.96000000000004,13.799540256261826
1206,SOAD08415,Flumevale,Yes,Fish and Wildlife Pond,Rockfill,6.483,0.062,4573.0,1918.0,1994.0,0.13593,0.0,Uncontrolled,6.0,23.3,Low,Fair,2020.0,0.045824528,28.2,231.2,41.74,301.14,13.7995982837677
1290,SOAD04573,Flumevale,Yes,Hydroelectric,Earth,9.178,0.04,3150.0,1910.0,1997.0,0.09456,18.64302999999973,Uncontrolled,3.0,26.85,Low,Satisfactory,2023.0,0.06863982,19.6,99.1,82.7,201.4,13.824060212075713
634,SOAD07529,Flumevale,Yes,Other,Earth,8.836,0.241,22250.0,1967.0,2011.0,0.0886499999999999,3.7286059999999,Missing,1.0,2.637999999999998,Significant,Satisfactory,2017.0,0.10302811,34.9,55.1,44.3,134.3,13.83667532876134
2714,SOAD19054,Flumevale,Yes,Water Supply,Earth,13.396,1.333,1280000.0,2003.0,2006.0,0.71314,0.0,Missing,0.5,8.348,Low,Satisfactory,2017.0,0.07179152,130.3,18.3,44.3,192.90000000000003,13.848584633320572
1218,SOAD06512,Flumevale,Yes,Irrigation,Earth,8.899,0.207,43125.0,1915.0,1991.0,0.08668,98.54173,Uncontrolled,6.0,12.97,Low,Fair,2021.0,0.042487934,43.8,277.5,4.7,326.0,13.851066559553146
1415,SOAD16005,Flumevale,Yes,Irrigation,Earth,13.554,0.232,88361.0,1936.0,1998.0,0.10638,7.98987,Missing,6.0,13.37,Low,Fair,2018.0,0.04399757,41.5,242.4,31.1,315.0,13.85923482477665
3237,SOAD12283,Flumevale,Yes,Hydroelectric,Concrete,107.73,0.212,147000.0,1977.0,1998.0,2.53342,2434.24706,Missing,1.0,74.27,High,Not Available,2020.6,0.09567929,33.7,60.8,50.5,145.0,13.873497135937214
1980,SOAD04838,Flumevale,Yes,Irrigation,Earth,13.625,0.267,30851.199999999983,1956.0,1993.0,0.27777,21.30632,Controlled,6.0,117.86,Low,Not Rated,2021.0,0.04473151,236.4,67.8,6.0,310.2,13.875714073330164
673,SOAD16255,Flumevale,Yes,Other,Earth,11.323,0.733,48420.0,1982.0,1997.0,0.03152,0.0,Missing,0.0,15.49,Low,Unsatisfactory,2012.0,0.068965904,31.5,143.7,26.0,201.2,13.87593996822834
3,SOAD05705,Flumevale,No,Recreation,Earth,8.746,0.1,15000.0,1950.0,1996.0,0.0279740000000003,564.6174800000001,Uncontrolled,5.0,83.19,Significant,Not Rated,2016.0,0.0744469,107.0,74.2,6.1,187.3,13.943904684484004
1594,SOAD09978,Flumevale,Yes,Other,Earth,5.852,0.5,4478.799999999988,1934.0,2008.0,0.1832099999999999,125.17463,Uncontrolled,6.0,16.83,Low,Fair,2021.0,0.047344,13.4,261.6,19.58,294.58,13.946595268845558
1538,SOAD09885,Flumevale,Yes,Irrigation,Earth,5.808,0.181,20219.0,1906.0,2005.0,0.15169,0.0,Uncontrolled,6.0,27.63,Low,Fair,2018.0,0.04403283,34.1,268.1,14.7,316.90000000000003,13.954004063084724
1116,SOAD00798,Flumevale,Yes,Hydroelectric,Concrete,17.675,0.111,2200.0,1963.0,2000.0,0.01576,117.18476,Controlled,3.0,66.11,Low,Satisfactory,2023.0,0.06988759,28.8,114.2,56.7,199.7,13.95655239969492
1691,SOAD14109,Flumevale,Yes,Water Supply,Buttress,5.134,0.11,0.0,1953.0,2001.0,0.52402,5989.73921,Missing,0.5,28.052,Low,Fair,2017.0,0.07050748,157.0,17.1,24.0,198.1,13.967532123625276
1382,SOAD15972,Flumevale,Yes,Flood Risk Reduction,Earth,10.097,0.3,28401.0,1969.0,2007.0,0.13199,13.31645,Uncontrolled,0.0,48.72,Low,Satisfactory,2019.0,0.07008809,43.2,135.5,20.84,199.54,13.985377181768415
1097,SOAD17682,Flumevale,Yes,Irrigation,Earth,7.55,0.007,675.0,1913.0,1981.0,0.08274,0.0,Missing,6.0,46.73,Low,Not Rated,2013.6,0.050151505,27.6,238.3,13.3,279.20000000000005,14.002300077676775
123,SOAD01737,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.262,0.3,32482.0,1963.0,1994.0,0.01576,0.0,Uncontrolled,6.0,0.0,Low,Fair,2016.0,0.042232934,22.6,283.5,26.46,332.56,14.04498465925455
1214,SOAD06444,Flumevale,Yes,Irrigation,Earth,6.339,0.45,1282.6000000000058,1919.0,2009.0,0.16351,0.0,Missing,0.0,111.09,Low,Not Rated,2017.0,0.06971412,21.9,159.2,20.7,201.8,14.068309722840787
320,SOAD17708,Flumevale,Yes,Recreation,Earth,9.125,0.107,0.0,1957.0,2017.0,0.0394,106.5316,Uncontrolled,6.0,9.88,Low,Satisfactory,2010.0,0.04314119,15.0,303.8,7.4,326.2,14.07265616580844
1641,SOAD20061,Flumevale,Yes,Recreation,Earth,3.917,0.08,12305.00000000003,1933.0,1990.0,0.2758,42.61264,Missing,6.0,67.22,Low,Not Rated,2017.6,0.04598724,231.7,71.9,3.3,306.90000000000003,14.113484253734352
672,SOAD16152,Flumevale,Yes,Recreation,Earth,12.683,0.103,16374.0,1964.0,1991.0,0.04728,114.52147,Uncontrolled,6.0,4.94,Low,Not Rated,2011.0,0.043439638,9.0,312.5,4.4,325.9,14.156977981701491
163,SOAD06781,Flumevale,No,Water Supply,Earth,8.992,0.099,17917.600000000006,1961.0,1997.0,0.02167,39.41669199999978,Uncontrolled,4.0,41.98,Low,Poor,2023.0,0.05731312,47.3,181.3,18.5,247.1,14.162072410434485
476,SOAD20039,Flumevale,Yes,Irrigation,Earth,14.177,0.118,25900.0,1951.0,1990.0,0.03546,7.98987,Uncontrolled,6.0,27.05,Low,Fair,2007.0,0.041825816,23.1,271.2,44.6,338.90000000000003,14.174769054353238
1753,SOAD00465,Flumevale,Yes,Irrigation,Earth,3.961,0.242,12460.0,1893.0,1971.0,0.15169,0.0,Missing,6.0,14.71,Low,Not Rated,2015.6,0.042392083,41.0,282.3,11.5,334.8,14.192869225144388
2299,SOAD12389,Flumevale,Yes,Water Supply,Earth,19.532,0.117,37300.0,1957.0,2006.0,0.2955,10.65316,Missing,0.5,19.236,Low,Satisfactory,2017.0,0.06821587,192.4,10.5,6.1,209.0,14.257116697728634
1522,SOAD02167,Flumevale,Yes,Irrigation,Earth,6.0,0.15,3958.0,1967.0,1996.0,0.2501899999999999,66.58225,Uncontrolled,6.0,31.39,Low,Fair,2004.0,0.044328187,113.3,204.7,3.7,321.7,14.260377648845315
1497,SOAD09693,Flumevale,Yes,Irrigation,Earth,4.165,0.165,45603.0,1909.0,2000.0,0.1182,0.0,Controlled,6.0,0.0,Low,Fair,2016.0,0.04237566,46.0,265.4,25.7,337.1,14.284835468977692
2403,SOAD12465,Flumevale,Yes,Recreation,Gravity,2.354,0.011,32363.60000000001,1994.0,1998.0,1.90302,69.24554,Missing,6.0,64.526,Low,Not Rated,2010.4,0.056483418,229.3,20.1,3.7,253.1,14.29595303237438
2147,SOAD12846,Flumevale,Yes,Irrigation,Earth,8.195,0.321,38156.19999999998,1947.0,1984.0,0.44325,114.52147,Missing,6.0,25.34,Low,Satisfactory,2021.0,0.046152223,57.4,239.3,13.3,310.0,14.307189099490644
910,SOAD08663,Flumevale,Yes,Irrigation,Earth,5.722,0.192,17861.0,1948.0,2006.0,0.06501,415.47324,Uncontrolled,6.0,13.24,Low,Fair,2017.0,0.042672213,15.8,301.8,17.9,335.5,14.31652751751244
1828,SOAD17066,Flumevale,Yes,Water Supply,Earth,10.29,0.267,65184.0,1977.0,2006.0,0.1871499999999999,0.0,Missing,0.0,6.5,Low,Fair,2022.0,0.07261766,33.5,127.3,36.8,197.6,14.349249118566512
739,SOAD04990,Flumevale,Yes,Fish and Wildlife Pond,Earth,5.448,0.136,24237.0,1908.0,2002.0,0.10835,7.98987,Uncontrolled,6.0,10.96,Low,Satisfactory,2020.0,0.03926161,23.7,316.1,25.68,365.48,14.34933297276497
834,SOAD05764,Flumevale,Yes,Irrigation,Earth,4.763,0.533,0.0,1914.0,1990.0,0.04925,0.0,Uncontrolled,6.0,17.6,Low,Satisfactory,2018.0,0.04695734,41.7,232.2,31.7,305.6,14.350163131952288
588,SOAD06526,Flumevale,Yes,Irrigation,Earth,4.344,0.2,10657.0,1900.0,1959.0,0.11032,13.31645,Missing,6.0,6.18,Low,Satisfactory,2019.0,0.044085957,43.3,243.2,39.1,325.6,14.3543876349926
622,SOAD13649,Flumevale,Yes,Irrigation,Earth,3.281,0.1,1601.5999999999767,1903.0,2008.0,0.08471,103.86831,Missing,0.0,35.45,Low,Not Rated,2015.2,0.06901438,18.4,165.7,23.9,208.0,14.354990601539612
1779,SOAD04777,Flumevale,Yes,Flood Risk Reduction,Earth,11.342,0.275,33894.0,1969.0,1979.0,0.19503,21.30632,Uncontrolled,3.0,50.68,Low,Not Rated,2015.8,0.08098469,46.5,102.8,28.020000000000003,177.32000000000002,14.360205105841162
129,SOAD04534,Flumevale,Yes,Water Supply,Earth,10.394,0.07,210.0,1982.0,1994.0,0.01773,7.98987,Missing,6.0,6.65,Low,Fair,2017.0,0.044076174,32.8,225.9,67.2,325.9,14.364425268769264
571,SOAD19828,Flumevale,Yes,Flood Risk Reduction,Earth,10.576,0.116,19010.0,1957.0,2004.0,0.05122,0.0,Uncontrolled,6.0,18.33,Low,Fair,2020.0,0.043233752,21.2,277.0,35.54,333.74,14.42883247613907
