,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
1980,SOAD04838,Flumevale,Yes,Irrigation,Earth,13.625,0.267,30851.199999999983,1956.0,1993.0,0.27777,21.30632,Controlled,6.0,117.86,Low,Not Rated,2021.0,0.0702,236.4,67.8,6.0,310.2,21.77604
2105,SOAD16647,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.266,0.472,15133.0,1941.0,1995.0,0.36051,314.26822,Uncontrolled,0.0,24.02,Low,Satisfactory,2020.0,0.0702,181.3,107.9,21.06,310.26000000000005,21.780252000000004
546,SOAD19956,Flumevale,Yes,Water Supply,Earth,12.262,0.134,24700.0,1951.0,1991.0,0.07486,2.66329,Missing,1.0,8.13,High,Satisfactory,2017.0,0.0925,20.9,179.2,35.4,235.5,21.78375
1475,SOAD18770,Flumevale,Yes,Irrigation,Earth,12.155,0.072,17908.600000000035,1936.0,1959.0,0.05713,21.30632,Missing,6.0,17.88,Low,Unsatisfactory,2019.0,0.0823,5.4,257.7,1.7,264.79999999999995,21.793039999999998
1065,SOAD14003,Flumevale,Yes,Debris Control,Earth,32.833,0.325,600000.0,1988.0,2000.0,0.11032,37.28606,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0712,24.3,245.7,36.1,306.1,21.794320000000003
604,SOAD03830,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.954,0.067,10200.600000000006,1910.0,1987.0,0.08471,0.0,Missing,6.0,29.43,Low,Not Rated,2016.0,0.0654,10.2,301.1,22.06,333.36,21.801744
175,SOAD20096,Flumevale,Yes,Water Supply,Earth,10.56,0.167,0.0,1928.0,1982.0,0.02561,0.0,Uncontrolled,6.0,16.72,Low,Not Rated,2012.2,0.0996,46.1,147.0,25.9,219.0,21.8124
1249,SOAD04082,Flumevale,Yes,Water Supply,Earth,24.697,0.16,93700.0,1943.0,1993.0,0.05122,0.0,Missing,1.0,0.82,High,Satisfactory,2017.0,0.0889,45.7,167.1,32.7,245.5,21.82495
781,SOAD16746,Flumevale,No,Hydroelectric,Rockfill,15.416,0.073,10000.0,1951.0,1979.0,0.2092140000000002,5.326579999999922,Missing,6.0,26.11,Low,Not Available,2018.8,0.0943,8.2,145.8,78.0,232.0,21.8776
1451,SOAD20241,Flumevale,No,Recreation,Masonry,2.379,0.021,16412.600000000006,1937.0,1976.0,0.0508259999999993,6.391896000000543,Uncontrolled,10.0,23.25,Low,Not Rated,2015.6,0.0792,15.7,255.2,5.4,276.29999999999995,21.88296
1915,SOAD12970,Flumevale,Yes,Irrigation,Earth,5.491,0.252,7725.0,1911.0,1979.0,0.32505,0.0,Missing,6.0,16.19,Low,Satisfactory,2017.0,0.0326,287.1,338.2,46.6,671.9,21.90394
1113,SOAD17422,Flumevale,Yes,Irrigation,Earth,3.65,0.081,1548.0,1912.0,1990.0,0.15563,7.98987,Uncontrolled,6.0,29.07,Low,Not Rated,2017.4,0.0948,30.1,177.2,23.8,231.1,21.90828
790,SOAD15910,Flumevale,Yes,Flood Risk Reduction,Earth,9.343,0.3,17336.0,1956.0,1990.0,0.06501,0.0,Uncontrolled,6.0,12.32,Low,Not Rated,2009.4,0.09,18.5,202.4,22.68,243.58,21.9222
682,SOAD02562,Flumevale,Yes,Irrigation,Earth,6.379,0.183,19067.0,1908.0,1977.0,0.03349,0.0,Missing,6.0,38.62,Low,Not Rated,2014.6,0.0886,34.2,171.9,41.4,247.50000000000003,21.928500000000003
1373,SOAD05140,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.144,0.16,21584.60000000001,1971.0,2000.0,0.13002,0.0,Uncontrolled,6.0,18.41,Low,Fair,2017.0,0.0662,42.4,254.1,35.52,332.02,21.979724
713,SOAD11282,Flumevale,Yes,Irrigation,Earth,8.051,0.143,0.0,1913.0,1997.0,0.06895,0.0,Uncontrolled,0.0,38.54,Low,Not Rated,2016.6,0.0878,26.1,219.8,5.0,250.9,22.029020000000003
1289,SOAD04415,Flumevale,Yes,Flood Risk Reduction,Earth,11.194,0.197,37761.0,1976.0,1980.0,0.11623,13.31645,Uncontrolled,6.0,49.17,Low,Unsatisfactory,2017.0,0.0775,35.5,228.6,20.4,284.5,22.04875
1094,SOAD16416,Flumevale,Yes,Irrigation,Earth,14.179,0.092,0.0,1952.0,1996.0,0.06698,29.29619,Uncontrolled,6.0,29.44,Low,Satisfactory,2020.0,0.0427,42.7,428.0,46.3,517.0,22.0759
1686,SOAD00929,Flumevale,Yes,Water Supply,Earth,16.3,0.32,58631.0,1951.0,1988.0,0.11032,0.0,Uncontrolled,6.0,17.59,Low,Not Rated,2011.2,0.0859,33.7,214.6,9.0,257.3,22.10207
123,SOAD01737,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.262,0.3,32482.0,1963.0,1994.0,0.01576,0.0,Uncontrolled,6.0,0.0,Low,Fair,2016.0,0.0666,22.6,283.5,26.46,332.56,22.148496
1666,SOAD02161,Flumevale,Yes,Flood Risk Reduction,Earth,14.268,0.252,35165.0,1955.0,2002.0,0.14578,21.30632,Uncontrolled,3.0,19.97,Low,Fair,2022.0,0.0763,23.8,233.6,33.14,290.54,22.168202
665,SOAD05129,Flumevale,Yes,Irrigation,Earth,7.192,0.25,31608.0,1951.0,2002.0,0.08077,170.45056,Uncontrolled,6.0,19.2,Low,Not Rated,2013.2,0.0536,27.0,378.3,8.3,413.6,22.16896
710,SOAD01260,Flumevale,Yes,Other,Earth,17.269,0.733,45027.80000000002,1982.0,2002.0,0.03546,0.0,Missing,6.0,15.98,Low,Not Rated,2019.8,0.0495,26.7,386.3,35.0,448.0,22.176
1496,SOAD05379,Flumevale,Yes,Flood Risk Reduction,Earth,21.869,0.123,188000.0,2015.0,1999.0,0.06107,16.51239799999985,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0893,46.8,162.5,39.120000000000005,248.42,22.183906000000004
2525,SOAD08103,Flumevale,Yes,Irrigation,Earth,27.249,0.275,195900.0,1958.0,2005.0,0.20488,28.76353199999994,Uncontrolled,2.0,16.17,Significant,Fair,2022.0,0.1405,12.4,124.4,21.2,158.0,22.199
1025,SOAD13835,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.567,0.184,15524.0,1961.0,1996.0,0.07486,0.0,Uncontrolled,0.0,27.69,Low,Satisfactory,2021.0,0.0636,6.0,282.5,61.30000000000001,349.8,22.247280000000003
802,SOAD20290,Flumevale,Yes,Water Supply,Earth,13.707,0.046,7000.0,1974.0,1999.0,0.0591,0.0,Missing,0.5,1.59,Low,Satisfactory,2017.0,0.0847,13.6,222.6,27.5,263.7,22.33539
1893,SOAD09798,Flumevale,Yes,Flood Risk Reduction,Earth,8.13,0.18,33279.0,1970.0,1993.0,0.22655,21.30632,Uncontrolled,3.0,76.43,Low,Not Rated,2017.2,0.1132,26.3,139.0,32.46,197.76,22.386432000000003
2662,SOAD15966,Flumevale,No,Hydroelectric,Earth,2.932,0.105,100.0,1870.0,1988.0,0.73087,5.32658,Uncontrolled,3.0,12.96,Low,Satisfactory,2023.0,0.0669,250.0,14.9,69.86,334.76,22.395444
1720,SOAD02844,Flumevale,Yes,Other,Earth,6.481,0.235,27524.0,1980.0,2004.0,0.07683,0.0,Uncontrolled,6.0,10.14,Low,Not Rated,2016.0,0.0491,35.5,399.5,21.22,456.22,22.400402
1208,SOAD11471,Flumevale,Yes,Flood Risk Reduction,Earth,4.343,0.356,23084.0,1951.0,2004.0,0.07486,0.0,Uncontrolled,6.0,0.0,Low,Fair,2020.0,0.0529,39.1,362.9,22.18,424.18,22.439122
630,SOAD20414,Flumevale,Yes,Other,Earth,15.041,0.087,46572.0,1951.0,2008.0,0.03349,2.66329,Missing,1.0,0.0,Significant,Satisfactory,2017.0,0.1194,41.0,104.8,42.2,188.0,22.4472
268,SOAD20147,Flumevale,Yes,Recreation,Earth,10.149,0.113,0.0,1964.0,2010.0,0.02561,7.98987,Uncontrolled,2.0,17.15,Significant,Satisfactory,2021.0,0.1244,28.9,147.8,3.8,180.50000000000003,22.454200000000004
255,SOAD07146,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.507,0.142,2911.0,1966.0,1999.0,0.0386119999999996,13.31645,Uncontrolled,10.0,4.65,Low,Not Rated,2015.0,0.0404,10.4,529.0,17.5,556.9,22.49876
1790,SOAD14230,Flumevale,Yes,Flood Risk Reduction,Earth,9.624,0.534,66830.0,1963.0,1986.0,0.11426,13.31645,Uncontrolled,3.0,0.0,Low,Not Rated,2017.0,0.0871,5.4,220.7,32.459999999999994,258.56,22.520576
2520,SOAD17932,Flumevale,Yes,Irrigation,Earth,13.511,0.333,30210.0,1967.0,1991.0,0.60282,21.30632,Missing,6.0,20.06,Low,Fair,2020.0,0.0422,362.5,166.2,6.0,534.7,22.56434
951,SOAD16824,Flumevale,Yes,Water Supply,Earth,13.498,0.132,24000.0,1961.0,1993.0,0.08471,5.32658,Missing,1.0,0.0,High,Satisfactory,2017.0,0.1017,17.2,199.8,4.9,221.9,22.56723
1300,SOAD15487,Flumevale,Yes,Hydroelectric,Rockfill,5.666,0.063,8554.0,1904.0,1995.0,0.21473,76.17009399999984,Uncontrolled,2.0,11.15,Low,Satisfactory,2023.0,0.0663,30.0,220.1,90.7,340.8,22.59504
1820,SOAD17438,Flumevale,Yes,Irrigation,Earth,9.218,0.408,26183.0,1888.0,1977.0,0.18912,0.0,Missing,6.0,35.98,Low,Unsatisfactory,2010.0,0.0836,11.1,227.8,31.6,270.5,22.6138
2078,SOAD07912,Flumevale,Yes,Irrigation,Earth,12.282,0.083,27983.0,1940.0,1989.0,0.1851799999999999,0.0,Uncontrolled,2.0,15.08,Significant,Satisfactory,2021.0,0.1238,27.2,108.4,47.1,182.7,22.61826
2825,SOAD13940,Flumevale,Yes,Water Supply,Earth,13.692,0.2,35000.0,1929.0,2007.0,1.07365,29.29619,Missing,0.5,6.435999999999998,Low,Satisfactory,2017.0,0.0646,268.5,20.0,61.7,350.2,22.62292
2625,SOAD04114,Flumevale,Yes,Hydroelectric,Concrete,4.51,0.174,2500.0,1963.0,2000.0,0.92196,62.85364399999981,Uncontrolled,3.0,82.86,Low,Satisfactory,2023.0,0.0717,169.8,91.6,54.6,316.0,22.6572
1494,SOAD17663,Flumevale,Yes,Flood Risk Reduction,Earth,7.922,0.308,19200.0,1971.0,2006.0,0.17336,42.61264,Uncontrolled,6.0,46.21,Low,Not Rated,2017.8,0.0768,32.9,229.3,33.14,295.34,22.682112
2447,SOAD06985,Flumevale,No,Missing,Concrete,21.89,0.123,4750.000000000029,1940.0,1989.0,0.3545999999999999,24.502268000000186,Missing,3.0,21.484,Low,Satisfactory,2023.0,0.0677,268.7,5.5,61.06,335.26,22.697102
1950,SOAD18822,Flumevale,Yes,Water Supply,Earth,30.023,0.193,122000.0,1963.0,2010.0,0.11623,0.0,Missing,1.0,0.936,Significant,Satisfactory,2017.0,0.1369,30.1,66.8,69.2,166.10000000000002,22.73909
1180,SOAD20376,Flumevale,Yes,Flood Risk Reduction,Earth,27.741,0.15,177500.0,1958.0,2004.0,0.05516,7.98987,Uncontrolled,2.0,16.94,Low,Not Available,2014.2,0.1191,37.3,131.8,21.94,191.04,22.752864
256,SOAD12066,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.521,0.097,2602.0,1961.0,1984.0,0.07486,227.444966,Uncontrolled,4.0,42.59,Low,Poor,2023.0,0.081,29.8,211.3,40.2,281.3,22.785300000000003
1319,SOAD06953,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.479,0.108,0.0,1895.0,1985.0,0.15169,0.0,Uncontrolled,6.0,6.13,Low,Satisfactory,2022.0,0.052,33.0,376.6,28.74,438.34,22.79368
847,SOAD18864,Flumevale,Yes,Water Supply,Earth,3.907,0.067,5412.999999999971,1920.0,1983.0,0.11229,0.0,Missing,6.0,43.96,Low,Not Rated,2015.6,0.084,13.1,208.9,49.6,271.6,22.814400000000003
2212,SOAD05940,Flumevale,Yes,Hydroelectric,Concrete,10.401,0.04,16911.399999999965,1943.0,1993.0,0.7170799999999999,4287.8969,Controlled,3.0,58.02,Low,Satisfactory,2023.0,0.073,176.9,62.0,73.8,312.7,22.8271
1222,SOAD09734,Flumevale,Yes,Water Supply,Earth,7.079,0.197,8600.0,1959.0,2006.0,0.30535,5.32658,Missing,0.5,19.236,Low,Satisfactory,2017.0,0.0731,284.6,10.0,18.3,312.90000000000003,22.87299
141,SOAD00053,Flumevale,Yes,Water Supply,Earth,11.742,0.113,60000.0,1978.0,2003.0,0.03546,0.0,Missing,0.5,1.26,Low,Satisfactory,2017.0,0.0719,22.7,263.4,32.4,318.49999999999994,22.90015
364,SOAD07518,Flumevale,Yes,Water Supply,Earth,11.242,0.157,27938.0,1961.0,1990.0,0.03349,0.0,Missing,6.0,6.61,Low,Not Rated,2015.0,0.0803,36.1,228.8,20.3,285.20000000000005,22.901560000000003
744,SOAD06706,Flumevale,Yes,Irrigation,Earth,3.149,0.15,9001.0,1886.0,1988.0,0.12214,0.0,Missing,6.0,13.9,Low,Not Rated,2012.8,0.0755,39.6,250.2,13.6,303.40000000000003,22.9067
1614,SOAD10797,Flumevale,Yes,Irrigation,Earth,22.493,0.133,0.0,1991.0,2001.0,0.07289,7.98987,Uncontrolled,6.0,8.09,Low,Not Rated,2009.0,0.0575,35.3,327.9,35.9,399.1,22.94825
1117,SOAD02762,Flumevale,Yes,Irrigation,Earth,4.833,0.27,0.0,1892.0,1998.0,0.15169,0.0,Uncontrolled,6.0,6.66,Low,Fair,2017.0,0.0572,6.5,375.9,18.8,401.2,22.94864
311,SOAD07940,Flumevale,Yes,Flood Risk Reduction,Earth,14.198,0.069,10320.0,1956.0,1981.0,0.02561,0.0,Uncontrolled,3.0,6.26,Low,Not Rated,2017.0,0.0878,36.5,202.7,22.28,261.48,22.957944
467,SOAD06235,Flumevale,Yes,Recreation,Earth,7.985,0.32,35842.0,1912.0,1991.0,0.01576,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2017.4,0.057,44.8,355.5,2.9,403.2,22.9824
2654,SOAD11564,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.081,0.7,2571.800000000017,1895.0,1985.0,1.13866,15.97974,Missing,0.0,62.91,Low,Satisfactory,2015.0,0.0598,292.1,68.2,24.04,384.34,22.983532
124,SOAD05134,Flumevale,Yes,Water Supply,Earth,21.131,0.073,70870.0,1949.0,2002.0,0.00788,0.0,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0912,37.0,166.1,49.0,252.1,22.99152
795,SOAD09912,Flumevale,Yes,Flood Risk Reduction,Earth,29.891,0.387,32154.0,2014.0,2014.0,0.08668,7.98987,Uncontrolled,3.0,1.64,Significant,Satisfactory,2022.0,0.1162,22.5,150.0,25.66,198.16,23.026192
438,SOAD14783,Flumevale,Yes,Flood Risk Reduction,Earth,10.09,0.162,15130.0,1960.0,1984.0,0.06107,7.98987,Missing,3.0,39.39,Low,Satisfactory,2007.0,0.073,47.6,233.3,35.040000000000006,315.94000000000005,23.063620000000004
2328,SOAD14397,Flumevale,Yes,Irrigation,Earth,3.555,0.354,19470.0,1903.0,1969.0,0.33687,7.98987,Missing,6.0,36.62,Low,Not Rated,2018.0,0.0635,285.3,70.0,8.2,363.5,23.08225
474,SOAD13583,Flumevale,Yes,Irrigation,Earth,2.56,0.048,4422.600000000006,1926.0,1980.0,0.12608,0.0,Missing,6.0,25.99,Low,Not Rated,2015.6,0.0886,14.7,241.0,5.2,260.9,23.11574
1159,SOAD07323,Flumevale,Yes,Flood Risk Reduction,Earth,9.696,0.7,59000.0,1958.0,1999.0,0.1851799999999999,37.28606,Missing,1.0,0.16,High,Satisfactory,2017.0,0.1044,15.6,189.5,16.46,221.56,23.130864000000003
2403,SOAD12465,Flumevale,Yes,Recreation,Gravity,2.354,0.011,32363.60000000001,1994.0,1998.0,1.90302,69.24554,Missing,6.0,64.526,Low,Not Rated,2010.4,0.0914,229.3,20.1,3.7,253.1,23.13334
1007,SOAD03601,Flumevale,Yes,Other,Buttress,8.355,0.177,1570.0,1936.0,2006.0,0.34869,12128.62266,Missing,0.5,4.32,Low,Satisfactory,2017.0,0.0621,336.2,6.0,31.02,373.22,23.176962
504,SOAD14050,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.674,0.374,16843.99999999997,1903.0,1995.0,0.05122,53.2658,Missing,0.0,30.41,Low,Fair,2021.0,0.083,32.6,220.6,26.62,279.82,23.22506
1131,SOAD07607,Flumevale,Yes,Irrigation,Earth,2.536,0.43,6799.0,1900.0,1993.0,0.19109,0.0,Uncontrolled,6.0,0.0,Low,Fair,2015.0,0.0471,6.2,480.4,6.7,493.3,23.23443
186,SOAD19322,Flumevale,Yes,Flood Risk Reduction,Earth,10.397,0.123,0.0,1957.0,1987.0,0.02561,0.0,Uncontrolled,3.0,1.56,Low,Fair,2005.0,0.0811,34.6,233.8,18.16,286.56000000000006,23.240016000000008
1241,SOAD12574,Flumevale,Yes,Irrigation,Earth,4.369,0.367,18220.0,1885.0,1993.0,0.16548,0.0,Uncontrolled,6.0,7.71,Low,Satisfactory,2013.0,0.0433,20.0,476.9,40.0,536.9,23.24777
716,SOAD16797,Flumevale,Yes,Water Supply,Earth,6.791,0.25,14800.0,1955.0,1993.0,0.0985,5.32658,Missing,1.0,5.62,High,Satisfactory,2017.0,0.0971,10.0,207.4,22.2,239.6,23.26516
106,SOAD06818,Flumevale,Yes,Irrigation,Earth,12.671,0.133,2015.0,1936.0,1998.0,0.01773,21.30632,Uncontrolled,2.0,3.31,Significant,Fair,2022.0,0.1386,41.9,113.4,12.7,168.0,23.2848
1890,SOAD17867,Flumevale,Yes,Water Supply,Earth,12.472,0.145,32000.0,1960.0,1993.0,0.2364,2.66329,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0888,8.3,248.3,5.9,262.5,23.31
662,SOAD19878,Flumevale,Yes,Recreation,Earth,11.025,0.104,0.0,1966.0,2004.0,0.06107,15.97974,Uncontrolled,6.0,24.36,Low,Satisfactory,2016.0,0.0471,31.8,458.7,5.0,495.5,23.338050000000003
400,SOAD15258,Flumevale,Yes,Water Supply,Rockfill,8.452,0.09,17804.0,1940.0,2001.0,0.08668,0.0,Uncontrolled,0.0,31.34,Low,Not Rated,2018.2,0.1229,9.5,163.2,17.5,190.2,23.37558
1655,SOAD02881,Flumevale,Yes,Irrigation,Earth,8.626,0.087,10653.0,1951.0,1993.0,0.14775,0.0,Missing,6.0,19.89,Low,Fair,2009.0,0.0605,42.2,320.1,24.1,386.4,23.3772
136,SOAD04159,Flumevale,Yes,Recreation,Earth,19.17,0.135,36606.0,1920.0,1999.0,0.00788,0.0,Missing,6.0,4.78,Low,Fair,2015.0,0.0423,16.3,529.7,6.7,552.7,23.37921
808,SOAD08358,Flumevale,Yes,Irrigation,Earth,19.367,0.083,22361.0,1947.0,1999.0,0.04137,29.29619,Uncontrolled,0.0,7.79,Low,Not Rated,2018.6,0.0763,23.3,255.9,27.3,306.5,23.38595
1405,SOAD10513,Flumevale,Yes,Water Supply,Earth,4.24,0.158,2150.0,1919.0,1998.0,0.35657,13.31645,Missing,0.5,18.892,Low,Satisfactory,2017.0,0.0727,283.7,13.5,24.8,322.0,23.4094
2439,SOAD02823,Flumevale,Yes,Water Supply,Earth,38.483,0.297,80.0,1965.0,2000.0,0.21276,21.30632,Uncontrolled,6.0,26.45,Low,Not Rated,2015.8,0.0674,39.2,271.7,36.9,347.79999999999995,23.44172
421,SOAD01188,Flumevale,Yes,Water Supply,Earth,14.635,0.063,22300.0,1930.0,1990.0,0.01576,0.0,Missing,1.0,3.36,Significant,Satisfactory,2017.0,0.1306,15.1,131.9,32.5,179.5,23.4427
704,SOAD13232,Flumevale,Yes,Water Supply,Earth,15.403,0.163,80000.0,2002.0,2002.0,0.0591,2.66329,Missing,1.0,6.19,High,Satisfactory,2017.0,0.0988,12.0,190.7,34.7,237.4,23.45512
399,SOAD15188,Flumevale,Yes,Irrigation,Earth,4.957,0.083,5588.0,1951.0,2004.0,0.05122,7.98987,Uncontrolled,6.0,46.98,Low,Not Rated,2015.8,0.0787,34.2,236.3,27.6,298.1,23.460470000000004
1497,SOAD09693,Flumevale,Yes,Irrigation,Earth,4.165,0.165,45603.0,1909.0,2000.0,0.1182,0.0,Controlled,6.0,0.0,Low,Fair,2016.0,0.0697,46.0,265.4,25.7,337.1,23.49587
1077,SOAD13217,Flumevale,Yes,Water Supply,Earth,34.196,0.165,125000.0,2001.0,1998.0,0.05319,0.0,Missing,1.0,1.59,High,Satisfactory,2017.0,0.1144,20.6,166.0,18.9,205.5,23.5092
2648,SOAD03961,Flumevale,Yes,Irrigation,Earth,9.23,0.35,33791.0,1917.0,2018.0,0.82346,7.98987,Uncontrolled,6.0,12.53,Low,Satisfactory,2018.0,0.0391,428.6,142.3,30.5,601.4000000000001,23.514740000000007
2390,SOAD17097,Flumevale,Yes,Irrigation,Earth,14.418,0.265,8070.0,1935.0,1993.0,0.5003799999999999,7.98987,Missing,6.0,34.77,Low,Satisfactory,2015.0,0.0297,634.3,145.9,12.0,792.1999999999999,23.52834
2834,SOAD09585,Flumevale,Yes,Irrigation,Earth,16.795,0.477,118000.0,1966.0,1994.0,0.89635,77.23541,Uncontrolled,1.0,54.03,High,Satisfactory,2022.0,0.0908,121.4,96.8,41.2,259.4,23.55352
1906,SOAD18704,Flumevale,Yes,Irrigation,Earth,9.489,0.519,41221.399999999965,1956.0,1999.0,0.3349,82.56199,Missing,0.0,130.8,Low,Satisfactory,2017.0,0.0543,340.4,79.9,14.3,434.6,23.59878
1795,SOAD08662,Flumevale,Yes,Irrigation,Earth,7.141,0.2,23457.0,1960.0,1999.0,0.21276,7.98987,Missing,6.0,11.55,Low,Fair,2021.0,0.0496,38.7,421.1,16.4,476.2,23.61952
443,SOAD03200,Flumevale,Yes,Irrigation,Concrete,4.804,0.02,250.0,1910.0,1997.0,0.05122,0.0,Missing,0.0,16.72,Low,Fair,2008.0,0.0756,7.5,265.1,39.9,312.5,23.625
2168,SOAD05739,Flumevale,Yes,Water Supply,Earth,25.849,0.117,57000.0,1928.0,1977.0,0.1792699999999999,29.29619,Missing,1.0,10.12,Significant,Satisfactory,2017.0,0.1247,13.1,163.6,12.8,189.5,23.63065
1129,SOAD02959,Flumevale,Yes,Other,Gravity,13.405,0.054,1716.0,1915.0,1996.0,0.0925899999999999,375.52389,Missing,1.0,5.53,High,Satisfactory,2017.0,0.0777,36.9,239.0,29.340000000000003,305.24,23.717148
1198,SOAD00230,Flumevale,Yes,Water Supply,Earth,13.235,0.39,44450.0,1957.0,2003.0,0.0925899999999999,0.0,Missing,6.0,3.23,Low,Satisfactory,2019.0,0.0411,37.5,480.9,58.8,577.1999999999999,23.722919999999995
701,SOAD19499,Flumevale,Yes,Hydroelectric,Concrete,21.457,0.076,1693.0,1961.0,2008.0,0.02364,284.97203,Uncontrolled,3.0,15.59,Low,Satisfactory,2023.0,0.0749,13.2,221.9,81.7,316.8,23.72832
2034,SOAD17467,Flumevale,Yes,Water Supply,Earth,7.61,0.115,15343.0,1923.0,2007.0,0.394,34.62277,Missing,0.5,11.688,Low,Satisfactory,2017.0,0.0651,290.0,12.1,63.6,365.7000000000001,23.807070000000003
1272,SOAD14853,Flumevale,Yes,Irrigation,Earth,9.998,0.14,25885.0,1961.0,2001.0,0.05122,7.98987,Missing,6.0,17.76,Low,Satisfactory,2016.0,0.0471,36.2,463.1,6.2,505.5,23.809050000000003
780,SOAD16218,Flumevale,Yes,Irrigation,Earth,7.221,0.175,16841.400000000023,1945.0,1996.0,0.0886499999999999,0.0,Uncontrolled,6.0,10.1,Low,Fair,2003.0,0.0606,17.8,364.3,11.3,393.4,23.84004
1634,SOAD04354,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.043,0.212,0.0,1907.0,1998.0,0.28171,90.55186,Uncontrolled,6.0,92.2,Low,Not Rated,2018.6,0.0501,247.7,201.7,26.54,475.94,23.844594
675,SOAD06752,Flumevale,Yes,Irrigation,Earth,4.089,0.1,5689.0,1965.0,1994.0,0.14775,239.6961,Uncontrolled,6.0,14.22,Low,Fair,2011.0,0.0682,14.8,331.4,4.3,350.5,23.9041
717,SOAD19201,Flumevale,Yes,Flood Risk Reduction,Earth,4.301,1.502,81700.0,1981.0,1998.0,0.16942,7.98987,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0851,42.0,186.8,52.36,281.16,23.926716
1670,SOAD05878,Flumevale,Yes,Flood Risk Reduction,Earth,12.225,0.357,52203.59999999998,1970.0,2004.0,0.14184,0.0,Uncontrolled,3.0,0.0,High,Satisfactory,2022.0,0.0719,6.3,281.9,44.76,332.96,23.939824
1415,SOAD16005,Flumevale,Yes,Irrigation,Earth,13.554,0.232,88361.0,1936.0,1998.0,0.10638,7.98987,Missing,6.0,13.37,Low,Fair,2018.0,0.0761,41.5,242.4,31.1,315.0,23.9715
2012,SOAD17658,Flumevale,Yes,Water Supply,Earth,21.022,0.212,51300.0,1991.0,2003.0,0.21473,0.0,Missing,1.0,3.33,High,Satisfactory,2017.0,0.0948,22.8,163.0,67.2,253.0,23.9844
78,SOAD06890,Flumevale,Yes,Irrigation,Earth,10.521,0.108,11298.399999999963,1960.0,1986.0,0.01773,0.0,Uncontrolled,6.0,31.99,Low,Not Rated,2013.6,0.0862,31.4,230.2,16.8,278.4,23.99808
1347,SOAD01187,Flumevale,Yes,Irrigation,Earth,7.543,0.084,8450.0,1942.0,1999.0,0.11426,13.31645,Uncontrolled,6.0,16.35,Low,Fair,2010.0,0.0489,20.3,439.1,31.7,491.1,24.01479
165,SOAD15281,Flumevale,No,Irrigation,Earth,4.363,0.17,0.0,1958.0,1989.0,0.06895,220.52041200000008,Missing,1.0,20.224,Significant,Fair,2017.0,0.1311,34.6,134.0,14.6,183.2,24.01752
595,SOAD02295,Flumevale,Yes,Fish and Wildlife Pond,Earth,5.325,0.2,15557.0,1948.0,2009.0,0.11032,13.31645,Missing,0.0,35.06,Low,Fair,2022.0,0.094,44.4,192.4,18.74,255.54,24.020760000000003
924,SOAD08047,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.519,0.2,2834.0,1895.0,1962.0,0.12214,0.0,Missing,6.0,14.88,Low,Not Rated,2018.4,0.0511,35.2,415.0,20.14,470.34,24.034374
1672,SOAD06625,Flumevale,Yes,Irrigation,Earth,13.95,0.1,20414.0,1958.0,1998.0,0.10835,0.0,Uncontrolled,2.0,23.51,Significant,Satisfactory,2021.0,0.1023,36.0,160.5,39.0,235.5,24.09165
1631,SOAD19326,Flumevale,Yes,Irrigation,Earth,11.113,0.111,13587.0,1938.0,2000.0,0.12017,45.27593,Uncontrolled,2.0,4.79,Significant,Satisfactory,2022.0,0.1178,24.3,165.2,15.7,205.2,24.17256
1981,SOAD05779,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,21.655,0.13,57873.80000000002,1981.0,2007.0,0.17336,0.0,Uncontrolled,2.0,28.93,Significant,Fair,2022.0,0.1395,27.7,129.8,15.86,173.36,24.183720000000005
1889,SOAD03142,Flumevale,Yes,Flood Risk Reduction,Earth,7.027,0.758,220000.0,2008.0,2006.0,0.24231,0.0,Missing,1.0,0.0,High,Satisfactory,2017.0,0.0799,47.5,213.6,41.58,302.68,24.184132
