,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
7420,SOAD05388,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,13.364,0.233,50000.0,1964.0,2001.0,0.16351,0.0,Uncontrolled,4.0,31.92,Low,Satisfactory,2016.0,0.0728,27.1,50.9,20.5,98.5,6.337878502905369
3643,SOAD13299,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.068,0.067,20278.00000000003,1967.0,2005.0,0.1016519999999996,13.31645000000026,Missing,1.0,62.43,Low,Missing,2015.8,0.0685,14.5,73.4,21.96,109.86,6.341285556033253
1819,SOAD18116,Lyndrassia,No,Grade Stabilization,Earth,10.048,0.133,12734.0,1965.0,2000.0,0.04137,2114.65226,Uncontrolled,0.0,23.302,Low,Not Rated,2014.0,0.0929,40.3,9.8,17.04,67.13999999999999,6.342644384801386
4324,SOAD08927,Lyndrassia,No,Flood Risk Reduction,Earth,7.465,0.211,20485.0,1996.0,2008.0,0.05122,1219.78682,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0965,35.0,6.8,31.2,73.0,6.342859923839569
4680,SOAD05034,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.337,0.2,3111.399999999994,1960.0,2006.0,0.0839219999999998,9.587843999999905,Missing,0.0,49.46,Low,Missing,2014.0,0.0831,19.2,68.5,27.06,114.76,6.343181226551533
4397,SOAD09863,Lyndrassia,No,Flood Risk Reduction,Earth,9.367,0.153,18860.0,1986.0,2008.0,0.03349,1177.17418,Uncontrolled,0.0,34.516,Low,Not Rated,2014.8,0.1079,19.5,16.6,26.02,62.120000000000005,6.343312387764454
2751,SOAD17470,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.167,0.133,15000.0,1976.0,2000.0,0.07289,2370.3281,Uncontrolled,0.0,15.098,Low,Not Rated,2015.6,0.1197,20.4,15.5,26.28,62.18,6.346333872377873
4377,SOAD16600,Lyndrassia,No,Flood Risk Reduction,Earth,7.839,0.233,21750.0,2001.0,2007.0,0.04728,2210.5307,Uncontrolled,1.0,33.504,Low,Not Rated,2014.4,0.0988,28.7,11.9,30.44,71.03999999999999,6.3485699129104605
7524,SOAD14409,Lyndrassia,No,Flood Risk Reduction,Earth,10.843,0.25,49576.0,1978.0,2004.0,0.04137,1275.71591,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.077,31.4,23.1,21.16,75.66,6.3494628873467445
397,SOAD07205,Lyndrassia,No,Grade Stabilization,Earth,9.317,0.127,8242.0,1992.0,2000.0,0.04925,1158.53115,Uncontrolled,0.0,31.354,Low,Not Rated,2014.8,0.1101,25.0,14.1,24.44,63.540000000000006,6.350550356805325
6451,SOAD11281,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.705,0.167,8507.400000000023,1960.0,2006.0,0.0937720000000004,34.62276999999949,Missing,1.0,31.54,Low,Missing,2014.2,0.0902,12.5,51.8,18.62,82.92,6.351713414490223
1725,SOAD16336,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.642,0.05,0.0,1940.0,2007.0,0.1564179999999999,26.100242000000208,Missing,0.0,88.41,Low,Missing,2014.4,0.0925,22.8,54.2,22.66,99.66,6.352225944399834
5777,SOAD08989,Lyndrassia,No,Recreation,Earth,10.926,0.35,0.0,1975.0,1996.0,0.08077,1904.25235,Missing,0.0,36.81,Low,Not Rated,2014.0,0.0653,35.0,67.0,5.5,107.5,6.355822030454874
7757,SOAD09418,Lyndrassia,No,Flood Risk Reduction,Earth,9.07,0.225,26748.0,1980.0,2008.0,0.06698,1864.303,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0832,36.3,21.2,19.54,77.03999999999999,6.356610156297683
2736,SOAD12761,Lyndrassia,No,Flood Risk Reduction,Earth,11.285,0.193,25240.0,2004.0,2007.0,0.05122,636.52631,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.089,35.6,4.9,33.04,73.53999999999999,6.35898958697915
7367,SOAD11712,Lyndrassia,No,Flood Risk Reduction,Earth,10.737,0.25,35100.0,1985.0,2008.0,0.01576,237.03281,Uncontrolled,0.0,34.516,Low,Not Rated,2014.8,0.1113,25.9,9.8,27.14,62.84,6.363732677996159
2815,SOAD07657,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.666,0.1,111078.0,1943.0,2007.0,0.1118959999999997,26.100242000000208,Missing,0.0,81.0,Low,Missing,2016.4,0.0931,10.3,66.9,16.740000000000002,93.94,6.366414988040924
4461,SOAD18551,Lyndrassia,No,Flood Risk Reduction,Earth,11.33,0.13,16328.0,2006.0,2011.0,0.15366,2575.40143,Uncontrolled,0.0,32.638,Low,Not Rated,2016.4,0.1115,29.7,7.5,27.14,64.34,6.367600590437651
3669,SOAD07411,Lyndrassia,No,Flood Risk Reduction,Earth,11.204,0.177,24975.0,1998.0,2011.0,0.14972,3148.00878,Uncontrolled,0.0,31.354,Low,Not Rated,2015.2,0.112,15.2,21.1,27.14,63.44,6.367906536459922
4959,SOAD12297,Lyndrassia,No,Flood Risk Reduction,Earth,9.576,0.183,26440.0,1990.0,2005.0,0.03349,1059.98942,Uncontrolled,0.0,34.516,Low,Not Rated,2015.2,0.1083,23.0,14.9,24.44,62.34,6.368678973913193
5514,SOAD14821,Lyndrassia,No,Flood Risk Reduction,Earth,10.842,0.23,19864.0,1996.0,2011.0,0.09456,2277.11295,Uncontrolled,0.0,31.354,Low,Not Rated,2015.2,0.1026,19.7,13.5,30.44,63.64,6.370002422332764
367,SOAD04448,Lyndrassia,No,Grade Stabilization,Earth,13.703,0.083,4019.0,1992.0,2008.0,0.09653,2103.9991,Uncontrolled,0.0,33.504,Low,Not Rated,2015.2,0.0856,30.2,10.8,33.46,74.46000000000001,6.370518657267095
3943,SOAD03775,Lyndrassia,No,Flood Risk Reduction,Earth,12.115,0.147,21415.0,2006.0,2009.0,0.04925,1126.57167,Uncontrolled,0.0,32.638,Low,Not Rated,2016.4,0.1012,16.3,18.3,30.44,65.03999999999999,6.371424216628074
6015,SOAD17643,Lyndrassia,No,Grade Stabilization,Earth,11.515,0.18,23761.0,1965.0,2000.0,0.05122,1302.34881,Uncontrolled,0.0,34.054,Low,Not Rated,2016.4,0.1024,29.0,21.9,18.18,69.08,6.372168116569519
3094,SOAD08455,Lyndrassia,No,Flood Risk Reduction,Earth,8.132,0.133,11213.0,1988.0,2008.0,0.05516,567.28077,Uncontrolled,0.0,31.354,Low,Not Rated,2014.8,0.1062,30.4,9.7,26.02,66.11999999999999,6.373713811933993
3026,SOAD00795,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.668,0.195,10291.0,1978.0,2005.0,0.02364,221.05307,Uncontrolled,0.0,36.278000000000006,Low,Not Rated,2014.0,0.0759,44.0,22.1,20.26,86.35999999999999,6.376282537579535
5582,SOAD11833,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.678,0.18,16465.0,1975.0,2008.0,0.00788,2655.30013,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0921,40.0,17.8,17.68,75.47999999999999,6.377881719768046
1286,SOAD01699,Lyndrassia,No,Flood Risk Reduction,Earth,7.217,0.122,10930.0,1962.0,2004.0,0.03546,1640.58664,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.0735,41.6,13.6,30.54,85.74000000000001,6.378155297487975
7643,SOAD09559,Lyndrassia,Yes,Irrigation,Earth,5.496,0.168,0.0,1936.0,2007.0,0.1296259999999995,884.744938,Missing,0.0,53.61,Low,Missing,2013.8,0.0712,19.6,78.0,11.3,108.9,6.378787546232343
4284,SOAD03341,Lyndrassia,No,Flood Risk Reduction,Earth,11.026,0.16,24477.0,1994.0,2007.0,0.04334,1155.86786,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0874,26.4,16.9,33.46,76.75999999999999,6.381263697743415
493,SOAD17576,Lyndrassia,No,Grade Stabilization,Earth,11.595,0.14,10217.0,2007.0,2009.0,0.08077,9537.24149,Uncontrolled,0.0,32.638,Low,Not Rated,2016.4,0.1041,25.1,10.4,29.42,64.92,6.385292872488499
5261,SOAD10437,Lyndrassia,No,Flood Risk Reduction,Earth,15.019,0.183,28668.0,2005.0,2011.0,0.21079,625.87315,Uncontrolled,0.0,34.584,Low,Not Rated,2016.4,0.1193,10.4,20.7,30.42,61.52,6.385562786459923
383,SOAD17442,Lyndrassia,No,Grade Stabilization,Earth,10.102,0.116,11953.0,1992.0,2008.0,0.0886499999999999,2953.58861,Uncontrolled,0.0,31.354,Low,Not Rated,2015.8,0.1052,29.7,7.8,26.02,63.52,6.386661248207092
256,SOAD15227,Lyndrassia,No,Grade Stabilization,Earth,10.156,0.092,5974.0,2000.0,2007.0,0.01576,191.75688,Uncontrolled,0.0,29.722,Low,Not Rated,2015.2,0.0985,30.3,10.5,30.44,71.24,6.387225274145603
7028,SOAD10486,Lyndrassia,No,Grade Stabilization,Earth,9.871,0.263,29478.0,1964.0,2000.0,0.00788,239.6961,Uncontrolled,0.0,39.36,Low,Not Rated,2016.4,0.1046,22.8,22.2,18.14,63.14,6.388945183902979
2106,SOAD10339,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.179,0.05,8507.400000000023,1948.0,2006.0,0.1225339999999999,66.5822499999997,Missing,0.0,31.73,Low,Missing,2014.2,0.0958,14.5,49.6,26.4,90.5,6.392715487629175
1695,SOAD03402,Lyndrassia,No,Grade Stabilization,Earth,9.427,0.196,14413.0,1995.0,2007.0,0.06304,820.29332,Uncontrolled,0.0,30.416,Low,Not Rated,2014.0,0.0821,35.0,18.1,22.14,75.24000000000001,6.393976189792157
5266,SOAD15514,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.14,0.228,0.0,1930.0,2007.0,0.1564179999999995,23.43695200000002,Missing,0.0,82.56,Low,Missing,2015.6,0.0901,18.9,72.8,17.18,108.88,6.39441883534193
6257,SOAD07564,Lyndrassia,No,Flood Risk Reduction,Earth,9.941,0.283,41144.0,1997.0,2007.0,0.00788,45.27593,Uncontrolled,0.0,34.054,Low,Not Rated,2014.4,0.0765,42.3,17.3,17.5,77.1,6.395132770389318
5665,SOAD19216,Lyndrassia,No,Grade Stabilization,Earth,12.497,0.247,29343.0,1977.0,2008.0,0.05122,1078.63245,Uncontrolled,0.0,34.054,Low,Not Rated,2014.8,0.0981,23.1,22.8,27.72,73.62,6.395386386662722
569,SOAD03253,Lyndrassia,No,Fish and Wildlife Pond,Earth,11.081,0.06,15000.0,1957.0,2000.0,0.00788,2343.6952,Uncontrolled,0.0,23.302,Low,Not Rated,2014.0,0.0946,34.3,22.3,15.34,71.94,6.397123285531998
523,SOAD05996,Lyndrassia,No,Grade Stabilization,Earth,10.5,0.153,5842.0,1972.0,2000.0,0.04334,1464.8095,Uncontrolled,0.0,34.516,Low,Not Rated,2016.4,0.1197,24.8,7.5,29.68,61.98,6.40116697087884
4143,SOAD13417,Lyndrassia,No,Missing,Gravity,10.912,0.441,64000.0,1951.0,1938.0,0.09456,2.66329,Missing,5.0,93.17600000000002,Low,Not Rated,2014.0,0.0804,40.9,17.2,23.1,81.19999999999999,6.403373298048972
4540,SOAD11181,Lyndrassia,No,Grade Stabilization,Earth,7.465,0.267,15374.0,1979.0,2000.0,0.01773,284.97203,Uncontrolled,0.0,34.516,Low,Not Rated,2015.6,0.1199,12.1,22.8,26.42,61.32,6.403689022064209
1490,SOAD17244,Lyndrassia,No,Debris Control,Earth,8.727,0.1,13417.0,1972.0,2009.0,0.01379,138.49108,Uncontrolled,0.0,35.354,Low,Not Rated,2014.0,0.1087,35.4,13.4,18.32,67.12,6.4074735754728325
263,SOAD20343,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.934,0.113,7900.0,2000.0,2009.0,0.03152,484.71878,Uncontrolled,0.0,34.516,Low,Not Rated,2014.4,0.1202,20.4,7.3,33.1,60.8,6.410321998596191
5686,SOAD05712,Lyndrassia,No,Flood Risk Reduction,Earth,11.146,0.2,18065.0,1986.0,2008.0,0.04137,1185.16405,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0958,45.1,5.9,27.72,78.72,6.414313530921936
3972,SOAD17031,Lyndrassia,No,Flood Risk Reduction,Earth,12.258,0.13,24200.0,1993.0,2011.0,0.08471,1874.95616,Uncontrolled,0.0,33.65,Low,Not Rated,2014.8,0.1203,14.8,8.5,33.1,56.400000000000006,6.416749477386476
400,SOAD11048,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.379,0.2,111078.0,1954.0,2007.0,0.1158359999999998,22.904293999999936,Missing,0.0,81.96,Low,Missing,2015.6,0.0778,15.4,58.9,26.34,100.64,6.424570599794388
6446,SOAD12272,Lyndrassia,No,Fish and Wildlife Pond,Earth,8.496,0.167,30000.0,1978.0,2008.0,0.00788,189.09359,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0849,43.5,5.9,25.3,74.7,6.426138154417276
218,SOAD15401,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.677,0.113,4990.0,2001.0,2008.0,0.02561,519.34155,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0829,44.5,8.8,26.72,80.02,6.426152378320694
381,SOAD13298,Lyndrassia,No,Grade Stabilization,Earth,11.757,0.08,14630.0,1996.0,2008.0,0.03546,1067.97929,Uncontrolled,0.0,30.416,Low,Not Rated,2015.2,0.0816,44.0,6.0,26.72,76.72,6.429511771798134
7526,SOAD11191,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.736,0.333,13995.800000000016,1956.0,2008.0,0.0941659999999995,12.251134000000093,Missing,0.0,73.42,Low,Missing,2014.0,0.1128,15.8,48.1,24.62,88.52000000000001,6.432194204926492
815,SOAD06346,Lyndrassia,No,Grade Stabilization,Earth,10.463,0.092,10499.0,1991.0,2008.0,0.01576,266.329,Uncontrolled,0.0,33.504,Low,Not Rated,2014.8,0.0929,19.9,23.6,27.02,70.52,6.4381977578997605
1856,SOAD19736,Lyndrassia,Yes,Irrigation,Earth,6.949,0.125,0.0,1952.0,2006.0,0.102046,10.65316,Missing,0.0,49.38,Low,Missing,2018.0,0.0772,7.5,58.8,36.5,102.8,6.440839219093323
6512,SOAD12940,Lyndrassia,Yes,Irrigation,Earth,6.572,0.083,0.0,1950.0,2007.0,0.1820279999999998,7.98987,Missing,0.0,75.27,Low,Missing,2015.8,0.0801,17.6,59.2,17.9,94.70000000000002,6.445073456317187
785,SOAD02343,Lyndrassia,No,Grade Stabilization,Earth,10.452,0.07,5920.0,1984.0,2008.0,0.05122,1446.16647,Uncontrolled,0.0,34.054,Low,Not Rated,2015.4,0.1011,27.7,20.8,28.02,76.52,6.449584433436393
6194,SOAD02666,Lyndrassia,No,Flood Risk Reduction,Earth,10.071,0.154,20625.0,2006.0,2009.0,0.08077,1992.14092,Uncontrolled,0.0,32.566,Low,Not Rated,2014.4,0.1253,18.9,6.8,31.82,57.52,6.449915661811829
5325,SOAD01963,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.211,0.12,10927.799999999988,1953.0,2008.0,0.0941659999999995,11.185817999999928,Missing,0.0,71.15,Low,Missing,2014.0,0.1097,10.2,57.3,26.22,93.72,6.450815179646015
1169,SOAD07040,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.202,0.027,20278.00000000003,1955.0,2007.0,0.1118959999999997,26.100242000000208,Missing,0.0,77.57,Low,Missing,2015.6,0.0943,21.3,63.6,17.98,102.88,6.45381411075592
1844,SOAD12584,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.018,0.033,8507.400000000023,1950.0,2006.0,0.129626,59.125037999999904,Missing,0.0,31.57,Low,Missing,2014.2,0.0921,9.0,57.2,23.7,89.9,6.45603913590312
4577,SOAD15476,Lyndrassia,No,Irrigation,Earth,9.869,0.166,15482.0,1977.0,2000.0,0.0394,1294.35894,Uncontrolled,0.0,45.40599999999999,Low,Not Rated,2014.8,0.127,7.2,19.3,38.5,65.0,6.459488458931446
566,SOAD18541,Lyndrassia,No,Fish and Wildlife Pond,Earth,9.307,0.267,7324.0,1971.0,2000.0,0.06501,2772.48489,Uncontrolled,0.0,35.354,Low,Not Rated,2015.6,0.1152,37.4,9.5,16.58,63.48,6.464668680131435
6657,SOAD11511,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.263,0.108,23389.4,1957.0,2006.0,0.0941659999999999,53.2657999999999,Missing,0.0,57.39,Low,Missing,2015.2,0.0928,16.0,64.7,19.54,100.24,6.467244457006454
823,SOAD12385,Lyndrassia,No,Grade Stabilization,Earth,11.937,0.21,12066.0,2002.0,2007.0,0.00788,386.17705,Uncontrolled,0.0,34.096,Low,Not Rated,2015.6,0.0956,36.4,5.5,31.2,73.1,6.467931803315877
229,SOAD05303,Lyndrassia,No,Fish and Wildlife Pond,Earth,10.247,0.093,15000.0,1975.0,2008.0,0.01576,729.74146,Uncontrolled,0.0,35.354,Low,Not Rated,2015.6,0.1052,25.1,20.7,21.66,67.46,6.471580720394849
3395,SOAD19362,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.896,0.219,20278.00000000003,1951.0,2007.0,0.1158359999999998,9.587843999999905,Missing,1.0,81.3,Low,Missing,2015.6,0.0716,11.5,72.1,23.94,107.54,6.4750347568839794
4434,SOAD13745,Lyndrassia,No,Flood Risk Reduction,Earth,9.835,0.183,22486.0,2005.0,2011.0,0.03152,719.0883,Uncontrolled,0.0,34.584,Low,Not Rated,2015.2,0.1222,22.1,7.2,33.1,62.400000000000006,6.477284967899323
2124,SOAD13712,Lyndrassia,No,Grade Stabilization,Earth,9.749,0.142,6000.0,1957.0,2003.0,0.00788,822.95661,Uncontrolled,0.0,21.234,Low,Not Rated,2015.0,0.0597,37.9,22.2,20.88,80.97999999999999,6.480269630700349
3046,SOAD07973,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.242,0.138,7256.0,1957.0,2001.0,0.02561,1299.68552,Uncontrolled,0.0,25.526,Low,Not Rated,2014.0,0.0841,33.8,15.9,23.68,73.38,6.480483271479606
5033,SOAD18791,Lyndrassia,No,Flood Risk Reduction,Earth,14.582,0.157,17946.0,1994.0,2009.0,0.06107,6064.31133,Uncontrolled,1.0,34.516,Low,Not Rated,2015.2,0.1193,24.1,13.2,26.52,63.81999999999999,6.481186669915914
5799,SOAD15737,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.281,0.067,3111.399999999994,1925.0,1997.0,0.0933779999999995,83.62730600000009,Missing,0.0,42.03,Low,Missing,2018.4,0.0991,14.3,68.6,22.26,105.16,6.484280689954757
3801,SOAD16213,Lyndrassia,Yes,Irrigation,Earth,7.182,0.025,0.0,1945.0,2006.0,0.1402639999999997,5.32658,Missing,0.0,77.41,Low,Missing,2015.2,0.1181,9.9,56.0,19.5,85.4,6.487868671119213
7371,SOAD02123,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.248,0.133,3111.399999999994,1956.0,2006.0,0.0941659999999999,28.23087399999985,Missing,0.0,43.17,Low,Missing,2013.6,0.1114,18.0,61.3,16.060000000000002,95.36,6.488806509971619
6182,SOAD15272,Lyndrassia,No,Flood Risk Reduction,Earth,13.669,0.16,30392.0,2007.0,2011.0,0.04137,769.6908099999999,Uncontrolled,0.0,32.638,Low,Not Rated,2016.8,0.0985,22.2,14.6,30.44,67.24,6.489981701672077
5865,SOAD10217,Lyndrassia,No,Recreation,Earth,10.005,0.3429999999999999,0.0,1960.0,1996.0,0.08274,1262.39946,Missing,0.0,40.0,Low,Not Rated,2014.0,0.0698,35.1,62.9,5.8,103.8,6.4918610349297525
3010,SOAD15722,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.639,0.2,0.0,1953.0,2007.0,0.1118959999999997,23.969610000000102,Missing,0.0,74.45,Low,Missing,2015.6,0.0834,15.8,55.1,26.5,97.4,6.491981717944146
6232,SOAD13162,Lyndrassia,Yes,Other,Earth,6.124,0.167,0.0,1966.0,2006.0,0.1245039999999999,15.97974,Missing,0.0,63.3,Low,Missing,2014.6,0.1082,22.0,65.7,7.880000000000001,95.58,6.493588809818029
6075,SOAD17537,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.453,0.05,6179.400000000023,1950.0,2007.0,0.1193819999999994,28.23087399999985,Missing,0.0,43.35,Low,Missing,2015.6,0.116,11.5,64.2,19.34,95.04,6.49450356245041
6464,SOAD10373,Lyndrassia,No,Irrigation,Earth,5.713,0.553,21119.0,1976.0,2007.0,0.04925,1411.5437,Uncontrolled,0.0,30.042,Low,Not Rated,2016.8,0.0663,43.8,5.0,30.9,79.69999999999999,6.496787602454423
410,SOAD19015,Lyndrassia,No,Grade Stabilization,Earth,8.844,0.088,7244.0,1992.0,2008.0,0.0394,1214.46024,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0895,33.1,6.3,33.46,72.86,6.4982280580699445
5409,SOAD08440,Lyndrassia,No,Grade Stabilization,Earth,9.267,0.127,14604.0,1971.0,2005.0,0.01773,3539.51241,Uncontrolled,0.0,43.036,Low,Not Rated,2014.0,0.0794,37.5,14.2,29.32,81.02000000000001,6.504833587557078
4945,SOAD19783,Lyndrassia,No,Flood Risk Reduction,Earth,15.208,0.155,31507.0,2006.0,2000.0,0.04334,527.33142,Controlled,0.0,31.024,Low,Not Rated,2015.8,0.0713,46.8,16.6,45.32,108.72,6.5071754926443095
4633,SOAD06382,Lyndrassia,No,Flood Risk Reduction,Earth,13.869,0.172,22690.0,2010.0,2009.0,0.05713,2378.31797,Uncontrolled,0.0,32.638,Low,Not Rated,2016.8,0.1003,25.8,10.7,30.44,66.94,6.507532984912396
7034,SOAD11879,Lyndrassia,Yes,Irrigation,Earth,13.708,0.155,171355.4,1959.0,2000.0,0.13593,23173.28629,Uncontrolled,5.0,31.57,High,Satisfactory,2020.0,0.0533,25.0,80.8,1.7,107.5,6.507787089794874
1821,SOAD18783,Lyndrassia,No,Grade Stabilization,Earth,10.748,0.16,13108.0,1967.0,2000.0,0.03349,1030.69323,Uncontrolled,0.0,34.054,Low,Not Rated,2016.4,0.103,45.7,8.7,18.18,72.58000000000001,6.507812923491002
5032,SOAD18157,Lyndrassia,No,Fish and Wildlife Pond,Earth,7.89,0.144,22841.0,1963.0,2000.0,0.0591,934.81479,Uncontrolled,0.0,15.936,Low,Not Rated,2015.6,0.1186,27.8,12.1,24.82,64.72,6.508265994787216
4780,SOAD03229,Lyndrassia,Yes,Recreation,Earth,12.829,0.167,60000.0,1971.0,1994.0,0.0591,0.0,Uncontrolled,5.0,8.03,Low,Satisfactory,2007.0,0.0401,38.4,115.9,5.9,160.20000000000002,6.5091291613876825
1811,SOAD12638,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.543,0.025,8507.400000000023,1958.0,2006.0,0.0784060000000002,62.32098599999972,Missing,1.0,41.58,Low,Missing,2015.8,0.0918,12.6,55.6,23.46,91.66,6.510036679804325
5492,SOAD13285,Lyndrassia,No,Flood Risk Reduction,Earth,13.124,0.165,29633.0,2008.0,2011.0,0.06895,809.6401599999999,Uncontrolled,0.0,34.096,Low,Not Rated,2016.8,0.0955,28.7,12.7,31.2,72.6,6.517727999389171
3570,SOAD07340,Lyndrassia,No,Grade Stabilization,Earth,11.926,0.145,22214.0,1962.0,2000.0,0.03349,828.28319,Uncontrolled,0.0,19.758,Low,Not Rated,2016.4,0.1206,26.3,16.6,19.54,62.440000000000005,6.518434167504311
274,SOAD04462,Lyndrassia,No,Grade Stabilization,Earth,9.632,0.093,4992.0,1998.0,2007.0,0.05713,1225.1134,Uncontrolled,0.0,33.504,Low,Not Rated,2014.8,0.0968,22.4,23.2,31.2,76.79999999999998,6.52202911376953
3984,SOAD03469,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Gravity,7.792,0.354,20649.22,1975.0,1953.0,0.1871499999999999,29.29619,Missing,5.0,115.86,Low,Not Rated,2015.6,0.076,33.2,50.1,14.260000000000002,97.56000000000002,6.526368575692178
156,SOAD06646,Lyndrassia,No,Grade Stabilization,Earth,12.112,0.137,10221.0,1989.0,2000.0,0.09456,1344.96145,Uncontrolled,0.0,31.354,Low,Not Rated,2014.8,0.1173,25.9,9.5,27.82,63.22,6.526547717005014
5064,SOAD10553,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.85,0.017,1575.000000000029,1930.0,1986.0,0.1166239999999998,21.838978,Missing,2.0,47.27,Low,Missing,2014.8,0.0568,14.4,75.5,24.94,114.84,6.5285202343761926
5957,SOAD03194,Lyndrassia,No,Grade Stabilization,Earth,9.062,0.142,15062.0,1966.0,2004.0,0.03546,985.4173,Uncontrolled,0.0,39.738,Low,Not Rated,2014.0,0.0795,36.5,22.8,29.12,88.42,6.528702862262726
1672,SOAD17397,Lyndrassia,No,Flood Risk Reduction,Earth,9.917,0.223,23733.0,2006.0,2009.0,0.06501,679.13895,Uncontrolled,0.0,32.566,Low,Not Rated,2014.8,0.1276,20.6,6.0,31.82,58.42,6.531996711194515
797,SOAD07930,Lyndrassia,No,Grade Stabilization,Earth,9.697,0.093,6415.0,1992.0,2008.0,0.10835,2831.07727,Uncontrolled,0.0,31.354,Low,Not Rated,2015.4,0.1014,15.8,15.8,33.62,65.22,6.541477017849684
541,SOAD05237,Lyndrassia,No,Grade Stabilization,Earth,9.416,0.103,7882.0,1979.0,2008.0,0.0591,1792.39417,Uncontrolled,0.0,34.054,Low,Not Rated,2014.6,0.0935,45.8,7.7,22.9,76.4,6.541631054878235
224,SOAD00848,Lyndrassia,No,Grade Stabilization,Earth,9.748,0.155,18681.0,1994.0,2000.0,0.0591,1970.8346,Uncontrolled,0.0,31.354,Low,Not Rated,2014.8,0.1185,10.3,20.9,33.1,64.3,6.5443695127964014
6272,SOAD19360,Lyndrassia,No,Flood Risk Reduction,Earth,9.559,0.222,28007.0,1978.0,2008.0,0.20882,2641.98368,Uncontrolled,0.0,34.054,Low,Not Rated,2014.0,0.0974,36.1,12.7,27.72,76.52,6.545356347560882
84,SOAD11757,Lyndrassia,No,Grade Stabilization,Earth,10.062,0.093,8522.0,2005.0,2009.0,0.0453099999999999,2831.07727,Uncontrolled,0.0,45.94,Low,Not Rated,2015.2,0.1182,11.5,20.1,33.1,64.7,6.545462533086539
963,SOAD08994,Lyndrassia,No,Grade Stabilization,Earth,9.941,0.12,10136.0,1994.0,2008.0,0.07092,2559.42169,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0943,32.4,9.4,31.2,73.0,6.545794330537319
549,SOAD16388,Lyndrassia,No,Other,Earth,10.776,0.143,6671.0,1998.0,2007.0,0.03546,375.52389,Uncontrolled,0.0,45.282,Low,Not Rated,2014.0,0.0893,40.2,20.9,18.74,79.84,6.546278188228608
3572,SOAD09910,Lyndrassia,No,Flood Risk Reduction,Earth,10.768,0.147,21913.0,1994.0,2008.0,0.21473,10509.34234,Uncontrolled,0.0,33.504,Low,Not Rated,2014.0,0.0844,37.1,8.7,33.46,79.25999999999999,6.557291624844074
