,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
8629,SOAD09904,Navaldia,Yes,Other,Earth,21.225,1.933,2366400.0,1952.0,2012.0,9.33189,45.27593,Missing,5.0,3.323999999999998,High,Not Rated,2020.0,0.1131,747.4,653.1,42.4,1442.9,163.19199000000003
8708,SOAD14479,Navaldia,No,Water Supply,Earth,32.476,2.267,1364700.0,1948.0,1993.0,4.40689,356.88086,Uncontrolled,5.0,3.6720000000000006,High,Not Available,2021.0,0.1075,687.5,788.7,35.3,1511.5,162.48624999999998
6604,SOAD13422,Navaldia,Yes,Irrigation,Earth,13.639,0.277,61654.0,1962.0,2003.0,0.37824,7.98987,Uncontrolled,2.0,3.274000000000001,High,Unsatisfactory,2022.0,0.1357,322.2,855.7,18.9,1196.8000000000002,162.40576
6900,SOAD12356,Navaldia,Yes,Recreation,Earth,13.417,0.3,142138.59999999998,1935.0,2009.0,0.59494,0.0,Uncontrolled,5.0,3.2,High,Not Rated,2022.0,0.1065,708.3,807.2,6.9,1522.4,162.1356
8698,SOAD01393,Navaldia,No,Navigation,Gravity,8.354,0.643,0.0,1938.0,1979.0,24.87913,144017.40675,Controlled,5.0,2.7780000000000022,Significant,Not Available,2018.8,0.1471,652.9,417.5,30.86,1101.26,161.995346
6167,SOAD15855,Navaldia,Yes,Recreation,Timber Crib,6.165,0.218,2740.000000000029,1896.0,1999.0,0.56736,15377.83646,Missing,2.0,31.904000000000003,Significant,Not Rated,2018.4,0.1899,473.1,373.0,6.6,852.7,161.92773000000005
7731,SOAD07480,Navaldia,Yes,Recreation,Earth,11.253,0.52,101453.8,1966.0,1999.0,0.36051,2.66329,Uncontrolled,4.0,2.905999999999999,High,Fair,2020.0,0.1075,547.8,950.9,7.3,1505.9999999999998,161.89499999999998
8653,SOAD01347,Navaldia,Yes,Water Supply,Earth,12.932,0.933,1030536.0,1923.0,2008.0,9.28855,391.50363,Uncontrolled,5.0,4.0,High,Fair,2022.0,0.0871,921.3,911.7,22.1,1855.1,161.57921
8516,SOAD10016,Navaldia,Yes,Flood Risk Reduction,Earth,16.639,0.623,200986.0,1961.0,1994.0,0.36445,181.10372,Uncontrolled,5.0,18.76,Significant,Not Rated,2017.0,0.1634,559.6,412.2,17.04,988.84,161.57645599999998
8513,SOAD05933,Navaldia,Yes,Water Supply,Earth,4.337,0.182,93878.4,1888.0,2008.0,4.22171,18.64303,Missing,1.0,1.7100000000000009,High,Satisfactory,2017.6,0.0973,720.7,888.9,50.1,1659.6999999999998,161.48880999999997
5865,SOAD15459,Navaldia,Yes,Water Supply,Earth,6.739,0.583,106580.0,1933.0,1996.0,0.31126,13.31645,Uncontrolled,2.0,4.327999999999999,High,Unsatisfactory,2022.0,0.1251,544.3,741.3,4.8,1290.4,161.42903999999996
6182,SOAD17859,Navaldia,Yes,Flood Risk Reduction,Earth,23.751,0.16,144369.59999999998,1987.0,2011.0,4.02274,18.64303,Missing,1.0,2.7079999999999984,High,Fair,2021.2,0.1032,733.3,821.0,6.279999999999999,1560.58,161.051856
6777,SOAD17351,Navaldia,Yes,Water Supply,Earth,6.613,0.22,66645.0,1960.0,1991.0,0.28959,26.6329,Uncontrolled,2.0,2.9400000000000013,High,Not Rated,2014.0,0.116,507.9,857.6,21.1,1386.6,160.8456
8507,SOAD01313,Navaldia,Yes,Recreation,Earth,8.727,0.32,77660.0,1974.0,2006.0,3.24262,162.46069,Missing,1.0,4.638,High,Satisfactory,2018.4,0.1038,720.4,822.3,3.9,1546.6,160.53708
5984,SOAD15056,Navaldia,Yes,Recreation,Earth,6.837,0.355,116636.6,1972.0,2004.0,0.3152,5.32658,Uncontrolled,2.0,1.1999999999999993,High,Unsatisfactory,2022.0,0.1374,276.7,885.0,5.7,1167.4,160.40076000000002
865,SOAD03924,Navaldia,Yes,Other,Earth,31.01,0.25,777280.0000000002,1965.0,2009.0,5.207497999999999,0.0,Missing,1.0,4.33,High,Satisfactory,2013.0,0.0972,819.6,775.1,54.5,1649.2,160.30223999999998
5076,SOAD05537,Navaldia,Yes,Recreation,Concrete,3.35,0.025,123072.0,1952.0,2006.0,0.70526,13.31645,Uncontrolled,1.0,4.417999999999999,High,Fair,2019.6,0.1147,621.9,769.0,6.3,1397.2,160.25884
8266,SOAD08357,Navaldia,Yes,Flood Risk Reduction,Earth,25.501,0.812,593588.0,1980.0,2002.0,0.40976,61.25567,Uncontrolled,5.0,5.0,High,Not Rated,2022.0,0.118,393.6,946.0,17.16,1356.76,160.09768
8782,SOAD02531,Navaldia,Yes,Water Supply,Earth,27.093,1.2,125491.0,1953.0,1978.0,40.78688,2618.01407,Uncontrolled,2.0,48.04,Significant,Poor,2019.0,0.1571,855.7,103.6,58.9,1018.2,159.95922
7403,SOAD07961,Navaldia,Yes,Flood Risk Reduction,Earth,16.752,0.52,112269.0,1960.0,1998.0,0.2561,26.6329,Uncontrolled,5.0,2.834,High,Fair,2021.0,0.1005,624.8,940.4,25.1,1590.2999999999995,159.82514999999998
8104,SOAD16758,Navaldia,Yes,Flood Risk Reduction,Earth,15.464,1.067,154100.0,1965.0,2006.0,0.27974,34.62277,Uncontrolled,5.0,3.5879999999999974,High,Fair,2021.0,0.1072,662.1,795.4,27.36,1484.86,159.17699199999998
8657,SOAD17416,Navaldia,Yes,Water Supply,Gravity,30.785,0.26,822809.2,1957.0,2007.0,6.51676,495.37194,Missing,1.0,3.240000000000002,High,Satisfactory,2018.0,0.0937,767.1,865.3,60.7,1693.1,158.64347000000004
2907,SOAD17548,Navaldia,Yes,Flood Risk Reduction,Earth,9.81,0.161,125952.4,1978.0,2008.0,28.514174,5.32658,Missing,1.0,6.286000000000003,High,Fair,2019.4,0.1049,914.9,591.6,4.599999999999998,1511.1,158.51439
8578,SOAD08772,Navaldia,Yes,Recreation,Earth,14.642,0.533,227713.6,1983.0,2008.0,1.14063,237.03281,Missing,1.0,3.213999999999998,High,Fair,2019.2,0.1115,680.1,737.0,3.6,1420.6999999999998,158.40804999999995
8391,SOAD03493,Navaldia,Yes,Recreation,Earth,8.734,0.172,132371.59999999998,1972.0,2005.0,3.39234,23.96961,Missing,1.0,0.6759999999999984,High,Fair,2019.2,0.112,564.7,845.0,3.2,1412.9,158.24480000000003
8683,SOAD17942,Navaldia,Yes,Water Supply,Earth,20.826,1.498,784160.0,1929.0,2002.0,5.30324,314.26822,Uncontrolled,5.0,1.61,High,Not Rated,2021.0,0.1103,659.0,768.7,6.1,1433.8,158.14813999999998
7926,SOAD10880,Navaldia,Yes,Water Supply,Earth,28.813,0.19,276536.0,1923.0,2006.0,0.4865899999999999,98.54173,Missing,1.0,4.4620000000000015,High,Fair,2018.4,0.1309,572.3,570.2,63.5,1206.0,157.8654
6924,SOAD19690,Navaldia,Yes,Irrigation,Earth,2.913,3.87,581824.0000000002,1955.0,1996.0,1.3002,2.66329,Missing,2.0,1.612000000000002,High,Poor,2020.0,0.1182,474.1,848.1,10.9,1333.1,157.57242000000002
4535,SOAD03115,Navaldia,No,Recreation,Earth,16.397,0.792,0.0,1975.0,1984.0,0.0925899999999999,0.0,Missing,1.0,3.17,Significant,Not Rated,2014.0,0.1782,26.4,848.8,8.9,884.0999999999999,157.54662
8131,SOAD15121,Navaldia,Yes,Water Supply,Concrete,10.972,0.4,13000.00000000003,1927.0,1989.0,3.68587,13982.2725,Missing,2.0,13.392,Significant,Satisfactory,2016.8,0.1147,947.0,375.9,50.5,1373.4,157.52898000000002
8868,SOAD14936,Navaldia,No,Flood Risk Reduction,Earth,11.684,2.05,870560.0,1953.0,2010.0,175.18422,11994.925501999998,Missing,5.0,6.790000000000001,High,Not Available,2019.0,0.1038,693.4,791.2,32.66,1517.26,157.491588
8538,SOAD16214,Navaldia,Yes,Flood Risk Reduction,Earth,25.212,1.0,482061.0,1974.0,1993.0,1.01849,154.47082,Uncontrolled,5.0,8.27,High,Not Rated,2023.0,0.1303,703.4,474.8,30.36,1208.56,157.475368
8158,SOAD08388,Navaldia,Yes,Water Supply,Rockfill,48.397,0.2,786080.0,1972.0,1993.0,0.57524,95.87844,Missing,1.0,9.086,High,Fair,2017.2,0.1134,366.0,951.8,67.3,1385.1,157.07034
102,SOAD02236,Navaldia,Yes,Debris Control,Earth,10.437,0.133,115761.0,1959.0,1990.0,3.5530919999999995,7.98987,Uncontrolled,1.0,7.548000000000002,High,Satisfactory,2021.4,0.1016,721.2,807.1,17.0,1545.3000000000002,157.00248000000002
7339,SOAD12173,Navaldia,Yes,Flood Risk Reduction,Earth,17.387,0.664,105630.0,1963.0,2012.0,0.2501899999999999,23.96961,Missing,5.0,3.1779999999999973,High,Fair,2021.0,0.1007,612.7,917.3,24.44,1554.44,156.532108
3957,SOAD01066,Navaldia,No,Recreation,Earth,5.542,0.143,7119.999999999971,1915.0,2000.0,0.33096,0.0,Uncontrolled,4.0,6.48,Significant,Not Rated,2014.0,0.162,558.9,397.7,7.8,964.4,156.23279999999997
7858,SOAD05770,Navaldia,Yes,Flood Risk Reduction,Earth,12.275,0.548,132684.59999999998,1958.0,1987.0,0.43143,31.95948,Uncontrolled,5.0,4.572000000000001,High,Not Rated,2022.0,0.098,635.4,938.2,20.42,1594.02,156.21396
124,SOAD00368,Navaldia,Yes,Flood Risk Reduction,Earth,9.16,0.06,50784.0,1990.0,2007.0,4.620438,2.66329,Missing,1.0,4.767999999999999,High,Satisfactory,2014.6,0.1008,849.0,693.6,5.519999999999998,1548.12,156.05049599999998
4401,SOAD08338,Navaldia,Yes,Recreation,Earth,3.581,0.083,75920.0,1890.0,2005.0,0.40779,154.47082,Uncontrolled,1.0,1.8599999999999997,High,Unsatisfactory,2022.2,0.1371,406.1,723.9,7.5,1137.5,155.95125
7807,SOAD07322,Navaldia,Yes,Water Supply,Earth,14.442,0.113,64997.4,1888.0,2007.0,0.93378,23.96961,Missing,1.0,4.605999999999998,High,Poor,2016.6,0.1253,523.0,694.9,26.7,1244.6,155.94838
8059,SOAD16570,Navaldia,Yes,Recreation,Earth,11.125,0.122,500638.4,1965.0,2005.0,0.96333,42.61264,Missing,1.0,7.402000000000001,High,Poor,2016.6,0.1234,672.0,582.7,8.9,1263.6,155.92824000000002
8835,SOAD09678,Navaldia,No,Flood Risk Reduction,Earth,47.591,4.117,7070000.0,1952.0,2000.0,62.13183,4905.78018,Uncontrolled,5.0,39.33,High,Not Available,2018.4,0.0993,909.3,636.1,24.16,1569.5600000000002,155.85730800000002
8760,SOAD01239,Navaldia,Yes,Water Supply,Earth,38.348,2.767,3666000.0,1968.0,1990.0,17.42071,1970.8346,Uncontrolled,5.0,6.458000000000002,High,Not Rated,2021.0,0.0971,710.0,851.9,38.6,1600.5,155.40855000000002
8155,SOAD06878,Navaldia,Yes,Other,Earth,82.292,0.45,3577127.2,1971.0,2002.0,0.42552,0.0,Missing,1.0,10.534,High,Satisfactory,2017.6,0.1123,689.2,646.1,45.86,1381.16,155.10426800000002
6025,SOAD12726,Navaldia,Yes,Recreation,Earth,3.257,0.035,14003.200000000012,1880.0,2001.0,0.31323,15.97974,Missing,2.0,19.602,Significant,Fair,2021.0,0.142,665.8,417.8,8.0,1091.6,155.00719999999998
7435,SOAD07441,Navaldia,Yes,Recreation,Earth,5.735,0.167,160243.8,1957.0,2001.0,0.81558,15.97974,Missing,2.0,52.522000000000006,Significant,Fair,2020.6,0.1493,696.5,331.5,9.5,1037.5,154.89874999999998
4688,SOAD04437,Navaldia,Yes,Recreation,Earth,7.562,0.18,59041.40000000002,1910.0,1978.0,0.29156,2.66329,Uncontrolled,2.0,1.708000000000002,High,Not Rated,2023.0,0.1327,436.0,720.2,9.3,1165.5,154.66185000000002
5793,SOAD03104,Navaldia,Yes,Recreation,Earth,4.113,0.107,59409.0,1993.0,2008.0,0.43537,7.98987,Missing,1.0,1.328000000000003,High,Fair,2019.2,0.1141,708.4,641.3,5.7,1355.4,154.65113999999997
7798,SOAD18286,Navaldia,Yes,Flood Risk Reduction,Earth,11.987,0.575,45040.0,1955.0,1998.0,0.43143,29.29619,Uncontrolled,5.0,2.877999999999997,High,Fair,2022.0,0.0919,709.4,946.5,25.1,1681.0,154.4839
8414,SOAD01940,Navaldia,Yes,Recreation,Earth,27.45,0.3,928692.0000000002,1955.0,2005.0,2.49205,31.95948,Missing,1.0,3.0380000000000003,High,Fair,2019.8,0.1022,696.8,803.7,8.8,1509.3,154.25046
8663,SOAD09156,Navaldia,Yes,Flood Risk Reduction,Earth,20.258,0.3,213623.6,1950.0,2007.0,3.6051,279.64545,Missing,1.0,2.554000000000002,High,Fair,2021.2,0.1105,546.8,843.1,5.98,1395.88,154.24474
5178,SOAD18340,Navaldia,Yes,Recreation,Timber Crib,3.52,0.157,7017.200000000012,1919.0,1998.0,0.43931,45.27593,Missing,2.0,31.904000000000003,Significant,Fair,2018.8,0.1514,597.6,415.2,5.8,1018.6,154.21604
8648,SOAD15504,Navaldia,Yes,Water Supply,Earth,18.855,0.945,721942.0,1935.0,2007.0,8.85909,1440.83989,Missing,1.0,1.272000000000002,High,Fair,2020.2,0.0871,769.6,949.1,48.2,1766.9,153.89699
8515,SOAD09827,Navaldia,No,Navigation,Gravity,10.548,0.318,0.0,1927.0,1984.0,5.69133,85289.19896,Uncontrolled,5.0,3.4559999999999995,Significant,Not Available,2019.6,0.1492,949.5,74.3,6.1,1029.9,153.66107999999997
5824,SOAD19511,Navaldia,Yes,Recreation,Earth,5.899,0.075,80877.6,1995.0,2006.0,0.5811499999999999,7.98987,Missing,1.0,3.213999999999998,High,Fair,2020.0,0.1099,631.3,758.9,7.5,1397.6999999999998,153.60723
6257,SOAD01901,Navaldia,Yes,Recreation,Earth,2.352,0.042,59080.00000000003,1919.0,1989.0,0.67571,34.62277,Uncontrolled,1.0,1.2220000000000013,High,Poor,2019.2,0.1264,321.0,887.7,5.5,1214.2,153.47488
6922,SOAD20390,Navaldia,Yes,Flood Risk Reduction,Earth,14.147,0.689,103730.0,1986.0,2006.0,0.38612,13.31645,Uncontrolled,5.0,2.9399999999999977,High,Fair,2023.0,0.0958,692.4,882.8,23.48,1598.6799999999998,153.15354399999998
8720,SOAD06479,Navaldia,Yes,Water Supply,Earth,21.184,0.567,1085426.0,1966.0,2000.0,11.16005,322.25809,Uncontrolled,5.0,6.889999999999999,High,Not Rated,2022.0,0.1057,499.1,897.3,52.1,1448.5,153.10645
7603,SOAD20483,Navaldia,Yes,Irrigation,Earth,11.281,0.65,115112.2,1925.0,1955.0,0.56145,0.0,Uncontrolled,2.0,10.669999999999998,High,Not Rated,2014.0,0.155,471.9,510.4,5.4,987.7,153.09349999999998
555,SOAD17620,Navaldia,Yes,Recreation,Earth,8.478,0.077,78000.00000000003,1957.0,2006.0,2.167788,2.66329,Missing,1.0,3.3739999999999988,High,Satisfactory,2015.4,0.1004,883.1,637.9,3.6,1524.6,153.06984
7190,SOAD14926,Navaldia,Yes,Flood Risk Reduction,Earth,11.286,1.145,127127.0,1977.0,2003.0,0.25807,15.97974,Uncontrolled,4.0,3.09,Low,Not Rated,2014.0,0.1193,346.9,917.8,17.48,1282.1799999999998,152.96407399999998
6806,SOAD10659,Navaldia,Yes,Water Supply,Earth,10.191,0.16,40840.0,1892.0,2007.0,0.54372,13.31645,Missing,1.0,3.129999999999999,High,Poor,2017.0,0.1094,467.9,887.0,39.2,1394.1,152.51454
7836,SOAD10182,Navaldia,Yes,Recreation,Earth,6.153,0.287,500420.00000000006,1951.0,2002.0,1.42825,61.25567,Missing,1.0,5.265999999999998,High,Poor,2015.8,0.1244,638.7,579.5,7.0,1225.2,152.41488
8861,SOAD13746,Navaldia,No,Flood Risk Reduction,Earth,48.485,10.776,14422000.0,1955.0,1993.0,190.09909,12488.16681,Uncontrolled,5.0,11.77,High,Not Available,2019.6,0.1065,756.9,645.5,28.26,1430.66,152.36529000000002
8529,SOAD15919,Navaldia,Yes,Other,Earth,24.238,0.427,173100.0,2014.0,2010.0,1.51099,2.66329,Missing,1.0,3.539999999999999,High,Satisfactory,2013.6,0.0933,711.7,914.6,5.639999999999999,1631.9400000000005,152.260002
8729,SOAD03859,Navaldia,Yes,Flood Risk Reduction,Earth,20.844,0.6,154443.6,1960.0,2008.0,13.44722,303.61506,Missing,1.0,4.222,High,Fair,2020.8,0.1004,774.6,734.6,6.880000000000001,1516.0800000000002,152.21443200000002
8124,SOAD18828,Navaldia,Yes,Irrigation,Earth,4.495,6.833,0.0,1938.0,1996.0,2.72254,2.66329,Missing,1.0,1.597999999999999,High,Not Rated,2014.0,0.1179,648.6,635.3,6.2,1290.1,152.10279000000003
7606,SOAD11168,Navaldia,Yes,Recreation,Earth,8.306,0.587,163353.2,1959.0,1993.0,0.8766499999999999,23.96961,Uncontrolled,2.0,3.91,Significant,Not Rated,2021.0,0.134,678.3,447.6,9.0,1134.9,152.0766
8165,SOAD19371,Navaldia,Yes,Other,Rockfill,66.702,0.633,3708400.0,1967.0,1998.0,4.110996,2.66329,Missing,1.0,21.286,High,Fair,2019.4,0.1033,913.3,518.9,39.52,1471.7199999999998,152.028676
8269,SOAD00058,Navaldia,Yes,Irrigation,Earth,2.76,16.333,0.0,1940.0,2006.0,5.26778,0.0,Controlled,2.0,14.27,Significant,Not Rated,2015.0,0.1564,733.9,209.1,28.8,971.8,151.98952
7362,SOAD15647,Navaldia,Yes,Recreation,Earth,14.334,0.357,49979.99999999997,1934.0,1969.0,0.37233,26.6329,Uncontrolled,2.0,7.904000000000002,High,Poor,2018.0,0.1346,387.5,733.3,7.1,1127.9,151.81534
6217,SOAD20488,Navaldia,Yes,Other,Earth,46.385,0.6,679775.0,1955.0,2000.0,1.217066,2.66329,Missing,1.0,2.151999999999997,High,Fair,2019.0,0.1132,501.6,825.0,13.34,1339.9399999999998,151.68120799999997
99,SOAD13594,Navaldia,Yes,Flood Risk Reduction,Earth,5.431,0.067,112436.6,1994.0,2005.0,1.376636,2.66329,Missing,1.0,12.296,High,Poor,2021.0,0.1252,496.4,707.3,5.880000000000001,1209.58,151.439416
6607,SOAD11451,Navaldia,Yes,Flood Risk Reduction,Earth,10.465,0.477,70890.0,1965.0,1989.0,0.1792699999999999,13.31645,Uncontrolled,2.0,1.612000000000002,High,Unsatisfactory,2022.0,0.1533,39.7,939.5,8.2,987.4,151.36842
8467,SOAD03124,Navaldia,No,Hydroelectric,Earth,23.027,0.217,162667.8,1949.0,2000.0,5.59086,1004.06033,Uncontrolled,1.0,1.56,High,Fair,2023.0,0.1051,817.9,549.9,72.4,1440.2,151.36502000000002
8300,SOAD04084,Navaldia,Yes,Recreation,Earth,14.19,0.542,564420.0000000001,1967.0,2006.0,1.71587,61.25567,Missing,1.0,16.758000000000003,High,Poor,2016.2,0.1219,698.5,535.9,6.7,1241.1,151.29009000000002
5717,SOAD19649,Navaldia,Yes,Recreation,Earth,8.702,0.18,80877.6,1993.0,2008.0,0.42158,7.98987,Missing,1.0,3.213999999999998,High,Fair,2019.2,0.106,675.2,742.6,8.8,1426.6,151.2196
6970,SOAD04408,Navaldia,Yes,Recreation,Earth,11.415,0.158,67700.0,1947.0,2008.0,0.4668899999999999,42.61264,Missing,1.0,2.946000000000001,High,Poor,2019.6,0.121,397.9,847.6,3.6,1249.1,151.1411
6553,SOAD08220,Navaldia,Yes,Water Supply,Masonry,14.654,0.172,44965.19999999998,1905.0,2008.0,0.5319,804.31358,Missing,1.0,1.6920000000000035,High,Poor,2020.8,0.1304,274.8,876.9,7.1,1158.8,151.10752
5508,SOAD04679,Navaldia,Yes,Recreation,Earth,5.002,0.083,502420.00000000006,1930.0,2008.0,0.43537,79.89869999999999,Missing,1.0,4.144000000000002,High,Poor,2018.8,0.1169,679.2,606.5,6.6,1292.3,151.06987
5756,SOAD03870,Navaldia,Yes,Recreation,Earth,5.243,0.182,83736.40000000001,1906.0,2006.0,0.4905299999999999,34.62277,Missing,1.0,1.6339999999999968,High,Fair,2020.8,0.1152,402.8,899.8,6.5,1309.1,150.80831999999998
6249,SOAD15236,Navaldia,Yes,Water Supply,Gravity,15.026,0.233,274469.4,1906.0,2006.0,0.3545999999999999,58.59238,Missing,1.0,1.7759999999999998,High,Fair,2019.2,0.1126,462.7,863.2,13.2,1339.1,150.78266000000002
6196,SOAD04585,Navaldia,Yes,Water Supply,Earth,9.328,0.233,136076.0,1936.0,2009.0,0.2501899999999999,173.11385,Missing,1.0,6.454000000000001,High,Fair,2021.6,0.1089,702.1,624.9,57.2,1384.2,150.73938
8809,SOAD02349,Navaldia,No,Flood Risk Reduction,Earth,30.964,2.523,2315000.0,1963.0,2004.0,41.30696,2237.1636,Controlled,5.0,10.413999999999998,High,Not Available,2021.2,0.108,644.5,725.5,23.82,1393.82,150.53256
8189,SOAD18708,Navaldia,Yes,Other,Earth,5.353,0.157,60144.600000000006,1977.0,2003.0,6.65466,21.30632,Missing,2.0,9.2,Significant,Satisfactory,2021.6,0.1274,762.8,412.5,4.899999999999999,1180.2,150.35748
4805,SOAD10633,Navaldia,Yes,Recreation,Earth,5.331,0.04,518420.00000000006,1919.0,2008.0,0.27383,39.94935,Missing,1.0,4.220000000000001,High,Poor,2017.2,0.122,638.5,588.7,4.4,1231.6,150.2552
7143,SOAD13350,Navaldia,Yes,Water Supply,Earth,16.419,0.45,275744.4,1875.0,2005.0,0.57721,15.97974,Missing,1.0,1.161999999999999,High,Fair,2020.2,0.109,445.0,902.8,28.8,1376.6,150.0494
198,SOAD08394,Navaldia,Yes,Missing,Earth,6.541,0.243,94813.0,1944.0,1986.0,0.7438719999999999,0.0,Uncontrolled,3.0,2.49,High,Not Rated,2019.0,0.143,809.3,227.7,12.12,1049.12,150.02415999999997
5890,SOAD16738,Navaldia,Yes,Recreation,Earth,12.117,0.796,140353.8,1962.0,1988.0,0.27186,45.27593,Uncontrolled,5.0,18.938,Significant,Not Rated,2023.0,0.1458,549.3,473.6,3.7,1026.6,149.67828
7914,SOAD05234,Navaldia,Yes,Water Supply,Earth,10.423,0.567,94682.2,1953.0,1957.0,1.11699,45.27593,Uncontrolled,2.0,26.738000000000003,Significant,Poor,2016.0,0.1526,698.5,231.5,49.5,979.5,149.47170000000003
8779,SOAD16888,Navaldia,No,Flood Risk Reduction,Earth,50.179,0.493,1400000.0,1940.0,1983.0,2.79543,1925.55867,Uncontrolled,5.0,6.671999999999999,High,Not Available,2022.0,0.1043,558.3,849.7,21.9,1429.9,149.13857000000002
30,SOAD18799,Navaldia,Yes,Flood Risk Reduction,Earth,3.336,0.123,44391.4,1994.0,2011.0,0.7107759999999996,2.66329,Missing,1.0,4.107999999999999,High,Satisfactory,2018.6,0.1017,532.3,925.3,7.960000000000003,1465.56,149.047452
8381,SOAD19123,Navaldia,Yes,Other,Earth,62.042,0.967,1314700.0,1980.0,2005.0,0.7249599999999999,0.0,Missing,1.0,1.0579999999999998,High,Satisfactory,2014.0,0.1005,500.7,946.9,32.58,1480.1799999999998,148.75808999999998
6841,SOAD03383,Navaldia,Yes,Missing,Earth,11.926,0.533,177545.8,1990.0,1990.0,0.30141,29.29619,Uncontrolled,3.0,15.382,Significant,Not Rated,2015.0,0.1657,482.7,392.9,21.5,897.0999999999999,148.64946999999998
5522,SOAD18049,Navaldia,No,Recreation,Earth,12.674,0.233,10760.399999999994,1985.0,2006.0,0.24428,7.98987,Uncontrolled,2.0,12.464,Significant,Not Rated,2015.0,0.1607,560.5,355.8,7.8,924.1,148.50287
8832,SOAD19970,Navaldia,Yes,Missing,Earth,32.6,3.733,9102019.0,2023.0,2004.0,142.47630999999998,2380.98126,Uncontrolled,1.0,5.808000000000002,High,Satisfactory,2022.0,0.0814,897.5,895.9,30.94,1824.34,148.50127600000002
7457,SOAD03639,Navaldia,Yes,Recreation,Earth,13.061,0.233,95857.6,1966.0,2006.0,0.61858,58.59238,Missing,1.0,1.5920000000000023,High,Fair,2019.2,0.1053,480.4,922.4,7.4,1410.2,148.49406000000002
7115,SOAD15813,Navaldia,Yes,Flood Risk Reduction,Earth,9.457,0.408,75530.0,1964.0,2001.0,0.24625,26.6329,Uncontrolled,5.0,3.17,Significant,Fair,2022.0,0.1122,495.9,808.5,16.740000000000002,1321.14,148.231908
8818,SOAD03187,Navaldia,No,Flood Risk Reduction,Earth,36.405,3.933,7370000.0,1983.0,1990.0,27.83019,1885.60932,Uncontrolled,5.0,1.9499999999999995,High,Not Available,2019.4,0.1105,696.4,610.4,34.02,1340.82,148.16061
8511,SOAD02530,Navaldia,Yes,Water Supply,Earth,7.246,0.442,47959.99999999997,1888.0,2010.0,4.22368,18.64303,Missing,1.0,1.2639999999999991,High,Satisfactory,2018.6,0.0971,629.0,885.6,9.8,1524.4,148.01924
8141,SOAD02316,Navaldia,Yes,Other,Earth,125.053,1.367,12888631.2,1976.0,2002.0,6.291392,2.66329,Uncontrolled,1.0,2.996000000000002,High,Satisfactory,2022.4,0.0972,637.7,836.6,46.74,1521.0400000000002,147.845088
4984,SOAD05422,Navaldia,Yes,Flood Risk Reduction,Earth,10.357,0.272,41530.0,1974.0,2005.0,0.1753299999999999,5.32658,Uncontrolled,5.0,3.06,Significant,Not Rated,2023.0,0.1489,22.8,949.4,20.52,992.72,147.81600799999998
8001,SOAD16017,Navaldia,Yes,Flood Risk Reduction,Earth,11.084,0.825,82730.0,1971.0,2002.0,0.38612,29.29619,Uncontrolled,5.0,2.616000000000003,High,Not Rated,2022.0,0.1066,474.9,886.5,23.4,1384.8000000000002,147.61968000000002
8742,SOAD08287,Navaldia,Yes,Water Supply,Earth,34.834,0.663,730803.0000000001,1966.0,2000.0,9.56829,471.40233,Uncontrolled,5.0,41.606,Significant,Not Rated,2022.0,0.1139,887.0,373.7,35.0,1295.7,147.58023
35,SOAD20423,Navaldia,Yes,Flood Risk Reduction,Earth,3.25,0.117,105589.60000000002,1994.0,2006.0,1.692624,2.66329,Missing,1.0,2.5380000000000003,High,Fair,2021.2,0.096,632.1,897.7,6.92,1536.7200000000005,147.52512000000002
6265,SOAD03509,Navaldia,Yes,Flood Risk Reduction,Earth,16.391,0.445,125952.4,1968.0,2008.0,29.331724,29.29619,Missing,1.0,4.844000000000001,High,Fair,2020.8,0.1024,909.1,523.5,5.059999999999999,1437.66,147.216384
8775,SOAD14038,Navaldia,No,Flood Risk Reduction,Rockfill,40.87,2.15,3658695.0,1978.0,1999.0,5.88636,924.16163,Uncontrolled,5.0,7.836000000000002,High,Not Available,2019.6,0.0777,937.2,892.2,64.39999999999999,1893.8,147.14826000000002
7547,SOAD10819,Navaldia,Yes,Recreation,Earth,14.117,0.133,136180.0,1971.0,2008.0,1.21549,7.98987,Missing,1.0,1.6020000000000003,High,Fair,2019.2,0.1141,521.5,761.9,3.5,1286.9,146.83529
5634,SOAD11574,Navaldia,Yes,Recreation,Concrete,7.434,0.138,99113.6,1960.0,2005.0,0.27186,695.11869,Missing,1.0,5.782000000000002,High,Fair,2018.8,0.1129,684.1,611.8,3.4,1299.3000000000002,146.69097000000002
7842,SOAD01688,Navaldia,Yes,Water Supply,Earth,19.824,0.303,577420.0,1965.0,2009.0,0.89044,23.96961,Missing,1.0,7.580000000000002,High,Poor,2016.2,0.1194,482.3,723.2,21.9,1227.4,146.55156000000002
8842,SOAD16765,Navaldia,No,Flood Risk Reduction,Earth,51.956,5.8,16209000.0,1965.0,2000.0,61.37929,12277.7669,Controlled,5.0,7.093999999999998,High,Not Available,2019.2,0.0975,684.8,792.1,25.74,1502.64,146.50740000000002
