,ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
1173,SOAD08988,Flumevale,Yes,Recreation,Earth,16.853,0.083,44800.0,1979.0,2015.0,0.07289,431.45298,Uncontrolled,6.0,52.12,Low,Not Rated,2016.4,0.070270754,33.6,121.5,3.7,158.79999999999998,11.15899579823017
1647,SOAD00774,Flumevale,Yes,Recreation,Earth,7.055,0.083,8100.0,1939.0,2007.0,0.04334,167.78727,Uncontrolled,6.0,101.03,Low,Fair,2018.0,0.07525761,13.7,129.5,5.4,148.6,11.183280371129513
750,SOAD14963,Flumevale,Yes,Irrigation,Earth,7.548,0.217,34368.0,1964.0,2008.0,0.10441,114.52147,Uncontrolled,6.0,53.42,Low,Fair,2018.0,0.079848774,19.1,111.9,9.3,140.3,11.202782960981132
814,SOAD20294,Flumevale,Yes,Irrigation,Earth,6.81,0.179,24610.0,1905.0,1968.0,0.0591,0.0,Missing,6.0,34.37,Low,Satisfactory,2020.0,0.08057742,13.4,104.8,21.0,139.2,11.216376614570615
1515,SOAD05813,Flumevale,Yes,Irrigation,Earth,15.807,0.23,37407.0,1906.0,1985.0,0.09653,7.98987,Uncontrolled,6.0,34.88,Low,Unsatisfactory,2022.0,0.06817807,8.1,144.8,12.0,164.9,11.24256416708231
449,SOAD03361,Flumevale,Yes,Irrigation,Earth,7.894,0.114,16596.0,1946.0,2003.0,0.05713,63.91896,Uncontrolled,6.0,40.48,Low,Fair,2020.0,0.07853791,41.0,100.3,2.4,143.70000000000002,11.285897836089136
1986,SOAD07829,Flumevale,Yes,Water Supply,Earth,7.689,0.055,0.0,1905.0,1986.0,0.4747699999999999,2.66329,Missing,0.5,13.21,Low,Satisfactory,2017.0,0.10784139,66.7,11.8,26.2,104.7,11.290993259847165
1436,SOAD06974,Flumevale,Yes,Hydroelectric,Earth,5.713,0.02,300.0,1855.0,1962.0,0.0,0.0,Missing,3.0,31.852,Low,Satisfactory,2023.0,0.09510171,43.0,17.1,58.74,118.84,11.301886822283269
1479,SOAD08583,Flumevale,Yes,Irrigation,Earth,6.435,0.19,11035.0,1949.0,2005.0,0.17139,7.98987,Uncontrolled,6.0,96.41,Low,Satisfactory,2018.0,0.07837683,15.2,86.6,42.4,144.2,11.30193883180618
1525,SOAD14568,Flumevale,Yes,Irrigation,Earth,3.256,0.102,0.0,1940.0,1992.0,0.09653,7.98987,Uncontrolled,6.0,24.84,Low,Not Rated,2012.2,0.07657966,30.4,111.2,6.9,148.5,11.37207953631878
1021,SOAD06516,Flumevale,Yes,Water Supply,Earth,6.187,0.36,31500.0,1985.0,2001.0,0.10244,867.1672239999998,Missing,0.5,5.367999999999999,Low,Fair,2017.0,0.095981635,26.5,21.0,71.0,118.5,11.373823765665293
1057,SOAD06627,Flumevale,Yes,Irrigation,Earth,9.009,0.117,0.0,1903.0,1996.0,0.08077,0.0,Uncontrolled,6.0,32.1,Low,Unsatisfactory,2015.0,0.08241085,5.0,121.4,11.8,138.20000000000002,11.389179418981076
2028,SOAD00041,Flumevale,Yes,Water Supply,Earth,23.062,0.258,11938.600000000006,1937.0,2006.0,0.15169,42.61264,Uncontrolled,6.0,57.12,Low,Fair,2022.0,0.07232639,36.5,89.6,31.5,157.6,11.398639369010924
395,SOAD08765,Flumevale,Yes,Flood Risk Reduction,Earth,8.185,0.18,13773.0,1967.0,1999.0,0.04334,0.0,Uncontrolled,0.0,54.71,Low,Not Rated,2013.6,0.09232166,17.3,83.2,23.5,124.0,11.447885423898695
168,SOAD12831,Flumevale,Yes,Irrigation,Earth,12.085,0.273,12213.800000000016,1895.0,1977.0,0.01576,0.0,Uncontrolled,6.0,10.93,Low,Not Rated,2018.4,0.079272196,14.2,95.5,34.8,144.5,11.454832278192043
276,SOAD13771,Flumevale,Yes,Irrigation,Earth,4.335,0.095,0.0,1935.0,1994.0,0.0591,58.59238,Uncontrolled,6.0,0.0,Low,Satisfactory,2016.0,0.07818153,19.1,101.3,26.3,146.70000000000002,11.469230092316868
326,SOAD10751,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.635,0.175,27506.600000000035,1967.0,2005.0,0.04137,7.98987,Missing,6.0,164.09,Low,Not Rated,2016.4,0.07731104,45.8,86.7,16.02,148.52,11.482235507965088
321,SOAD00202,Flumevale,Yes,Water Supply,Earth,8.289,0.137,12980.0,1949.0,2012.0,0.0925899999999999,0.0,Missing,0.5,11.19,Low,Satisfactory,2017.0,0.10339578,32.0,14.4,64.7,111.1,11.48727142587304
815,SOAD01145,Flumevale,Yes,Water Supply,Earth,5.461,0.127,5972.0,1952.0,2012.0,0.1832099999999999,7.98987,Missing,0.5,11.19,Low,Satisfactory,2017.0,0.09825324,31.1,21.6,64.3,117.0,11.495629392564297
694,SOAD05718,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.729,0.107,21844.199999999983,1984.0,2000.0,0.06895,42.61264,Uncontrolled,6.0,31.21,Low,Not Rated,2013.2,0.076830156,25.7,93.4,30.6,149.70000000000002,11.50147437527776
1236,SOAD17709,Flumevale,Yes,Irrigation,Earth,6.345,0.083,9113.399999999963,1926.0,1980.0,0.0985,13.31645,Missing,6.0,30.06,Low,Fair,2007.0,0.077683665,11.3,115.2,21.8,148.3,11.520487498492002
1417,SOAD11740,Flumevale,Yes,Water Supply,Earth,10.166,0.178,28000.0,1962.0,2009.0,0.16351,2.66329,Missing,0.5,11.19,Low,Satisfactory,2017.0,0.10298972,34.4,16.6,60.9,111.9,11.524549479782582
1081,SOAD11328,Flumevale,Yes,Water Supply,Multi-Arch,12.117,0.108,1197.0,1928.0,1988.0,0.10047,7.98987,Missing,1.0,10.864,Significant,Satisfactory,2017.0,0.12997505,19.7,57.3,12.4,89.4,11.61976953148842
1385,SOAD04991,Flumevale,Yes,Irrigation,Earth,7.414,0.133,21959.0,1904.0,1990.0,0.13002,0.0,Uncontrolled,6.0,40.31,Low,Satisfactory,2020.0,0.07813451,39.8,102.5,6.6,148.9,11.634228083491326
652,SOAD00415,Flumevale,Yes,Recreation,Earth,9.721,0.227,18638.0,1968.0,1998.0,0.07289,271.65558,Missing,6.0,81.95,Low,Fair,2013.0,0.08244299,24.2,112.5,5.8,142.5,11.748126279562712
741,SOAD11138,Flumevale,Yes,Recreation,Earth,12.69,0.186,72218.0,1962.0,2007.0,0.06698,0.0,Uncontrolled,6.0,30.41,Low,Satisfactory,2019.0,0.07081348,21.3,136.3,8.4,166.00000000000003,11.75503718852997
2151,SOAD15796,Flumevale,Yes,Water Supply,Earth,18.382,0.235,63900.0,1957.0,2009.0,0.2167,135.82779,Missing,0.5,11.376,Low,Satisfactory,2017.0,0.10319293,44.2,9.9,60.4,114.5,11.81559081748128
1985,SOAD02929,Flumevale,Yes,Water Supply,Earth,6.263,0.633,32545.0,1959.0,2009.0,0.5516,26.6329,Missing,0.5,16.088,Low,Satisfactory,2017.0,0.10192029,36.6,22.1,57.6,116.3,11.853329934179785
1144,SOAD10310,Flumevale,Yes,Recreation,Earth,6.627,0.06,45747.4,1968.0,1992.0,0.0394,66.58225,Uncontrolled,6.0,67.27,Low,Not Rated,2014.4,0.07713785,37.0,108.6,8.5,154.1,11.88694271966815
292,SOAD14767,Flumevale,Yes,Water Supply,Earth,18.045,0.188,263.0,1932.0,1985.0,0.03349,0.0,Uncontrolled,6.0,42.54,Low,Satisfactory,2019.0,0.07083562,28.2,92.4,47.8,168.4,11.928718435764312
624,SOAD07644,Flumevale,Yes,Water Supply,Earth,17.754,0.2,0.0,1961.0,2009.0,0.04925,2.66329,Missing,0.5,13.88,Low,Satisfactory,2017.0,0.111090496,29.8,17.0,61.1,107.9,11.986664538085462
786,SOAD09580,Flumevale,Yes,Irrigation,Earth,5.088,0.207,19040.0,1949.0,2002.0,0.0925899999999999,15.97974,Uncontrolled,6.0,52.73,Low,Satisfactory,2020.0,0.07774355,16.0,133.0,5.4,154.4,12.003604525327685
1771,SOAD13464,Flumevale,Yes,Irrigation,Earth,8.36,0.233,17630.0,1911.0,1999.0,0.2167,0.0,Uncontrolled,6.0,13.44,Low,Satisfactory,2019.0,0.07944691,33.2,103.9,14.4,151.50000000000003,12.036207139492037
1595,SOAD14909,Flumevale,Yes,Water Supply,Earth,11.856,0.347,90000.0,1957.0,2009.0,0.16745,5.32658,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.10063279,44.0,22.6,53.6,120.2,12.096060967445371
487,SOAD10127,Flumevale,Yes,Water Supply,Earth,13.952,0.158,17500.0,1978.0,2011.0,0.05122,0.0,Missing,1.0,3.088000000000001,Significant,Satisfactory,2017.0,0.12539688,23.1,39.5,33.9,96.5,12.100798681378365
313,SOAD10327,Flumevale,No,Hydroelectric,Earth,3.72,0.037,100.0,1855.0,1991.0,0.07486,2.66329,Uncontrolled,3.0,16.988,Low,Satisfactory,2023.0,0.09820249,42.2,19.7,61.36,123.26,12.104438833147288
895,SOAD08076,Flumevale,Yes,Irrigation,Earth,2.704,0.108,0.0,1895.0,2003.0,0.1753299999999999,0.0,Uncontrolled,6.0,17.7,Low,Not Rated,2013.2,0.08297847,8.8,120.2,17.3,146.3,12.139750470221044
2125,SOAD19250,Flumevale,Yes,Water Supply,Earth,11.602,0.153,28000.0,1959.0,2009.0,0.39597,53.2658,Missing,0.5,11.19,Low,Satisfactory,2017.0,0.10196659,48.1,7.2,64.3,119.6,12.195204126834868
933,SOAD15977,Flumevale,Yes,Irrigation,Earth,4.384,0.65,7826.599999999977,1898.0,1998.0,0.14775,85.22528,Uncontrolled,0.0,67.82,Low,Fair,2013.0,0.09491142,24.1,101.5,2.9,128.5,12.19611732289195
1849,SOAD12396,Flumevale,Yes,Other,Earth,7.212,0.278,16100.0,1953.0,2005.0,0.50235,13.31645,Missing,0.5,15.836,Low,Satisfactory,2017.0,0.09901628,74.5,4.8,44.14,123.44,12.222569477558135
1758,SOAD06049,Flumevale,Yes,Recreation,Earth,10.036,1.058,35130.0,1968.0,2000.0,0.2167,0.0,Uncontrolled,6.0,32.08,Low,Not Rated,2016.4,0.071732305,22.4,140.6,7.5,170.5,12.230358000844715
1120,SOAD13948,Flumevale,Yes,Water Supply,Earth,6.88,0.517,32300.0,1980.0,2009.0,0.197,2.66329,Missing,0.5,11.058,Low,Satisfactory,2017.0,0.10192353,40.6,15.5,63.9,120.0,12.230823934078217
810,SOAD09524,Flumevale,Yes,Irrigation,Earth,6.251,0.167,93356.8,2006.0,2010.0,0.07289,0.0,Uncontrolled,6.0,30.72,Low,Fair,2012.0,0.078217715,29.4,117.9,9.1,156.4,12.233250629901889
1318,SOAD16398,Flumevale,Yes,Irrigation,Earth,10.037,0.085,21416.99999999997,1972.0,1997.0,0.11032,103.86831,Missing,6.0,23.36,Low,Not Rated,2017.4,0.07166881,28.7,99.4,42.7,170.8,12.24103294312954
155,SOAD03084,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.235,0.087,21467.599999999977,1959.0,2006.0,0.02561,42.61264,Uncontrolled,6.0,44.86,Low,Not Rated,2018.2,0.069376685,18.3,122.1,36.36,176.76,12.2630227920413
1583,SOAD00186,Flumevale,Yes,Irrigation,Earth,5.075,0.176,19558.0,1950.0,1989.0,0.20291,87.88857,Missing,6.0,22.22,Low,Fair,2021.0,0.08019506,8.1,122.1,23.2,153.39999999999998,12.3019224897027
2671,SOAD09587,Flumevale,Yes,Recreation,Earth,10.076,1.618,80834.0,1970.0,2000.0,1.19185,0.0,Missing,6.0,61.64,Low,Unsatisfactory,2020.0,0.06932121,54.5,118.0,5.3,177.8,12.325310729444029
866,SOAD03678,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.723,0.55,21222.0,1961.0,2002.0,0.14578,27.69821599999977,Uncontrolled,6.0,39.5,Low,Not Rated,2018.2,0.0771386,20.8,110.0,29.1,159.9,12.334462577104569
949,SOAD10443,Flumevale,Yes,Irrigation,Earth,3.455,0.087,0.0,1885.0,1979.0,0.13987,0.0,Missing,6.0,8.4,Low,Not Rated,2015.2,0.08039754,5.1,122.0,26.7,153.79999999999998,12.365141473710535
2046,SOAD19227,Flumevale,Yes,Irrigation,Earth,7.582,0.6,13593.200000000012,1901.0,1981.0,0.51023,0.0,Missing,6.0,73.84,Low,Fair,2022.0,0.08304376,70.6,60.5,18.1,149.2,12.390129223465918
561,SOAD18634,Flumevale,Yes,Flood Risk Reduction,Earth,9.027,0.167,12346.200000000012,1971.0,2004.0,0.06698,7.98987,Missing,0.0,119.24,Low,Satisfactory,2008.0,0.09588866,21.6,87.9,19.82,129.32,12.40032142817974
1069,SOAD10651,Flumevale,Yes,Flood Risk Reduction,Earth,19.221,0.177,31269.4,1967.0,2006.0,0.06895,0.0,Missing,3.0,66.1,Low,Not Rated,2016.6,0.09674997,19.2,74.9,34.480000000000004,128.58,12.440110991746188
453,SOAD06844,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.742,0.15,25257.800000000017,1960.0,2000.0,0.0394,0.0,Uncontrolled,6.0,9.8,Low,Satisfactory,2019.0,0.07941267,24.8,107.1,24.94,156.84,12.455082997083665
655,SOAD12593,Flumevale,Yes,Tailings,Earth,3.527,0.6,39539.0,1991.0,1999.0,0.07486,4.793922000000293,Missing,1.0,15.058,Significant,Fair,2017.0,0.1313483,31.8,34.4,28.72,94.92,12.467580351233485
2180,SOAD11660,Flumevale,Yes,Water Supply,Earth,4.515,0.347,10700.0,1941.0,2004.0,1.15048,7.98987,Missing,0.5,16.154,Low,Satisfactory,2017.0,0.09841642,77.9,8.1,41.4,127.4,12.538251632452011
2032,SOAD18415,Flumevale,Yes,Water Supply,Earth,38.481,0.247,331000.0,1954.0,2006.0,0.1182,5.32658,Missing,0.5,4.533999999999999,Low,Satisfactory,2017.0,0.098571934,40.6,16.7,70.6,127.9,12.607350333780053
306,SOAD19207,Flumevale,Yes,Water Supply,Earth,14.054,0.18,35000.0,1990.0,2009.0,0.03349,19.17568800000004,Missing,0.5,16.274,Low,Satisfactory,2017.0,0.104281016,46.8,19.8,54.3,120.9,12.607574797421696
1422,SOAD07234,Flumevale,Yes,Recreation,Earth,5.096,0.167,5927.0,1892.0,2005.0,0.02364,10.65316,Uncontrolled,4.0,47.9,Low,Fair,2016.0,0.08051564,16.1,134.3,6.4,156.8,12.624852037429813
779,SOAD15475,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.633,0.05,1605.0,1900.0,1990.0,0.11229,0.0,Missing,6.0,51.41,Low,Not Rated,2017.2,0.0788629,43.8,84.9,31.62,160.32,12.643299815654752
1377,SOAD09879,Flumevale,Yes,Water Supply,Earth,12.443,0.12,23000.0,1961.0,2009.0,0.1832099999999999,23.96961,Missing,0.5,6.427999999999999,Low,Satisfactory,2017.0,0.100888036,38.0,19.8,67.7,125.5,12.661448542028666
2153,SOAD15643,Flumevale,Yes,Recreation,Earth,13.962,0.145,33067.0,1969.0,1999.0,0.31126,21.30632,Uncontrolled,6.0,61.61,Low,Not Rated,2016.6,0.07080769,100.8,72.4,5.9,179.1,12.681656909734013
1593,SOAD19834,Flumevale,Yes,Irrigation,Earth,8.25,0.126,20751.0,1957.0,2000.0,0.12805,0.0,Missing,6.0,13.79,Low,Not Rated,2017.0,0.08010528,11.5,114.3,33.5,159.3,12.760771480947732
2666,SOAD15472,Flumevale,Yes,Hydroelectric,Rockfill,12.444,0.076,3000.0,1858.0,2005.0,0.91802,7.98987,Uncontrolled,3.0,25.042,Low,Satisfactory,2023.0,0.09648002,50.1,12.2,70.0,132.3,12.764306565374136
666,SOAD05361,Flumevale,Yes,Irrigation,Earth,10.673,0.333,13090.800000000016,1980.0,2009.0,0.07486,13.31645,Missing,0.0,42.14,Low,Not Rated,2014.4,0.09609451,22.9,90.2,19.8,132.9,12.77096057161689
1740,SOAD02338,Flumevale,Yes,Irrigation,Earth,10.799,0.03,8266.0,1884.0,1977.0,0.20882,0.0,Missing,6.0,30.68,Low,Fair,2022.0,0.075350255,25.0,103.9,41.1,170.0,12.809543311595917
1578,SOAD04019,Flumevale,Yes,Irrigation,Earth,9.758,0.085,18700.0,1959.0,1987.0,0.11426,0.0,Missing,6.0,13.89,Low,Not Rated,2012.2,0.087828435,33.3,98.6,14.0,145.89999999999998,12.814168667048214
869,SOAD17702,Flumevale,Yes,Flood Risk Reduction,Earth,12.613,0.242,16000.0,1970.0,2003.0,0.06304,0.0,Uncontrolled,6.0,54.74,Low,Not Rated,2018.8,0.06733832,40.5,120.7,29.160000000000004,190.36,12.818522144556049
1322,SOAD10726,Flumevale,Yes,Flood Risk Reduction,Earth,9.926,0.23,16079.0,1974.0,2012.0,0.1576,7.98987,Uncontrolled,3.0,63.56,Low,Fair,2020.0,0.09406514,36.4,81.8,18.2,136.39999999999998,12.8304847151041
287,SOAD09150,Flumevale,Yes,Irrigation,Earth,3.463,0.317,15304.199999999984,1895.0,2011.0,0.03349,0.0,Uncontrolled,6.0,11.17,Low,Not Rated,2016.2,0.08287022,14.4,111.8,28.7,154.9,12.836597485095265
1337,SOAD18993,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.203,0.193,15276.799999999988,1965.0,2006.0,0.14184,42.61264,Missing,0.0,48.98,Low,Not Rated,2018.0,0.10459607,32.9,62.5,27.34,122.74,12.83812174782157
1014,SOAD06063,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.528,0.091,10193.0,1920.0,1999.0,0.12411,13.31645,Uncontrolled,6.0,46.82,Low,Satisfactory,2020.0,0.07625413,29.4,127.6,12.02,169.02,12.888472952842712
1294,SOAD20286,Flumevale,Yes,Irrigation,Earth,12.476,0.287,18700.0,1948.0,1987.0,0.07486,7.98987,Missing,6.0,36.22,Low,Fair,2020.0,0.071740225,47.1,105.6,27.0,179.7,12.891718424856665
45,SOAD09248,Flumevale,Yes,Other,Earth,15.568,0.133,42562.0,1979.0,2002.0,0.00788,0.0,Missing,6.0,24.89,Low,Not Rated,2017.0,0.061645597,20.2,171.7,18.36,210.26,12.961603271365163
1453,SOAD06814,Flumevale,Yes,Irrigation,Earth,16.008,0.073,17926.0,1949.0,2004.0,0.07486,0.0,Uncontrolled,6.0,43.93,Low,Not Rated,2015.8,0.072618514,25.2,120.7,32.7,178.60000000000002,12.969666653871538
1467,SOAD06352,Flumevale,Yes,Water Supply,Earth,7.673,0.023,0.0,1904.0,2003.0,0.22655,2.66329,Missing,0.5,8.447999999999999,Low,Satisfactory,2017.0,0.111945294,47.4,22.2,46.5,116.1,12.996848615258932
611,SOAD01005,Flumevale,Yes,Flood Risk Reduction,Earth,9.171,0.124,6916.0,1971.0,1999.0,0.05713,7.98987,Uncontrolled,3.0,4.81,Low,Unsatisfactory,2014.0,0.10027061,14.2,95.5,20.12,129.82,13.0171301458776
138,SOAD05907,Flumevale,Yes,Water Supply,Earth,19.254,0.05,10000.0,1925.0,1991.0,0.03349,23.96961,Missing,0.5,40.13,Low,Fair,2023.0,0.10150717,40.6,20.8,67.0,128.4,13.033520883321764
1280,SOAD10475,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.74,0.35,32372.0,1930.0,2002.0,0.1753299999999999,45.27593,Uncontrolled,6.0,39.73,Low,Not Rated,2016.8,0.078347795,20.4,113.6,32.84,166.84,13.071546069681643
687,SOAD06802,Flumevale,Yes,Recreation,Earth,3.997,0.092,3618.4000000000233,1933.0,1993.0,0.10047,37.28606,Missing,6.0,70.15,Low,Not Rated,2016.8,0.07178848,39.9,139.2,3.3,182.4,13.094219183921814
1805,SOAD08695,Flumevale,Yes,Recreation,Earth,9.074,0.367,72000.0,1999.0,2004.0,0.19109,7.98987,Uncontrolled,6.0,30.96,Low,Not Rated,2012.2,0.08324861,5.2,143.2,9.0,157.39999999999998,13.103330869972703
1456,SOAD20506,Flumevale,Yes,Recreation,Earth,10.419,0.162,34458.0,1965.0,2008.0,0.14184,7.98987,Uncontrolled,6.0,28.75,Low,Not Rated,2017.6,0.07014582,5.0,174.7,7.2,186.9,13.110254330188036
669,SOAD12691,Flumevale,Yes,Irrigation,Earth,12.25,0.172,20800.0,1971.0,2009.0,0.04334,0.0,Uncontrolled,6.0,45.02,Low,Not Rated,2016.4,0.070947066,29.9,121.5,34.2,185.6,13.167775440216063
171,SOAD20628,Flumevale,Yes,Hydroelectric,Concrete,15.061,0.063,2228.600000000006,1955.0,1994.0,0.05516,50.60251,Uncontrolled,3.0,54.57599999999999,Low,Satisfactory,2023.0,0.10568507,42.0,16.6,66.04,124.64,13.172587144374848
2109,SOAD04480,Flumevale,Yes,Irrigation,Earth,13.916,0.175,20118.0,1950.0,2001.0,0.17336,0.0,Uncontrolled,6.0,33.97,Low,Not Rated,2013.4,0.07158903,12.8,156.1,16.1,185.0,13.24397061020136
862,SOAD09032,Flumevale,Yes,Irrigation,Earth,4.523,0.167,0.0,1951.0,1998.0,0.12608,0.0,Missing,6.0,3.28,Low,Satisfactory,2016.0,0.08207927,8.5,127.7,25.3,161.5,13.255801942199469
2258,SOAD06704,Flumevale,Yes,Water Supply,Earth,6.393,0.075,0.0,1936.0,2003.0,0.40582,5.326579999999922,Missing,0.5,10.732,Low,Satisfactory,2022.0,0.108758725,56.0,20.5,45.6,122.1,13.279440350085496
483,SOAD06608,Flumevale,Yes,Irrigation,Earth,10.583,0.133,7327.0,1947.0,2006.0,0.04334,0.0,Missing,6.0,27.67,Low,Not Rated,2016.0,0.07189095,14.2,144.8,25.8,184.8,13.285447597503662
71,SOAD01676,Flumevale,Yes,Missing,Earth,9.449,0.08,28981.79999999999,1982.0,1996.0,0.00788,0.0,Uncontrolled,6.0,0.0,Low,Satisfactory,2020.0,0.085581474,20.7,105.1,29.84,155.64,13.31990061432123
1684,SOAD10985,Flumevale,Yes,Flood Risk Reduction,Earth,8.024,0.278,34212.0,1972.0,2009.0,0.22655,21.30632,Uncontrolled,3.0,47.43,Low,Satisfactory,2021.0,0.097525075,27.0,74.1,36.08,137.18,13.378489799201487
777,SOAD12681,Flumevale,Yes,Fish and Wildlife Pond,Earth,4.033,0.1,1621.0,1967.0,2006.0,0.063828,0.0,Uncontrolled,10.0,38.34,Low,Not Rated,2016.2,0.075459406,5.1,145.7,26.86,177.65999999999997,13.406118030846116
496,SOAD15107,Flumevale,Yes,Irrigation,Earth,7.122,0.067,3333.0,1904.0,1945.0,0.04334,0.0,Uncontrolled,6.0,16.81,Low,Not Rated,2017.0,0.08167483,17.0,113.9,34.3,165.2,13.492681771516798
459,SOAD15930,Flumevale,Yes,Irrigation,Earth,7.809,0.1,9956.399999999994,1895.0,1997.0,0.05122,74.57212,Uncontrolled,6.0,48.85,Low,Not Rated,2015.8,0.07853791,5.2,143.9,22.7,171.79999999999998,13.492813140153885
1183,SOAD06405,Flumevale,No,Recreation,Earth,7.495,0.5,10995.00000000003,1887.0,1990.0,0.02561,2.663289999999733,Uncontrolled,4.0,53.24,Low,Unsatisfactory,2016.0,0.094230354,14.3,121.9,7.3,143.50000000000003,13.522055774927145
2043,SOAD03359,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.701,0.052,10402.0,1968.0,2003.0,0.22852,0.0,Uncontrolled,6.0,19.89,Low,Not Rated,2013.4,0.07358977,15.8,149.4,18.94,184.14,13.550820613503456
1392,SOAD07626,Flumevale,Yes,Irrigation,Earth,6.143,0.121,13377.0,1914.0,1991.0,0.12214,7.98987,Uncontrolled,6.0,39.11,Low,Fair,2017.0,0.07839855,40.6,89.3,43.7,173.60000000000002,13.60998794436455
660,SOAD13514,Flumevale,Yes,Recreation,Earth,18.489,0.093,17585.0,1974.0,2009.0,0.05122,37.28606,Uncontrolled,6.0,9.7,Low,Fair,2019.0,0.077958964,44.6,125.5,4.5,174.6,13.611635081470013
1314,SOAD02183,Flumevale,Yes,Irrigation,Earth,13.904,0.115,55415.0,1949.0,2014.0,0.0925899999999999,50.60251,Uncontrolled,6.0,165.57,Low,Fair,2022.0,0.07249856,33.2,134.9,20.0,188.1,13.636979126930235
986,SOAD15302,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.822,0.328,14118.199999999984,1963.0,2005.0,0.10441,13.31645,Missing,0.0,118.36,Low,Unsatisfactory,2013.0,0.10512589,22.6,85.3,22.02,129.92000000000002,13.657955522537232
614,SOAD10286,Flumevale,Yes,Recreation,Earth,3.124,0.283,0.0,1930.0,1988.0,0.06895,0.0,Missing,6.0,5.05,Low,Not Rated,2014.2,0.07965293,34.5,129.7,8.2,172.39999999999998,13.732164755463598
1296,SOAD01496,Flumevale,Yes,Irrigation,Earth,10.682,0.45,63051.0,1902.0,2019.0,0.0985,0.0,Uncontrolled,6.0,11.58,Low,Satisfactory,2015.0,0.08118784,29.5,124.4,15.3,169.20000000000002,13.73698199093342
970,SOAD08590,Flumevale,No,Irrigation,Earth,10.008,0.29,58000.0,1959.0,1973.0,0.0906199999999999,7.98987,Missing,6.0,0.0,Low,Not Available,2018.6,0.076423466,26.0,123.0,30.8,179.8,13.740939223766327
1547,SOAD12789,Flumevale,Yes,Flood Risk Reduction,Earth,16.575,0.165,36933.0,1973.0,2005.0,0.14184,21.30632,Uncontrolled,3.0,58.44,Low,Not Rated,2016.0,0.09501686,36.6,80.6,27.66,144.86,13.76414226308465
1118,SOAD04631,Flumevale,Yes,Flood Risk Reduction,Earth,8.039,0.1,0.0,1962.0,2005.0,0.15957,7.98987,Missing,6.0,29.51,Low,Satisfactory,2013.0,0.07720044,6.8,152.4,19.56,178.76000000000002,13.800351110696797
1434,SOAD15664,Flumevale,Yes,Other,Earth,7.332,0.37,0.0,1954.0,2006.0,0.2758,5.32658,Missing,0.5,15.956,Low,Satisfactory,2017.0,0.10690009,68.9,14.9,45.44,129.24,13.815767436325553
2003,SOAD14509,Flumevale,Yes,Flood Risk Reduction,Earth,19.42,0.115,75065.0,1963.0,1998.0,0.14972,50.60251,Uncontrolled,3.0,4.91,Low,Fair,2004.0,0.09923557,21.7,96.9,20.66,139.26000000000002,13.8195457457006
991,SOAD12965,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.411,0.117,17296.20000000001,1905.0,1998.0,0.15957,37.28606,Uncontrolled,6.0,19.98,Low,Satisfactory,2018.0,0.0710287,32.8,143.0,19.14,194.94,13.846335160285234
479,SOAD17914,Flumevale,Yes,Irrigation,Earth,3.553,0.157,4564.0,1910.0,1958.0,0.07486,0.0,Missing,6.0,25.73,Low,Not Rated,2019.0,0.0785678,44.9,96.6,34.9,176.4,13.859360432624817
1261,SOAD18797,Flumevale,Yes,Recreation,Earth,6.692,0.055,1683.0,1975.0,2010.0,0.14578,0.0,Missing,6.0,21.69,Low,Not Rated,2017.4,0.07760328,43.5,128.4,7.1,179.0,13.8909872174263
1121,SOAD16943,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.517,0.267,4886.0,1936.0,2006.0,0.1182,0.0,Missing,0.0,72.55,Low,Not Rated,2018.0,0.099318095,41.1,71.1,27.74,139.94,13.898574151545764
1500,SOAD10383,Flumevale,Yes,Irrigation,Earth,7.686,0.14,9853.0,1890.0,1959.0,0.12017,0.0,Uncontrolled,6.0,33.58,Low,Unsatisfactory,2021.0,0.07967404,20.1,114.2,40.2,174.5,13.903120461851358
1507,SOAD19369,Flumevale,Yes,Recreation,Earth,14.86,0.127,30826.0,1974.0,2000.0,0.0886499999999999,7.98987,Uncontrolled,6.0,35.82,Low,Not Rated,2011.2,0.07076069,46.7,144.1,5.8,196.6,13.911551590263842
