ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD10385,Navaldia,No,Missing,Earth,6.878,0.153,9800.0,1979.0,2002.0,0.0,0.0,Missing,0.0,15.142,Low,Not Rated,2014.0,0.09668899,11.6,6.9,23.2,41.7,4.0319310195744045
SOAD11910,Navaldia,No,Recreation,Earth,9.479,0.1,10000.0,1974.0,1992.0,0.05122,2.66329,Uncontrolled,1.0,6.13,Low,Not Available,2014.2,0.08515727,9.1,144.3,8.7,162.1,13.803993102163076
SOAD12303,Navaldia,No,Recreation,Earth,6.214,0.337,16289.20000000004,1944.0,2000.0,0.0,2.66329,Missing,0.0,11.21,Low,Not Rated,2014.0,0.09335497,30.6,328.1,4.7,363.4,33.92519617676735
SOAD12687,Navaldia,Yes,Flood Risk Reduction,Earth,22.066,0.227,141945.4,1967.0,2009.0,0.00788,2.66329,Missing,1.0,5.517999999999999,High,Fair,2020.2,0.11154329,5.8,783.2,16.28,805.28,89.82358082652091
SOAD13291,Navaldia,No,Other,Earth,11.087,0.1,23098.0,1964.0,1996.0,0.0429459999999997,2.1306319999998777,Missing,0.0,7.93,Low,Not Available,2014.0,0.08849693,23.4,319.5,6.340000000000002,349.23999999999995,30.90666814655065
SOAD16265,Navaldia,Yes,Recreation,Earth,4.905,0.071,15679.20000000004,1957.0,2006.0,0.13593,5.32658,Missing,5.0,23.344,Low,Not Rated,2014.0,0.050609346,38.6,12.7,4.8,56.1,2.8391843374818566
SOAD16575,Navaldia,Yes,Recreation,Gravity,3.854,0.058,20206.599999999977,1930.0,1955.0,0.08274,0.0,Missing,4.0,6.68,Low,Not Rated,2014.0,0.07768334,17.9,367.9,3.7,389.5,30.257659774273634
SOAD17131,Navaldia,Yes,Recreation,Earth,8.527,0.082,13993.99999999997,1967.0,2005.0,0.03546,7.98987,Missing,5.0,20.528,Low,Not Rated,2014.0,0.04679872,21.8,17.9,6.2,45.900000000000006,2.1480612918734554
SOAD17257,Navaldia,Yes,Recreation,Earth,9.075,0.22,30350.60000000001,1990.0,2009.0,0.04137,0.0,Missing,5.0,12.142,Low,Satisfactory,2015.0,0.05250192,46.6,11.5,4.2,62.3,3.2708696540445086
SOAD18587,Navaldia,No,Fish and Wildlife Pond,Earth,8.817,0.163,10000.0,1967.0,1996.0,0.05713,0.0,Uncontrolled,2.0,14.4,Low,Not Available,2014.0,0.10841807,35.2,98.1,19.06,152.36,16.518577111661436
SOAD18684,Navaldia,No,Irrigation,Earth,8.532,0.433,24000.0,1967.0,1981.0,0.0,2.66329,Uncontrolled,2.0,3.3,Undetermined,Not Available,2014.4,0.10371253,16.4,538.1,36.0,590.5,61.242248341441154
SOAD19029,Navaldia,No,Missing,Earth,10.915,0.143,19731.0,1981.0,2002.0,0.0,0.0,Missing,0.0,23.276,Low,Not Rated,2014.0,0.1100477,28.4,18.1,29.0,75.5,8.308601200580597
SOAD19585,Navaldia,Yes,Recreation,Earth,7.847,0.7,50574.0,1970.0,1990.0,0.04334,2.66329,Uncontrolled,5.0,0.9780000000000016,High,Fair,2019.0,0.07230736,6.9,826.3,6.8,839.9999999999999,60.738185048103325
SOAD20331,Navaldia,No,Water Supply,Earth,5.072,0.1,2399.7999999999884,1940.0,1957.0,0.11032,0.0,Missing,0.0,3.14,Low,Not Rated,2014.0,0.08693475,40.5,676.6,8.2,725.3000000000001,63.053776178509004
SOAD00258,Navaldia,No,Irrigation,Concrete,6.377,0.111,0.0,1938.0,1989.0,0.0594939999999994,203563.24457,Uncontrolled,5.0,3.14,Low,Satisfactory,2006.0,0.034745622,9.1,607.7,14.3,631.1,21.927962313219904
SOAD00626,Navaldia,No,Recreation,Earth,7.254,0.169,15645.800000000016,1965.0,2002.0,0.07683,0.0,Missing,0.0,19.126,Low,Not Rated,2014.0,0.0851391,39.9,17.5,7.1,64.5,5.4914721585810184
SOAD00760,Navaldia,Yes,Flood Risk Reduction,Earth,6.025,0.167,84283.20000000001,1995.0,1999.0,0.03152,2.66329,Uncontrolled,5.0,0.0,High,Fair,2022.0,0.086359695,8.9,326.1,27.44,362.44,31.30020771086216
SOAD01212,Navaldia,Yes,Tailings,Earth,7.628,0.4,28653.79999999999,1995.0,2006.0,0.0886499999999999,0.0,Missing,5.0,23.064,Low,Not Rated,2014.0,0.055112854,19.3,13.3,5.119999999999999,37.72,2.0788568395376203
SOAD01905,Navaldia,Yes,Recreation,Earth,14.751,0.292,27999.99999999997,1971.0,2013.0,0.05122,2.66329,Missing,1.0,4.161999999999999,High,Satisfactory,2011.8,0.09033957,8.4,652.2,4.2,664.8000000000001,60.05774695873261
SOAD01998,Navaldia,Yes,Recreation,Earth,9.1,0.1,48169.59999999998,1959.0,2004.0,0.04728,2.66329,Uncontrolled,5.0,0.0,High,Satisfactory,2019.0,0.054333176,13.8,234.9,4.3,253.00000000000003,13.746293645352127
SOAD04199,Navaldia,Yes,Recreation,Earth,7.954,0.227,45200.0,1985.0,2011.0,0.10244,2.66329,Missing,1.0,2.9239999999999995,High,Satisfactory,2014.6,0.09178951,23.7,701.3,7.9,732.9,67.27252922281623
SOAD08185,Navaldia,Yes,Recreation,Earth,7.288,0.095,8322.200000000012,1974.0,2011.0,0.03349,5.32658,Missing,2.0,17.880000000000003,Significant,Fair,2019.4,0.14149277,33.9,269.8,7.1,310.8,43.975952643156056
SOAD10759,Navaldia,No,Recreation,Earth,7.282,0.1792,2976.0,1977.0,1995.0,0.025609999999999,0.0,Missing,4.0,6.654,Undetermined,Not Rated,2014.0,0.09527447,33.760000000000005,411.4,9.1,454.26,43.27938108131289
SOAD10881,Navaldia,Yes,Flood Risk Reduction,Earth,10.549,0.2,6225.8000000000175,1998.0,2012.0,0.0094560000000001,2.66329,Missing,2.0,26.758,Significant,Fair,2020.0,0.14713505,158.6,295.2,18.22,472.02,69.45068587839603
SOAD12728,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.236,0.127,5275.0,1940.0,1938.0,0.07486,47.93922,Missing,0.0,14.628,Low,Not Rated,2014.0,0.10341005,11.5,10.9,34.42,56.82,5.875759056508541
SOAD13989,Navaldia,Yes,Recreation,Earth,3.392,0.0,18351.79999999999,1943.0,2001.0,0.15169,0.0,Missing,5.0,12.988,Low,Not Rated,2014.0,0.04568963,11.5,21.4,8.8,41.7,1.9052576232701541
SOAD14491,Navaldia,No,Irrigation,Earth,4.682,0.0,21073.00000000003,1966.0,1987.0,0.0,0.0,Missing,0.0,17.23,Low,Not Rated,2014.0,0.08192433,46.7,362.9,43.9,453.5,37.15268216654658
SOAD16024,Navaldia,Yes,Flood Risk Reduction,Earth,12.429,0.125,60728.0,1968.0,2006.0,0.02167,2.66329,Missing,5.0,31.098,Low,Not Rated,2014.0,0.0554043,24.8,10.1,14.04,48.94,2.711486526802182
SOAD16392,Navaldia,Yes,Flood Risk Reduction,Earth,10.69,0.213,18920.0,1963.0,2005.0,0.0394,0.0,Missing,5.0,11.38,Low,Not Rated,2014.0,0.055731434,22.4,427.2,28.14,477.74,26.62513545833528
SOAD17144,Navaldia,No,Missing,Buttress,2.79,0.167,54096.19999999998,1910.0,1990.0,0.0,0.0,Missing,0.0,3.2,Low,Not Rated,2014.0,0.10457121,13.4,118.9,29.02,161.32000000000002,16.86942733228207
SOAD18880,Navaldia,No,Recreation,Earth,5.403,0.183,11484.200000000012,1971.0,1994.0,0.04137,21.30632,Uncontrolled,2.0,11.78,Low,Not Rated,2015.0,0.112377204,38.2,293.4,4.7,336.29999999999995,37.792453705519435
SOAD20775,Navaldia,No,Missing,Earth,7.546,0.14,10266.200000000012,1974.0,1996.0,0.0,0.0,Missing,0.0,30.146,Low,Not Rated,2014.0,0.085528836,39.9,11.1,21.84,72.84,6.229920389056206
SOAD01812,Navaldia,No,Missing,Earth,9.121,0.117,76850.0,1967.0,1986.0,0.05516,0.0,Missing,5.0,14.241999999999996,Significant,Not Rated,2014.0,0.048935387,15.6,259.3,14.18,289.08000000000004,14.146241755932571
SOAD04141,Navaldia,No,Tailings,Earth,2.794,0.001,28075.399999999998,1996.0,1995.0,2.52948,2.66329,Missing,2.0,19.844,Low,Not Rated,2014.0,0.08458611,441.0,20.5,21.32,482.82,40.83986741244793
SOAD07467,Navaldia,Yes,Recreation,Rockfill,3.053,0.042,515948.00000000006,1865.0,2000.0,0.35263,15.97974,Missing,5.0,43.776,Low,Poor,2015.4,0.07077443,443.0,6.8,3.9,453.7,32.11035823151469
SOAD08594,Navaldia,No,Recreation,Earth,5.089,0.199,17662.600000000006,1967.0,1996.0,0.0,5.32658,Missing,0.0,16.688000000000002,Low,Not Rated,2014.0,0.088819645,25.3,18.5,5.2,49.0,4.35216262191534
SOAD08621,Navaldia,No,Recreation,Earth,3.523,0.212,24061.199999999983,1922.0,1946.0,0.0925899999999999,2.66329,Missing,0.0,19.44,Low,Not Rated,2014.0,0.08930467,44.6,17.2,4.6,66.39999999999999,5.929830133914947
SOAD11096,Navaldia,No,Recreation,Earth,7.294,0.0,10056.800000000016,1959.0,2002.0,0.04334,138.49108,Missing,0.0,10.538,Low,Not Rated,2014.0,0.088847704,17.5,6.3,9.4,33.2,2.9497437804937365
SOAD11126,Navaldia,No,Recreation,Earth,9.359,0.075,38088.19999999998,1971.0,1992.0,0.05122,0.0,Uncontrolled,4.0,16.14,Significant,Not Rated,2015.0,0.09390056,46.2,436.0,5.7,487.9,45.81408387422562
SOAD11264,Navaldia,Yes,Irrigation,Earth,2.449,0.909,21950.0,1979.0,2005.0,0.0,0.0,Missing,5.0,37.106,Low,Not Rated,2014.0,0.0539473,43.0,23.8,40.7,107.5,5.799334719777107
SOAD12631,Navaldia,Yes,Missing,Missing,7.794,0.123,538538.6000000001,2007.0,2019.0,0.03743,2.66329,Uncontrolled,5.0,5.663999999999998,High,Fair,2020.0,0.08521615,26.2,589.8,14.2,630.2,53.703217533230784
SOAD13152,Navaldia,No,Recreation,Earth,6.114,0.192,18303.600000000035,1978.0,2002.0,0.0,1550.03478,Missing,0.0,16.138,Low,Not Rated,2014.0,0.089303054,8.6,7.0,7.4,23.0,2.0539702400565147
SOAD14852,Navaldia,No,Recreation,Earth,7.102,0.467,19990.79999999996,1962.0,2002.0,0.06107,0.0,Missing,0.0,15.58,Low,Not Rated,2014.0,0.08210136,35.5,21.5,5.0,62.0,5.090284317731857
SOAD16142,Navaldia,Yes,Recreation,Earth,5.013,0.15,18592.60000000001,1970.0,2008.0,0.08077,2.66329,Missing,1.0,2.222000000000005,High,Fair,2020.0,0.106489286,34.7,946.5,8.6,989.8,105.40309511125088
SOAD16471,Navaldia,Yes,Flood Risk Reduction,Earth,10.42,0.269,18390.0,1968.0,2005.0,0.02364,2.66329,Missing,5.0,23.752,Low,Not Rated,2014.0,0.05806237,33.8,23.7,24.04,81.53999999999999,4.734405720457434
SOAD17177,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.019,0.095,13105.0,1963.0,2006.0,0.0,5.32658,Missing,0.0,14.628,Low,Not Rated,2014.0,0.10717456,4.8,14.4,27.34,46.54,4.987904042303562
SOAD17183,Navaldia,No,Missing,Earth,4.361,0.118,18808.199999999983,1959.0,1996.0,0.09456,0.0,Missing,0.0,33.576,Low,Not Rated,2014.0,0.09875358,16.4,15.4,19.3,51.1,5.046307884901762
SOAD19022,Navaldia,No,Irrigation,Earth,5.751,0.047,24920.399999999998,1976.0,1963.0,0.0,0.0,Missing,0.0,14.08,Low,Not Rated,2014.0,0.08336434,33.3,372.0,11.8,417.1,34.77126524746418
SOAD19063,Navaldia,No,Tailings,Earth,3.423,0.217,2976.0,1943.0,1991.0,0.00788,363.8054139999997,Missing,4.0,9.201999999999998,Undetermined,Not Rated,2014.0,0.0883012,28.7,233.32,5.059999999999999,267.08,23.583483613133428
SOAD19238,Navaldia,Yes,Missing,Earth,6.442,0.133,67852.0,2005.0,2009.0,0.06895,0.0,Uncontrolled,2.0,0.8499999999999979,High,Poor,2019.0,0.1278542,19.5,892.5,5.619999999999999,917.62,117.32156936824322
SOAD20295,Navaldia,No,Recreation,Earth,9.12,0.367,13030.0,1980.0,2002.0,0.0,0.0,Missing,0.0,11.148,Low,Not Rated,2014.0,0.0914365,8.8,6.2,6.1,21.1,1.929310104995966
SOAD00296,Navaldia,Yes,Flood Risk Reduction,Earth,6.404,0.24,17390.0,1975.0,2007.0,0.04728,2.66329,Missing,3.0,18.55,Low,Not Rated,2014.0,0.112849325,9.2,465.9,26.32,501.42,56.58490851223469
SOAD02411,Navaldia,No,Recreation,Earth,5.946,0.183,0.0,1980.0,1982.0,0.0,0.0,Missing,2.0,4.394,Significant,Not Rated,2014.0,0.13307238,9.8,443.8,5.4,459.0,61.0802206993103
SOAD02951,Navaldia,No,Missing,Earth,4.482,0.192,16065.199999999952,1977.0,1996.0,0.0591,0.0,Missing,0.0,26.98,Low,Not Rated,2014.0,0.0966468,35.3,22.2,21.22,78.72,7.608036146163941
SOAD04081,Navaldia,No,Fish and Wildlife Pond,Earth,6.484,0.183,11200.0,1964.0,1999.0,0.10047,2.66329,Uncontrolled,0.0,28.16,Low,Not Available,2015.6,0.095752485,5.3,172.0,16.14,193.44,18.52236071705818
SOAD04837,Navaldia,No,Missing,Earth,10.27,0.059,7944.0,1970.0,1996.0,0.0,0.0,Missing,0.0,35.355999999999995,Low,Not Rated,2014.0,0.09274706,41.3,14.1,21.08,76.48,7.093295335769653
SOAD06596,Navaldia,No,Recreation,Earth,10.094,0.13,11771.0,1980.0,2002.0,0.0,0.0,Missing,0.0,13.278000000000002,Low,Not Rated,2014.0,0.08883566,21.1,6.4,8.4,35.9,3.189200073480606
SOAD06639,Navaldia,No,Recreation,Earth,7.076,0.2,18089.0,1965.0,2002.0,0.04925,0.0,Missing,0.0,12.986,Low,Not Rated,2014.0,0.09114604,21.5,13.4,9.1,44.0,4.010425627231598
SOAD07181,Navaldia,No,Flood Risk Reduction,Earth,9.01,0.127,8735.0,1970.0,1996.0,0.0,0.0,Missing,0.0,31.776000000000003,Low,Not Rated,2014.0,0.09114453,15.1,21.7,32.76,69.56,6.340013643503189
SOAD08163,Navaldia,Yes,Flood Risk Reduction,Earth,6.383,0.172,39801.4,1974.0,2007.0,0.02167,0.0,Missing,5.0,22.052,Low,Not Rated,2014.0,0.06131863,47.2,11.9,28.02,87.12,5.342078914046287
SOAD11279,Navaldia,No,Recreation,Earth,6.418,0.207,13627.599999999977,1970.0,2002.0,0.04137,0.0,Missing,0.0,14.834,Low,Not Rated,2014.0,0.08779091,22.1,15.5,8.4,46.0,4.0383816957473755
SOAD13676,Navaldia,No,Recreation,Earth,8.023,0.137,15835.20000000004,1965.0,2002.0,0.07486,0.0,Missing,0.0,16.558,Low,Not Rated,2014.0,0.08854824,26.2,22.3,4.1,52.6,4.657637584209442
SOAD15320,Navaldia,No,Water Supply,Earth,7.885,0.0,15412.799999999988,1937.0,1996.0,0.0,0.0,Missing,0.0,20.55,Low,Not Rated,2014.0,0.09001233,23.8,11.0,52.3,87.1,7.84007366746664
SOAD17870,Navaldia,No,Recreation,Earth,5.375,0.157,14954.599999999977,2007.0,2008.0,0.06895,13.31645,Missing,0.0,13.014,Low,Not Rated,2014.0,0.09106611,29.9,23.2,5.7,58.8,5.35468710064888
SOAD17937,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.557,0.242,13514.200000000012,1973.0,2000.0,0.07289,0.0,Missing,0.0,47.776,Low,Not Rated,2014.0,0.08655954,28.0,14.4,29.84,72.24,6.253061279654503
SOAD18443,Navaldia,No,Recreation,Earth,8.937,0.41,13721.0,1980.0,1996.0,0.0,0.0,Missing,0.0,14.906,Low,Not Rated,2014.0,0.08721296,8.5,5.8,8.7,23.0,2.0058980211615562
SOAD18751,Navaldia,No,Recreation,Earth,8.689,0.233,22228.199999999983,1961.0,1996.0,0.0,0.0,Missing,0.0,15.58,Low,Not Rated,2014.0,0.08619422,7.2,9.0,8.6,24.8,2.137616586685181
SOAD20271,Navaldia,No,Missing,Earth,7.618,0.11,6500.0,1973.0,2002.0,0.0,0.0,Missing,0.0,29.346000000000004,Low,Not Rated,2014.0,0.085628,14.8,22.0,27.74,64.53999999999999,5.526431306004524
SOAD00029,Navaldia,No,Recreation,Earth,5.397,0.507,22844.400000000023,1964.0,2002.0,0.0,0.0,Missing,0.0,12.034,Low,Not Rated,2014.0,0.10116962,32.1,14.6,8.8,55.5,5.61491410061717
SOAD00323,Navaldia,No,Missing,Earth,4.846,0.37,9756.600000000037,1960.0,1996.0,0.0591,0.0,Missing,0.0,33.57599999999999,Low,Not Rated,2014.0,0.0945028,6.6,6.1,16.12,28.82,2.723570673316717
SOAD01339,Navaldia,No,Water Supply,Earth,7.51,0.154,7467.0,1972.0,1996.0,0.09653,0.0,Missing,0.0,11.268,Low,Not Rated,2014.0,0.08325101,15.6,21.7,14.5,51.8,4.312402157485485
SOAD02571,Navaldia,Yes,Recreation,Earth,9.512,0.067,28336.0,1959.0,2011.0,0.03349,23.96961,Missing,1.0,6.57,High,Fair,2021.0,0.104112625,39.5,513.2,3.7,556.4000000000001,57.92826461791993
SOAD03643,Navaldia,No,Water Supply,Earth,10.128,0.142,19853.60000000001,1967.0,2002.0,0.03349,0.0,Missing,0.0,46.48,Low,Not Rated,2014.0,0.10243944,20.4,132.3,35.9,188.6,19.320078532397748
SOAD03646,Navaldia,No,Water Supply,Earth,3.393,0.767,18512.0,1977.0,2000.0,0.19109,0.0,Missing,0.0,11.818,Low,Not Rated,2014.0,0.09218354,32.3,10.3,56.6,99.2,9.144606947898865
SOAD04841,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.358,0.25,15257.600000000006,1964.0,2005.0,0.14184,2.66329,Missing,0.0,38.592,Low,Not Rated,2014.0,0.09296463,20.2,10.1,28.46,58.76,5.462601473629475
SOAD05012,Navaldia,Yes,Flood Risk Reduction,Earth,9.51,0.447,70925.80000000002,1984.0,2000.0,0.0,13.31645,Uncontrolled,2.0,1.56,High,Unsatisfactory,2022.0,0.13091984,43.9,556.9,11.58,612.38,80.17269401490688
SOAD07127,Navaldia,No,Missing,Earth,5.672,0.43,14237.800000000016,1950.0,1996.0,0.4708299999999999,0.0,Missing,2.0,7.013999999999999,Significant,Not Rated,2014.0,0.124159284,297.7,338.0,13.46,649.1600000000001,80.59924075990916
SOAD07334,Navaldia,No,Recreation,Earth,5.292,0.207,14031.399999999963,1972.0,1996.0,0.08668,0.0,Missing,0.0,13.68,Low,Not Rated,2014.0,0.08282764,24.3,23.1,3.5,50.900000000000006,4.215927006304264
SOAD07405,Navaldia,No,Water Supply,Earth,7.004,0.18,18542.00000000003,1959.0,2001.0,0.04728,0.0,Missing,0.0,21.264,Low,Not Rated,2014.0,0.08763287,22.5,16.3,46.2,85.0,7.448794133961201
SOAD10740,Navaldia,No,Water Supply,Earth,6.691,0.177,8627.399999999965,1961.0,2002.0,0.0394,0.0,Missing,0.0,28.248,Low,Not Rated,2014.0,0.0906359,24.2,22.9,12.3,59.39999999999999,5.383772648870944
SOAD10890,Navaldia,No,Recreation,Earth,7.315,0.124,15936.200000000012,1965.0,2002.0,0.03546,0.0,Missing,0.0,19.476,Low,Not Rated,2014.0,0.09347279,9.7,10.7,6.4,26.8,2.505070871114731
SOAD12359,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.201,156.87,0.0,1976.0,2006.0,0.06304,0.0,Uncontrolled,0.0,22.162,Low,Not Rated,2014.0,0.07924543,7.4,15.5,5.460000000000001,28.36,2.2474004858732224
SOAD12652,Navaldia,No,Water Supply,Earth,2.693,0.367,15531.800000000016,1972.0,2000.0,0.10047,0.0,Missing,0.0,12.544,Low,Not Rated,2014.0,0.08717465,39.7,10.1,62.5,112.3,9.789712808281182
SOAD14472,Navaldia,No,Missing,Earth,3.796,0.183,57700.0,1978.0,2008.0,0.07486,2.66329,Uncontrolled,3.0,27.55,Low,Not Rated,2019.0,0.10662255,45.7,21.1,5.959999999999999,72.76,7.757856513261795
SOAD14603,Navaldia,Yes,Missing,Earth,8.028,0.2208,29295.60000000001,1986.0,1998.0,0.06107,2.66329,Uncontrolled,5.0,1.34,High,Not Rated,2020.0,0.065561175,11.3,723.1,19.42,753.8199999999999,49.42132519960403
SOAD16166,Navaldia,No,Missing,Earth,7.206,0.247,16299.0,1979.0,2002.0,0.0,0.0,Missing,0.0,15.142,Low,Not Rated,2014.0,0.09771293,36.3,11.5,28.08,75.88,7.414456867873668
SOAD16316,Navaldia,No,Irrigation,Earth,3.436,0.283,17329.800000000017,1971.0,2002.0,0.0,0.0,Missing,0.0,39.792,Low,Not Rated,2014.0,0.11080474,7.3,23.1,13.3,43.7,4.842166990041733
SOAD16720,Navaldia,No,Water Supply,Earth,6.502,0.116,16992.79999999999,1971.0,1994.0,0.05319,0.0,Uncontrolled,5.0,12.28,Low,Not Rated,2014.0,0.05945535,28.5,467.9,38.9,535.3,31.826448877155777
SOAD17851,Navaldia,No,Irrigation,Earth,8.691,0.142,10116.400000000023,1974.0,2004.0,0.0,0.0,Missing,0.0,20.15,Low,Not Rated,2014.0,0.09059709,8.2,16.6,46.2,71.0,6.4323936104774475
SOAD18182,Navaldia,No,Recreation,Earth,7.032,0.217,10822.0,1981.0,1996.0,0.0,0.0,Missing,0.0,16.83,Low,Not Rated,2014.0,0.08270811,43.7,15.5,3.3,62.5,5.169257055968046
SOAD00516,Navaldia,No,Water Supply,Earth,6.05,0.0,16112.0,1970.0,2000.0,0.08471,0.0,Missing,0.0,15.866,Low,Not Rated,2014.0,0.08262006,40.3,22.0,51.5,113.8,9.40216304808855
SOAD00717,Navaldia,Yes,Missing,Concrete,9.198,0.101,30453.99999999997,1985.0,2007.0,0.0,10.65316,Uncontrolled,5.0,0.0,High,Satisfactory,2023.0,0.058819685,8.2,612.1,6.179999999999998,626.48,36.84935634106398
SOAD01437,Navaldia,No,Fish and Wildlife Pond,Earth,11.651,0.254,40253.0,2006.0,2001.0,0.0453099999999999,0.0,Missing,0.0,19.502,Low,Not Rated,2014.0,0.10457399,38.4,6.3,29.56,74.25999999999999,7.765664306133985
SOAD01924,Navaldia,No,Other,Earth,8.317,0.127,15090.0,1960.0,2002.0,0.0,0.0,Missing,0.0,9.916,Low,Not Rated,2014.0,0.09413548,16.7,15.9,6.380000000000001,38.98,3.6694009378552432
SOAD02245,Navaldia,No,Water Supply,Earth,9.795,0.164,41992.0,1975.0,2002.0,0.0,0.0,Uncontrolled,0.0,10.498,Low,Not Rated,2014.0,0.09645964,10.1,5.0,25.5,40.6,3.9162614673376086
SOAD02891,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.938,0.108,15404.0,1962.0,1975.0,0.0,5.32658,Missing,0.0,29.344,Low,Not Rated,2014.0,0.0718108,46.5,13.8,34.86,95.16,6.833515428900719
SOAD03146,Navaldia,No,Recreation,Earth,7.926,0.122,43360.4,1973.0,1996.0,0.06304,0.0,Uncontrolled,4.0,16.41,Significant,Not Rated,2015.0,0.091693975,35.8,334.9,5.1,375.8,34.45859581679106
SOAD03162,Navaldia,No,Irrigation,Earth,5.341,0.2,12011.400000000023,1962.0,2001.0,0.0,0.0,Missing,0.0,47.874,Low,Not Rated,2014.0,0.09661917,6.5,5.8,11.5,23.8,2.2995361611247063
SOAD03872,Navaldia,Yes,Recreation,Earth,6.077,0.493,50329.0,1966.0,1998.0,0.05713,0.0,Uncontrolled,2.0,1.6060000000000016,High,Not Rated,2022.0,0.10748282,33.6,656.8,5.6,696.0,74.80804324150085
SOAD04397,Navaldia,Yes,Recreation,Earth,7.181,0.092,103980.0,1897.0,2002.0,0.04925,2.66329,Missing,1.0,2.413999999999998,High,Unsatisfactory,2021.2,0.14799115,39.5,873.3,7.9,920.7,136.25545237362385
SOAD11287,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.467,0.167,16947.400000000023,1964.0,2006.0,0.12017,0.0,Missing,0.0,14.628,Low,Not Rated,2014.0,0.103098296,28.6,4.8,33.480000000000004,66.88,6.895214011669158
SOAD13079,Navaldia,No,Flood Risk Reduction,Earth,6.745,0.245,8996.0,1971.0,2000.0,0.05122,0.0,Missing,0.0,61.33399999999999,Low,Not Rated,2014.0,0.08146079,45.9,15.0,22.5,83.4,6.793829789757729
SOAD13258,Navaldia,No,Recreation,Earth,4.499,0.3,26251.79999999999,1930.0,1997.0,0.09653,0.0,Missing,0.0,12.343999999999998,Low,Not Rated,2014.0,0.088475004,30.7,20.9,4.4,55.99999999999999,4.95460021495819
SOAD13367,Navaldia,No,Tailings,Earth,12.097,0.15,65000.0,1987.0,2005.0,0.04137,0.0,Uncontrolled,1.0,8.476,Low,Not Rated,2014.0,0.09283234,14.2,22.9,16.759999999999998,53.85999999999999,4.999949928820133
SOAD13444,Navaldia,Yes,Recreation,Earth,3.059,0.467,44339.600000000006,1967.0,2008.0,0.0906199999999999,0.0,Uncontrolled,5.0,16.3,Low,Not Rated,2018.0,0.07795667,31.6,15.0,4.6,51.2,3.9913814544677737
SOAD13664,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.866,0.291,10506.199999999984,1975.0,1988.0,0.03546,0.0,Missing,0.0,28.468,Low,Not Rated,2014.0,0.064551294,12.7,18.6,17.56,48.86,3.153976217508316
SOAD13814,Navaldia,No,Water Supply,Earth,8.759,0.158,19688.400000000023,1976.0,2002.0,0.04334,0.0,Missing,0.0,15.102,Low,Not Rated,2014.0,0.081710055,30.7,22.5,9.6,62.8,5.131391483545303
SOAD13874,Navaldia,Yes,Recreation,Earth,7.134,0.125,15101.600000000006,1900.0,2010.0,0.03546,21.30632,Missing,2.0,11.426000000000002,Significant,Unsatisfactory,2019.0,0.17353848,37.6,326.3,3.0,366.9,63.671266928315156
SOAD14022,Navaldia,Yes,Missing,Earth,11.673,0.16,95023.4,1984.0,2005.0,0.0,1853.64984,Uncontrolled,2.0,2.272000000000002,High,Not Rated,2023.0,0.12608053,27.2,674.5,5.92,707.62,89.21710315376521
SOAD14187,Navaldia,No,Recreation,Earth,5.797,0.538,17212.0,1965.0,1983.0,0.41173,0.0,Missing,0.0,19.47,Low,Not Rated,2014.0,0.096733525,484.8,12.4,8.4,505.6,48.90847043991089
SOAD14889,Navaldia,No,Recreation,Earth,4.367,0.1,18010.399999999965,1972.0,2002.0,0.0,0.0,Missing,0.0,17.984,Low,Not Rated,2014.0,0.08491445,23.7,18.5,4.7,46.900000000000006,3.982487861067057
SOAD15662,Navaldia,Yes,Other,Earth,7.423,0.117,26046.0,1978.0,2009.0,0.03349,0.0,Missing,5.0,21.454,Low,Satisfactory,2015.0,0.041081674,12.7,18.7,6.98,38.38,1.5767146633565428
SOAD17070,Navaldia,No,Recreation,Earth,4.766,0.244,17161.199999999983,1976.0,1996.0,0.0,3632.72756,Missing,0.0,25.18,Low,Not Rated,2014.0,0.08951136,21.8,222.3,4.1,248.2,22.216718868911265
SOAD19871,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.668,0.095,12744.600000000006,1963.0,2006.0,0.0,5.32658,Missing,0.0,24.058,Low,Not Rated,2014.0,0.09739978,7.8,13.7,39.58,61.08,5.949178480803966
SOAD20072,Navaldia,No,Irrigation,Buttress,3.21,0.053,26819.79999999999,1920.0,2005.0,0.0,0.0,Missing,0.0,11.76,Low,Not Rated,2014.0,0.08468773,29.4,18.6,46.0,94.0,7.960646823048592
