ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm),Total Loss Given Failure,Expected Loss Value
SOAD13950,Lyndrassia,Yes,Missing,Earth,16.422,0.1,115000.00000000001,2004.0,1997.0,0.02758,0.0,Missing,5.0,1.56,Significant,Not Rated,2007.0,0.128,23.3,787.0,7.3000000000000025,817.5999999999999,104.65279999999998
SOAD14489,Navaldia,No,Flood Risk Reduction,Earth,10.453,0.112,10685.0,1971.0,1996.0,0.0,0.0,Missing,0.0,31.85,Low,Not Rated,2014.0,0.0985,34.2,12.0,31.04,77.24000000000001,7.6081400000000015
SOAD15650,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.409,0.017,12554.0,1930.0,2007.0,0.1678440000000001,5.85923799999955,Missing,1.0,9.69,Low,Missing,2019.0,0.1075,11.1,380.4,29.02,420.52,45.2059
SOAD16083,Lyndrassia,No,Flood Risk Reduction,Earth,11.188,0.197,18447.0,1994.0,2008.0,0.00788,761.70094,Uncontrolled,1.0,34.054,Low,Not Rated,2014.0,0.0905,7.2,21.6,28.42,57.22,5.1784099999999995
SOAD16101,Navaldia,Yes,Recreation,Earth,6.912,0.15,22825.0,1969.0,2003.0,0.04728,0.0,Uncontrolled,2.0,1.8000000000000007,High,Poor,2017.0,0.1108,20.8,842.7,4.0,867.5,96.119
SOAD16336,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.642,0.05,0.0,1940.0,2007.0,0.15641799999999995,26.100242000000208,Missing,0.0,88.41,Low,Missing,2014.4,0.0925,22.8,54.2,22.66,99.66,9.218549999999999
SOAD17246,Lyndrassia,No,Missing,Gravity,7.103,0.104,6000.0,1967.0,1953.0,0.06698,2.66329,Missing,5.0,76.67399999999999,Low,Not Rated,2014.0,0.0356,32.3,20.6,25.26,78.16,2.7824959999999996
SOAD17690,Lyndrassia,No,Flood Risk Reduction,Earth,9.876,0.13,12315.0,1994.0,2008.0,0.0985,1627.27019,Uncontrolled,1.0,34.516,Low,Not Rated,2015.2,0.1041,33.6,19.5,29.3,82.4,8.57784
SOAD17917,Navaldia,No,Irrigation,Earth,5.414,0.1,22065.99999999997,1972.0,2004.0,0.0,0.0,Missing,0.0,48.652,Low,Not Rated,2014.0,0.0845,31.9,17.5,4.1,53.5,4.5207500000000005
SOAD19047,Navaldia,No,Recreation,Earth,5.341,0.2,21099.99999999997,1955.0,2002.0,0.08668,0.0,Missing,0.0,12.407999999999998,Low,Not Rated,2014.0,0.0832,13.3,19.3,6.2,38.800000000000004,3.2281600000000004
SOAD19174,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.169,0.067,26734.399999999994,1945.0,2007.0,0.04885599999999979,43.67795600000022,Uncontrolled,6.0,24.02,Low,Missing,2016.8,0.06,12.8,469.1,21.8,503.70000000000005,30.222
SOAD19222,Lyndrassia,No,Debris Control,Earth,10.153,0.234,0.0,1970.0,1992.0,0.03349,431.45298,Missing,0.0,25.6,Low,Not Rated,2014.0,0.1043,37.0,259.9,32.58,329.47999999999996,34.364763999999994
SOAD19225,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.514,0.058,9061.0,1958.0,2008.0,0.06934400000000007,17.04505599999993,Missing,1.0,82.88,Low,Missing,2014.0,0.1168,6.7,60.5,22.7,89.9,10.50032
SOAD19350,Lyndrassia,No,Grade Stabilization,Earth,8.349,0.18,10733.0,1980.0,2008.0,0.01773,242.35939,Uncontrolled,0.0,34.054,Low,Not Rated,2015.4,0.0951,16.7,13.6,27.46,57.76,5.492976
SOAD19549,Lyndrassia,No,Recreation,Earth,9.395,0.1846,0.0,1978.0,1996.0,0.03349,479.3922,Missing,0.0,1.64,High,Not Rated,2014.0,0.0997,16.6,135.3,8.5,160.4,15.99188
SOAD19581,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.491,0.067,9364.200000000012,1965.0,2006.0,0.15562999999999994,10.65316000000007,Missing,1.0,16.78,Low,Missing,2016.6,0.0987,13.0,207.7,31.12,251.82,24.854633999999997
SOAD19920,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.85,0.042,20278.00000000003,1960.0,2007.0,0.08746799999999988,12.251134000000093,Missing,0.0,77.83,Low,Missing,2015.6,0.1014,23.5,159.7,22.72,205.92,20.880288
SOAD20162,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.912,0.102,11174.0,1945.0,1994.0,0.09771200000000002,27.16555799999992,Missing,1.0,49.04,Low,Missing,2014.2,0.0661,6.1,106.8,22.18,135.07999999999998,8.928787999999999
SOAD20650,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.527,0.12880000000000003,0.0,1962.0,1945.0,0.0925899999999999,234.36952,Missing,0.0,3.3,Low,Not Rated,2014.0,0.0556,27.0,683.9,22.96,733.86,40.802616
SOAD20734,Lyndrassia,No,Grade Stabilization,Earth,9.366,0.157,13319.0,1964.0,2000.0,0.0591,937.47808,Uncontrolled,0.0,35.354,Low,Not Rated,2016.4,0.1132,12.5,20.5,16.58,49.58,5.612456
SOAD00378,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.112,0.158,73971.4,1982.0,2011.0,0.0,5.32658,Uncontrolled,5.0,2.8219999999999956,High,Fair,2022.0,0.0723,46.4,677.5,30.18,754.0799999999999,54.519983999999994
SOAD00493,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.749,0.067,3111.399999999994,1945.0,2006.0,0.09061999999999992,29.828848000000107,Missing,0.0,54.83,Low,Missing,2014.2,0.076,6.9,219.4,27.66,253.96,19.30096
SOAD00578,Lyndrassia,No,Recreation,Earth,9.527,0.18059999999999998,0.0,1949.0,1996.0,0.02364,266.329,Missing,0.0,0.0,High,Not Rated,2014.0,0.0961,22.1,163.9,3.3,189.3,18.191730000000003
SOAD00846,Navaldia,Yes,Recreation,Earth,3.777,0.14,29414.00000000003,1970.0,1987.0,0.04728,5.32658,Uncontrolled,5.0,0.9780000000000015,High,Fair,2020.0,0.0722,36.4,877.7,6.5,920.6,66.46732
SOAD02156,Navaldia,Yes,Recreation,Earth,4.229,0.367,75976.20000000001,1896.0,2004.0,1.02637,66.58225,Missing,5.0,32.374,Low,Not Rated,2014.2,0.0793,511.1,20.6,7.2,538.9000000000001,42.734770000000005
SOAD02664,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.591,0.133,16570.0,1962.0,2005.0,0.10165199999999963,12.251134000000093,Missing,2.0,43.91,Low,Missing,2012.8,0.0682,12.8,109.1,31.46,153.35999999999999,10.459151999999998
SOAD02740,Lyndrassia,No,Grade Stabilization,Earth,9.476,0.208,13926.0,2000.0,2008.0,0.05713,1211.79695,Uncontrolled,0.0,34.092,Low,Not Rated,2017.2,0.0704,19.6,10.5,11.74,41.84,2.9455360000000006
SOAD03100,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.959,0.1,11148.799999999988,1965.0,1992.0,0.128444,22.90429400000039,Missing,2.0,0.0,Low,Missing,2015.2,0.0791,12.4,357.3,28.9,398.59999999999997,31.529259999999997
SOAD03273,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.158,0.042,6214.0,1978.0,2000.0,0.05122,7.98987,Missing,6.0,19.37,Low,Not Rated,2017.0,0.0664,16.1,405.0,22.28,443.38,29.440432
SOAD04175,Navaldia,Yes,Recreation,Earth,6.12,0.112,18592.600000000006,1949.0,2009.0,0.0591,13.31645,Missing,1.0,1.2759999999999998,High,Fair,2021.6,0.1089,13.6,873.7,6.8,894.1,97.36749
SOAD04186,Flumevale,Yes,Irrigation,Earth,3.412,0.15,2578.7999999999884,1901.0,2008.0,0.05122,21.30632,Missing,0.0,75.45,Low,Not Rated,2015.2,0.0929,25.5,110.6,42.0,178.1,16.545489999999997
SOAD04245,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.496,0.081,6287.399999999994,1946.0,1996.0,0.04137,114.52147,Missing,0.0,4.79,Low,Satisfactory,2016.0,0.0695,16.3,604.2,13.74,634.24,44.07968
SOAD04455,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.694,0.108,8507.400000000023,1948.0,2006.0,0.12253399999999992,79.3660420000001,Missing,1.0,38.81,Low,Missing,2015.8,0.0996,10.3,74.2,21.12,105.62,10.519752
SOAD04558,Lyndrassia,No,Missing,Gravity,7.709,0.157,17000.0,1951.0,1938.0,0.07289,7.98987,Missing,5.0,102.39200000000001,Low,Not Rated,2014.0,0.0762,33.0,13.7,24.76,71.46000000000001,5.445252000000001
SOAD04615,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.209,0.088,12504.400000000023,1965.0,2005.0,0.0,0.0,Missing,0.0,39.854,Low,Not Rated,2014.0,0.0923,46.3,23.8,21.6,91.69999999999999,8.463909999999998
SOAD04665,Lyndrassia,No,Irrigation,Earth,5.854,0.3,20000.0,1966.0,2007.0,0.02561,1416.87028,Uncontrolled,0.0,45.239999999999995,Low,Not Rated,2017.0,0.0814,30.7,7.8,41.5,80.0,6.5120000000000005
SOAD05082,Navaldia,No,Irrigation,Earth,3.839,0.0,22586.0,1940.0,1950.0,0.05122,0.0,Missing,0.0,28.183999999999997,Low,Not Rated,2014.0,0.0605,8.1,22.8,3.6,34.5,2.08725
SOAD05190,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.082,0.05,3111.399999999994,1950.0,2006.0,0.09416599999999953,45.27592999999979,Missing,0.0,56.78,Low,Missing,2014.6,0.0968,6.2,205.0,19.779999999999998,230.98,22.358863999999997
SOAD05304,Flumevale,Yes,Irrigation,Earth,9.484,0.5,26813.399999999994,1952.0,1986.0,0.03349,0.0,Uncontrolled,6.0,0.0,Low,Not Rated,2014.4,0.1017,45.6,930.1,17.8,993.5,101.03895
SOAD05750,Navaldia,No,Missing,Earth,8.699,0.21,39042.59999999998,1975.0,2002.0,0.01576,3.7286059999998997,Uncontrolled,4.0,7.88,Low,Fair,2020.0,0.0462,17.5,163.9,5.92,187.32,8.654183999999999
SOAD05817,Flumevale,Yes,Flood Risk Reduction,Earth,11.517,0.453,85381.0,1955.0,2005.0,0.02561,0.0,Uncontrolled,3.0,0.0,High,Satisfactory,2021.0,0.1005,8.7,278.7,43.34,330.74,33.23937
SOAD06289,Navaldia,Yes,Missing,Earth,7.258,0.133,59195.20000000004,1956.0,2000.0,0.04334,2.66329,Uncontrolled,5.0,0.6879999999999988,High,Not Rated,2023.0,0.089,30.5,485.0,14.54,530.04,47.173559999999995
SOAD06383,Lyndrassia,No,Flood Risk Reduction,Earth,12.806,0.143,15317.0,2002.0,2009.0,0.04925,2700.57606,Uncontrolled,0.0,33.65,Low,Not Rated,2014.4,0.1238,31.5,18.6,30.02,80.12,9.918856
SOAD06412,Lyndrassia,Yes,Recreation,Earth,18.371,0.183,10600.0,1967.0,1996.0,0.07683,2.66329,Uncontrolled,2.0,0.0,High,Satisfactory,2007.0,0.0955,32.6,648.4,7.3,688.3,65.73264999999999
SOAD06567,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.021,0.058,1575.000000000029,1939.0,1997.0,0.14696199999999982,23.969610000000102,Missing,1.0,12.41,Low,Missing,2016.4,0.0768,9.9,163.3,19.14,192.34000000000003,14.771712
SOAD06642,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.868,0.143,14858.800000000017,1949.0,2012.0,0.04137,19.175688000000036,Uncontrolled,2.0,47.59,Low,Missing,2018.8,0.0836,5.4,198.6,30.979999999999997,234.98,19.644327999999998
SOAD06739,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.492,0.033,3111.399999999994,1968.0,2006.0,0.09416599999999997,9.055186000000276,Missing,0.0,53.06,Low,Missing,2014.6,0.0987,23.2,104.8,24.04,152.04,15.006348
SOAD07035,Lyndrassia,No,Recreation,Other,6.976,1.2468,0.0,1944.0,1986.0,0.02364,2133.29529,Missing,0.0,0.0,Significant,Not Rated,2017.6,0.1523,15.5,211.3,9.2,236.0,35.9428
SOAD07292,Navaldia,Yes,Recreation,Earth,7.536,0.083,0.0,1908.0,2012.0,0.02167,10.65316,Missing,2.0,78.418,Significant,Fair,2019.6,0.1604,33.8,215.3,8.2,257.3,41.27092
SOAD07641,Lyndrassia,Yes,Irrigation,Earth,8.005,0.05,0.0,1974.0,2006.0,0.1178060000000003,29.29619,Missing,0.0,14.93,Low,Missing,2011.8,0.1248,18.3,130.1,9.2,157.6,19.66848
SOAD07917,Lyndrassia,Yes,Other,Earth,7.424,0.193,19000.0,1997.0,2002.0,1.5720599999999998,5425.654388,Missing,2.0,0.0,High,Not Rated,2017.2,0.1147,767.9,321.4,18.96,1108.26,127.11742199999999
SOAD07970,Navaldia,Yes,Irrigation,Earth,6.002,0.145,70906.0,1990.0,2011.0,0.04334,2.66329,Missing,1.0,2.8320000000000007,High,Satisfactory,2007.0,0.0737,18.2,654.1,14.0,686.3000000000001,50.580310000000004
SOAD08165,Navaldia,No,Missing,Earth,11.168,0.199,19744.0,1956.0,1996.0,0.0,0.0,Missing,0.0,32.69799999999999,Low,Not Rated,2014.0,0.0883,16.4,21.0,23.82,61.22,5.4057260000000005
SOAD08192,Navaldia,Yes,Recreation,Earth,3.472,0.08379999999999999,46191.399999999994,1940.0,2011.0,0.06107,2.66329,Missing,5.0,58.757999999999996,Low,Fair,2015.8,0.0738,30.4,19.9,8.0,58.3,4.3025400000000005
SOAD08239,Lyndrassia,No,Flood Risk Reduction,Earth,7.022,0.187,13660.0,1999.0,2007.0,0.0453099999999999,1281.04249,Uncontrolled,1.0,33.504,Low,Not Rated,2014.0,0.0964,42.0,13.2,31.199999999999996,86.4,8.32896
SOAD08352,Navaldia,No,Recreation,Stone,5.42,0.067,108000.0,1945.0,2010.0,0.08628599999999986,255.14318200000025,Missing,5.0,8.272000000000002,Undetermined,Not Rated,2015.0,0.078,31.340000000000003,347.59999999999997,6.0,384.93999999999994,30.025319999999994
SOAD08525,Navaldia,Yes,Recreation,Earth,2.885,0.062,17516.600000000006,1927.0,2005.0,0.0591,2.66329,Missing,5.0,10.844,Low,Poor,2014.2,0.0828,45.4,18.6,6.5,70.5,5.8374
SOAD08546,Navaldia,Yes,Recreation,Earth,2.727,0.07819999999999999,28065.399999999994,1958.0,2006.0,0.1832099999999999,5.32658,Missing,5.0,25.009999999999998,Low,Satisfactory,2014.0,0.048,9.3,15.6,6.9,31.799999999999997,1.5264
SOAD08777,Navaldia,Yes,Recreation,Earth,5.008,0.193,17516.600000000006,1915.0,2006.0,0.0591,21.30632,Missing,5.0,10.324,Low,Poor,2014.2,0.0757,11.4,11.3,3.6,26.300000000000004,1.9909100000000004
SOAD09303,Lyndrassia,No,Recreation,Earth,9.865,0.2458,0.0,1977.0,1963.0,0.03546,348.89099,Missing,0.0,0.0,High,Not Rated,2014.0,0.1272,45.3,718.6,8.6,772.5,98.262
SOAD09595,Lyndrassia,Yes,Irrigation,Earth,5.417,0.223,0.0,1952.0,2006.0,0.09810600000000003,39.94935,Missing,0.0,49.41,Low,Missing,2019.0,0.0958,18.8,178.1,41.3,238.2,22.81956
SOAD09837,Flumevale,Yes,Other,Buttress,5.487,0.035,0.0,1903.0,1994.0,0.13002,8557.15077,Missing,0.5,16.364,Low,Satisfactory,2017.0,0.0615,42.7,16.6,29.14,88.44,5.43906
SOAD10276,Navaldia,No,Missing,Earth,11.08,0.192,13462.0,1996.0,1997.0,0.03349,2.66329,Missing,0.0,18.338,Low,Not Rated,2014.0,0.1082,13.5,16.6,27.1,57.2,6.18904
SOAD10278,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.032,0.165,3111.399999999994,1950.0,2006.0,0.10638000000000014,103.86831,Missing,0.0,62.19,Low,Missing,2016.6,0.0869,16.0,178.0,23.04,217.04,18.860776
SOAD10547,Navaldia,No,Other,Concrete,5.781,0.15,16814.79999999999,1977.0,2002.0,0.01182,0.0,Missing,0.0,17.828,Low,Not Rated,2014.0,0.0869,34.9,12.1,7.719999999999997,54.72,4.755168
SOAD10665,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.858,0.333,13254.199999999953,1968.0,2000.0,0.0788,0.0,Missing,0.0,47.775999999999996,Low,Not Rated,2014.0,0.0928,34.0,21.4,31.880000000000003,87.28,8.099584
SOAD11050,Navaldia,No,Recreation,Earth,8.055,0.0,26.0,1968.0,1998.0,0.0,2.66329,Uncontrolled,2.0,3.31,Low,Not Available,2014.2,0.089,22.3,234.8,6.0,263.1,23.4159
SOAD11060,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.163,0.167,9364.199999999983,1962.0,2003.0,0.14538599999999935,18.64303000000018,Missing,1.0,23.65,Low,Missing,2017.4,0.1056,5.1,432.7,31.200000000000003,469.0,49.5264
SOAD11143,Lyndrassia,No,Recreation,Earth,9.118,0.19480000000000003,0.0,1970.0,2000.0,0.03349,1488.77911,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1252,29.8,389.3,7.0,426.1,53.34772
SOAD11215,Lyndrassia,No,Grade Stabilization,Earth,10.327,0.215,20155.0,1996.0,2007.0,0.01773,439.44285,Uncontrolled,0.0,30.415999999999997,Low,Not Rated,2014.0,0.0851,15.6,7.2,33.46,56.260000000000005,4.787726
SOAD11380,Lyndrassia,No,Irrigation,Earth,8.698,0.2032,0.0,1972.0,2003.0,0.03349,729.74146,Missing,0.0,0.0,High,Not Rated,2014.0,0.1339,24.1,610.6,31.8,666.5,89.24435
SOAD11529,Flumevale,Yes,Water Supply,Earth,12.719,0.183,36000.0,1965.0,1992.0,0.05122,2.66329,Missing,1.0,0.16,High,Satisfactory,2017.0,0.0942,45.9,418.2,17.4,481.49999999999994,45.357299999999995
SOAD11799,Lyndrassia,Yes,Irrigation,Earth,5.66,0.155,6764.1999999999825,1964.0,1982.0,0.09416599999999997,2.66329,Uncontrolled,1.0,21.21,Low,Missing,2015.6,0.1031,12.4,406.6,6.2,425.2,43.838119999999996
SOAD11925,Flumevale,Yes,Water Supply,Earth,14.659,0.315,54200.0,1955.0,1996.0,0.02561,0.0,Missing,1.0,0.5839999999999996,High,Satisfactory,2017.0,0.1033,40.8,682.5,6.2,729.5,75.35735
SOAD11941,Navaldia,No,Recreation,Earth,10.118,0.172,13647.199999999983,1979.0,2002.0,0.0,524.66813,Missing,0.0,10.146,Low,Not Rated,2014.0,0.129,12.9,17.5,9.0,39.4,5.0826
SOAD11958,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.399,0.092,3111.399999999994,1940.0,2006.0,0.12253399999999992,27.698215999999775,Missing,0.0,61.58,Low,Missing,2016.4,0.1083,17.6,106.5,26.58,150.68,16.318644
SOAD12034,Navaldia,No,Missing,Earth,10.864,0.126,8843.0,1979.0,2002.0,0.0,0.0,Missing,0.0,23.276,Low,Not Rated,2014.0,0.1167,46.7,8.8,29.96,85.46000000000001,9.973182000000001
SOAD12355,Navaldia,No,Missing,Earth,5.336,0.167,39900.0,1990.0,1997.0,0.06895,7.4572119999997994,Uncontrolled,0.0,23.424,Low,Not Rated,2015.0,0.1155,9.1,12.2,14.36,35.66,4.11873
SOAD12926,Flumevale,Yes,Recreation,Earth,6.053,0.2584,0.0,1983.0,1997.0,0.06107,4.261263999999983,Uncontrolled,0.0,1.61,Low,Fair,2018.0,0.0744,5.1,616.4,5.2,626.7,46.62648
SOAD13014,Navaldia,Yes,Recreation,Earth,5.218,0.174,3574.0,1961.0,2006.0,0.0,0.0,Missing,5.0,23.227999999999998,Low,Not Rated,2014.0,0.0765,23.4,17.3,3.4,44.1,3.37365
SOAD13192,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.333,0.117,16591.0,1964.0,1998.0,0.07091999999999965,37.28606,Uncontrolled,2.0,0.0,Low,Missing,2017.2,0.0808,6.5,591.8,17.92,616.2199999999999,49.790575999999994
SOAD13339,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.156,0.267,90800.00000000001,1963.0,2006.0,0.05713,0.0,Missing,0.0,122.2,Low,Fair,2019.0,0.0785,36.9,236.2,35.0,308.09999999999997,24.18585
SOAD13377,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.088,0.175,34636.20000000001,1950.0,2001.0,0.06895,23.969610000000102,Missing,5.0,9.8,High,Fair,2018.0,0.0602,44.0,359.1,16.12,419.22,25.237044
SOAD13615,Lyndrassia,No,Recreation,Earth,7.137,0.2,11000.0,1963.0,2003.0,0.03349,1491.4424,Uncontrolled,0.0,25.622,Low,Not Rated,2014.0,0.0623,23.4,22.5,6.0,51.9,3.23337
SOAD13633,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.304,0.05,21329.0,1955.0,2011.0,0.050432000000000254,50.60251,Uncontrolled,2.0,42.59,Low,Missing,2020.6,0.067,9.7,70.2,18.28,98.18,6.578060000000001
SOAD14199,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.736,0.1,3111.399999999994,1960.0,2007.0,0.13395999999999963,17.04505599999993,Missing,0.0,23.33,Low,Missing,2015.8,0.1099,13.1,118.8,26.1,158.0,17.3642
SOAD14685,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.657,0.08,0.0,1952.0,2006.0,0.11189599999999977,27.165558000000374,Missing,0.0,74.35,Low,Missing,2015.6,0.0941,18.6,107.0,17.66,143.26,13.480766
SOAD14854,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.009,0.08,10507.99999999997,1960.0,2008.0,0.19503000000000004,30.894164000000046,Missing,0.0,62.49,Low,Missing,2014.0,0.1274,4.9,73.8,16.94,95.64,12.184536000000001
SOAD15014,Lyndrassia,Yes,Irrigation,Earth,10.097,0.058,0.0,1944.0,2006.0,0.14026399999999972,2.66329,Missing,0.0,33.21,Low,Missing,2015.4,0.1096,16.0,148.0,4.5,168.5,18.4676
SOAD15178,Lyndrassia,No,Missing,Gravity,5.113,0.155,7000.0,1957.0,1947.0,0.0886499999999999,34.62277,Missing,5.0,76.744,Low,Not Rated,2014.4,0.0668,31.1,14.7,25.8,71.6,4.78288
SOAD15497,Navaldia,Yes,Missing,Earth,3.286,0.883,16800.0,1970.0,1999.0,0.17139,2.66329,Uncontrolled,5.0,0.0,High,Fair,2019.0,0.0664,32.1,589.1,6.619999999999999,627.82,41.687248000000004
SOAD15826,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.799,0.088,3111.399999999994,1948.0,2007.0,0.09416599999999953,27.16555799999992,Missing,0.0,70.41,Low,Missing,2016.6,0.0986,9.4,189.9,25.560000000000002,224.86,22.171196
SOAD16293,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.289,0.135,9595.0,1964.0,2009.0,0.05949399999999949,5.32658,Uncontrolled,1.0,42.12,Low,Missing,2016.8,0.1103,18.4,233.0,31.0,282.4,31.148719999999997
SOAD16510,Lyndrassia,No,Recreation,Earth,6.294,0.2582,0.0,1958.0,1963.0,0.04728,1643.24993,Missing,0.0,0.0,Low,Not Rated,2014.0,0.1061,8.7,849.4,3.4,861.5,91.40515
SOAD17012,Flumevale,Yes,Other,Earth,14.269,0.383,87000.0,2006.0,2007.0,0.03546,0.0,Missing,6.0,102.41,Low,Not Rated,2011.8,0.0745,13.3,70.3,13.620000000000001,97.22,7.242889999999999
SOAD17194,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.895,0.346,18475.0,1958.0,1972.0,0.05713,13.31645,Missing,0.0,29.343999999999998,Low,Not Rated,2014.0,0.0643,42.4,11.2,29.46,83.06,5.340758
SOAD17259,Lyndrassia,Yes,Irrigation,Earth,3.399,0.167,0.0,1964.0,2006.0,0.10756199999999971,2.66329,Missing,0.0,17.73,Low,Missing,2014.2,0.1142,18.9,193.0,23.8,235.70000000000002,26.91694
SOAD18025,Flumevale,Yes,Irrigation,Earth,4.658,0.083,6481.0,1917.0,2000.0,0.08668,0.0,Missing,0.0,55.35,Low,Satisfactory,2013.0,0.061,5.4,81.4,24.7,111.50000000000001,6.801500000000001
SOAD18087,Navaldia,No,Irrigation,Earth,7.155,0.127,11535.199999999983,1962.0,1996.0,0.0,0.0,Missing,0.0,25.564,Low,Not Rated,2014.0,0.0906,15.4,15.2,28.1,58.7,5.31822
SOAD18270,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.67,0.05,14560.199999999983,1964.0,2012.0,0.10716800000000015,2.66329,Uncontrolled,2.0,5.05,Low,Missing,2015.2,0.1145,8.9,306.5,15.56,330.96,37.89492
SOAD18412,Navaldia,Yes,Recreation,Earth,3.089,0.102,66137.4,1904.0,1992.0,0.0906199999999999,58.59238,Missing,1.0,2.605999999999998,High,Unsatisfactory,2022.0,0.155,16.4,585.4,7.2,609.0,94.395
SOAD18877,Lyndrassia,Yes,Debris Control,Earth,13.132,0.107,0.0,1950.0,1980.0,0.03152,0.0,Uncontrolled,5.0,8.35,Low,Satisfactory,2007.0,0.0435,15.4,367.0,19.46,401.85999999999996,17.480909999999998
SOAD18937,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.373,0.037,12749.00000000003,1962.0,1994.0,0.12213999999999992,25.034925999999814,Missing,2.0,31.67,Low,Missing,2016.0,0.068,6.0,187.5,28.16,221.66,15.072880000000001
SOAD19032,Navaldia,Yes,Recreation,Earth,5.746,0.2222,28065.399999999994,1977.0,2012.0,0.07289,2.66329,Missing,5.0,21.453999999999997,Low,Satisfactory,2014.0,0.0435,24.5,5.2,7.3,37.0,1.6095
SOAD19172,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.186,0.05,20278.00000000003,1958.0,2007.0,0.14420400000000022,21.30632000000037,Missing,1.0,92.08,Low,Missing,2017.0,0.0776,18.7,123.2,24.48,166.38,12.911088
SOAD19276,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.356,0.072,7505.0,1965.0,1999.0,0.04137,23.96961,Uncontrolled,6.0,4.89,Low,Fair,2017.0,0.0515,30.8,859.6,19.16,909.56,46.84233999999999
SOAD19814,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.172,0.44,34060.79999999999,1955.0,2002.0,0.15957,28.76353199999994,Missing,2.0,0.0,Low,Missing,2015.4,0.1155,17.6,542.1,28.700000000000003,588.4000000000001,67.96020000000001
SOAD20385,Flumevale,Yes,Irrigation,Earth,11.629,0.143,42522.0,1953.0,1992.0,0.04137,7.98987,Uncontrolled,6.0,23.73,Low,Satisfactory,2021.0,0.0357,8.3,228.0,21.2,257.5,9.19275
SOAD20630,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.341,0.067,6321.0,1953.0,2004.0,0.09771199999999958,28.76353199999994,Missing,2.0,39.15,Low,Missing,2017.4,0.0694,22.9,96.1,24.04,143.04,9.926976
SOAD20793,Navaldia,No,Recreation,Gravity,3.097,0.093,14879.399999999994,1971.0,1996.0,0.0886499999999999,0.0,Missing,5.0,16.37,Low,Not Rated,2014.0,0.0646,40.8,9.4,7.2,57.4,3.70804
